CMDLINE /usr/bin/python3 test_usage_memory.py
MEM 1573.203125 1659345503.5616
MEM 1762.386719 1659345503.6619
MEM 668.511719 1659345503.7626
MEM 1008.511719 1659345503.8629
MEM 1061.269531 1659345503.9633
MEM 1061.269531 1659345504.0637
MEM 1061.269531 1659345504.1640
MEM 1061.269531 1659345504.2644
MEM 37.429688 1659345504.3647
MEM 37.429688 1659345504.4651
MEM 37.429688 1659345504.5654
MEM 220.363281 1659345504.6658
MEM 900.371094 1659345504.7663
MEM 1573.203125 1659345504.8666
MEM 1573.203125 1659345504.9669
MEM 1573.203125 1659345505.0672
MEM 1573.203125 1659345505.1675
MEM 1573.203125 1659345505.2678
MEM 1573.203125 1659345505.3682
MEM 1573.203125 1659345505.4685
MEM 1573.203125 1659345505.5689
MEM 1600.234375 1659345505.6692
MEM 2076.386719 1659345505.7696
MEM 1061.269531 1659345505.8700
MEM 1061.269531 1659345505.9703
MEM 1061.269531 1659345506.0707
MEM 1061.269531 1659345506.1710
MEM 1061.269531 1659345506.2713
MEM 37.429688 1659345506.3717
MEM 37.429688 1659345506.4720
MEM 37.429688 1659345506.5723
MEM 37.429688 1659345506.6727
MEM 558.296875 1659345506.7731
MEM 1270.375000 1659345506.8735
MEM 1573.203125 1659345506.9739
MEM 1573.203125 1659345507.0742
MEM 1573.203125 1659345507.1745
MEM 1573.203125 1659345507.2749
MEM 1573.203125 1659345507.3752
MEM 1573.203125 1659345507.4755
MEM 1573.203125 1659345507.5758
MEM 1573.203125 1659345507.6763
MEM 1573.203125 1659345507.7770
MEM 1864.386719 1659345507.8775
MEM 766.511719 1659345507.9779
MEM 1010.511719 1659345508.0783
MEM 1061.269531 1659345508.1786
MEM 1061.269531 1659345508.2790
MEM 1061.269531 1659345508.3793
MEM 1061.269531 1659345508.4797
MEM 37.429688 1659345508.5800
MEM 37.429688 1659345508.6804
MEM 37.429688 1659345508.7807
MEM 178.363281 1659345508.8812
MEM 820.371094 1659345508.9815
MEM 1573.203125 1659345509.0818
MEM 1573.203125 1659345509.1822
MEM 1573.203125 1659345509.2825
MEM 1573.203125 1659345509.3827
MEM 1573.203125 1659345509.4831
MEM 1573.203125 1659345509.5834
MEM 1573.203125 1659345509.6837
MEM 1573.203125 1659345509.7840
MEM 1573.203125 1659345509.8844
MEM 1990.386719 1659345509.9847
MEM 976.511719 1659345510.0850
MEM 1061.269531 1659345510.1854
MEM 1061.269531 1659345510.2858
MEM 1061.269531 1659345510.3861
MEM 1061.269531 1659345510.4869
MEM 37.429688 1659345510.5872
MEM 37.429688 1659345510.6875
MEM 37.429688 1659345510.7878
MEM 37.429688 1659345510.8882
MEM 576.289062 1659345510.9885
MEM 1524.375000 1659345511.0890
MEM 1573.195312 1659345511.1893
MEM 1573.195312 1659345511.2896
MEM 1573.195312 1659345511.3900
MEM 1573.195312 1659345511.4903
MEM 1573.195312 1659345511.5906
MEM 1573.195312 1659345511.6909
MEM 1573.195312 1659345511.7913
MEM 1573.195312 1659345511.8916
MEM 1844.386719 1659345511.9919
MEM 840.511719 1659345512.0923
MEM 1061.269531 1659345512.1926
MEM 1061.269531 1659345512.2930
MEM 1061.269531 1659345512.3933
MEM 1061.269531 1659345512.4936
MEM 37.429688 1659345512.5940
MEM 37.429688 1659345512.6943
MEM 37.429688 1659345512.7946
MEM 222.367188 1659345512.8950
MEM 898.375000 1659345512.9954
MEM 1573.195312 1659345513.0957
MEM 1573.195312 1659345513.1961
MEM 1573.195312 1659345513.2965
MEM 1573.195312 1659345513.3968
MEM 1573.195312 1659345513.4972
MEM 1573.195312 1659345513.5975
MEM 1573.195312 1659345513.6978
MEM 1573.195312 1659345513.7981
MEM 1594.226562 1659345513.8985
MEM 564.464844 1659345513.9989
MEM 1061.273438 1659345514.0993
MEM 1061.273438 1659345514.1996
MEM 1061.273438 1659345514.3000
MEM 1061.273438 1659345514.4004
MEM 549.437500 1659345514.5011
MEM 37.433594 1659345514.6014
MEM 37.433594 1659345514.7018
MEM 37.433594 1659345514.8021
MEM 394.367188 1659345514.9026
MEM 1050.375000 1659345515.0029
MEM 1573.207031 1659345515.1032
MEM 1573.207031 1659345515.2036
MEM 1573.207031 1659345515.3039
MEM 1573.207031 1659345515.4042
MEM 1573.207031 1659345515.5046
MEM 1573.207031 1659345515.6049
MEM 1573.207031 1659345515.7053
MEM 1573.207031 1659345515.8056
MEM 1573.207031 1659345515.9060
MEM 1968.390625 1659345516.0063
MEM 974.515625 1659345516.1068
MEM 1061.273438 1659345516.2071
MEM 1061.273438 1659345516.3075
MEM 1061.273438 1659345516.4078
MEM 1061.273438 1659345516.5081
