CMDLINE /usr/bin/python3 test_aes_ecdh.py
MEM 163.375000 1659419275.2271
MEM 72.625000 1659419275.3275
MEM 152.625000 1659419275.4280
MEM 248.625000 1659419275.5283
MEM 456.632812 1659419275.6286
MEM 547.183594 1659419275.7290
MEM 547.183594 1659419275.8293
MEM 547.183594 1659419275.9296
MEM 547.183594 1659419276.0299
MEM 760.136719 1659419276.1303
MEM 291.378906 1659419276.2306
MEM 232.628906 1659419276.3311
MEM 547.191406 1659419276.4314
MEM 547.191406 1659419276.5317
MEM 547.191406 1659419276.6321
MEM 547.191406 1659419276.7324
MEM 786.644531 1659419276.8327
MEM 291.378906 1659419276.9331
MEM 58.628906 1659419277.0335
MEM 292.398438 1659419277.1338
MEM 547.191406 1659419277.2341
MEM 547.191406 1659419277.3345
MEM 547.191406 1659419277.4349
MEM 547.191406 1659419277.5352
MEM 291.378906 1659419277.6356
MEM 291.378906 1659419277.7359
MEM 376.636719 1659419277.8363
MEM 547.191406 1659419277.9367
MEM 547.191406 1659419278.0371
MEM 547.191406 1659419278.1374
MEM 547.191406 1659419278.2378
MEM 752.140625 1659419278.3381
MEM 291.378906 1659419278.4384
MEM 350.636719 1659419278.5388
MEM 547.199219 1659419278.6391
MEM 547.199219 1659419278.7395
MEM 547.199219 1659419278.8398
MEM 547.199219 1659419278.9401
MEM 616.140625 1659419279.0405
MEM 291.378906 1659419279.1408
MEM 291.378906 1659419279.2412
MEM 440.640625 1659419279.3416
MEM 547.195312 1659419279.4419
MEM 547.195312 1659419279.5422
MEM 547.195312 1659419279.6425
MEM 547.195312 1659419279.7428
MEM 291.382812 1659419279.8432
MEM 291.382812 1659419279.9436
MEM 154.632812 1659419280.0440
MEM 547.199219 1659419280.1444
MEM 547.199219 1659419280.2446
MEM 547.199219 1659419280.3450
MEM 547.199219 1659419280.4453
MEM 640.144531 1659419280.5456
MEM 291.382812 1659419280.6460
MEM 291.382812 1659419280.7465
MEM 448.640625 1659419280.8469
MEM 547.199219 1659419280.9473
MEM 547.199219 1659419281.0476
MEM 547.199219 1659419281.1479
MEM 547.199219 1659419281.2483
MEM 291.382812 1659419281.3486
MEM 291.382812 1659419281.4489
MEM 422.640625 1659419281.5493
MEM 547.203125 1659419281.6496
MEM 547.203125 1659419281.7499
MEM 547.203125 1659419281.8502
MEM 547.203125 1659419281.9505
MEM 291.382812 1659419282.0509
MEM 291.382812 1659419282.1512
MEM 540.640625 1659419282.2516
MEM 547.203125 1659419282.3519
MEM 547.203125 1659419282.4522
MEM 547.203125 1659419282.5525
MEM 616.648438 1659419282.6529
MEM 291.382812 1659419282.7533
MEM 291.382812 1659419282.8536
MEM 108.632812 1659419282.9539
MEM 194.632812 1659419283.0543
MEM 268.632812 1659419283.1547
MEM 372.632812 1659419283.2553
MEM 444.632812 1659419283.3561
MEM 532.632812 1659419283.4566
MEM 914.640625 1659419283.5569
MEM 1059.218750 1659419283.6573
MEM 1059.218750 1659419283.7576
MEM 1059.218750 1659419283.8580
MEM 1059.218750 1659419283.9583
MEM 1059.218750 1659419284.0587
MEM 1059.218750 1659419284.1590
MEM 1059.218750 1659419284.2593
MEM 1059.218750 1659419284.3597
MEM 1364.648438 1659419284.4600
MEM 1416.144531 1659419284.5604
MEM 547.386719 1659419284.6608
MEM 547.386719 1659419284.7611
MEM 547.386719 1659419284.8614
MEM 40.410156 1659419284.9619
MEM 358.636719 1659419285.0623
MEM 734.644531 1659419285.1627
MEM 888.636719 1659419285.2631
MEM 1059.222656 1659419285.3635
MEM 1059.222656 1659419285.4639
MEM 1059.222656 1659419285.5642
MEM 1059.222656 1659419285.6645
MEM 1059.222656 1659419285.7649
MEM 1059.222656 1659419285.8652
MEM 1059.222656 1659419285.9656
MEM 1102.511719 1659419286.0659
MEM 1482.652344 1659419286.1663
MEM 1332.148438 1659419286.2667
MEM 547.386719 1659419286.3671
MEM 547.386719 1659419286.4674
MEM 547.386719 1659419286.5677
MEM 547.386719 1659419286.6681
MEM 50.410156 1659419286.7688
MEM 522.636719 1659419286.8692
MEM 1036.644531 1659419286.9696
MEM 1059.222656 1659419287.0700
MEM 1059.222656 1659419287.1704
MEM 1059.222656 1659419287.2707
MEM 1059.222656 1659419287.3711
MEM 1059.222656 1659419287.4716
MEM 1059.222656 1659419287.5720
MEM 1059.222656 1659419287.6724
MEM 1059.222656 1659419287.7728
MEM 1570.804688 1659419287.8731
MEM 547.386719 1659419287.9735
MEM 547.386719 1659419288.0738
MEM 547.386719 1659419288.1742
MEM 35.382812 1659419288.2747
MEM 370.636719 1659419288.3751
MEM 984.644531 1659419288.4755
MEM 1059.222656 1659419288.5758
MEM 1059.222656 1659419288.6761
MEM 1059.222656 1659419288.7764
MEM 1059.222656 1659419288.8767
MEM 1059.222656 1659419288.9774
MEM 1059.222656 1659419289.0777
MEM 1059.222656 1659419289.1780
MEM 1178.652344 1659419289.2783
MEM 1148.148438 1659419289.3787
MEM 547.386719 1659419289.4790
MEM 547.386719 1659419289.5793
MEM 547.386719 1659419289.6797
MEM 547.386719 1659419289.7801
MEM 184.636719 1659419289.8805
MEM 622.644531 1659419289.9809
MEM 1000.636719 1659419290.0813
MEM 1059.222656 1659419290.1816
MEM 1059.222656 1659419290.2819
MEM 1059.222656 1659419290.3823
MEM 1059.222656 1659419290.4826
MEM 1059.222656 1659419290.5829
MEM 1059.222656 1659419290.6833
MEM 1059.222656 1659419290.7836
MEM 1238.652344 1659419290.8839
MEM 1184.148438 1659419290.9843
MEM 547.386719 1659419291.0847
MEM 547.386719 1659419291.1850
MEM 547.386719 1659419291.2853
MEM 547.386719 1659419291.3856
MEM 114.636719 1659419291.4861
MEM 672.644531 1659419291.5865
MEM 972.636719 1659419291.6870
MEM 1059.222656 1659419291.7873
MEM 1059.222656 1659419291.8877
MEM 1059.222656 1659419291.9880
MEM 1059.222656 1659419292.0883
MEM 1059.222656 1659419292.1886
MEM 1059.222656 1659419292.2889
MEM 1059.222656 1659419292.3892
MEM 1254.652344 1659419292.4895
MEM 1250.148438 1659419292.5899
MEM 547.386719 1659419292.6903
MEM 547.386719 1659419292.7907
MEM 547.386719 1659419292.8910
MEM 547.386719 1659419292.9914
MEM 178.636719 1659419293.0918
MEM 814.644531 1659419293.1922
MEM 1059.222656 1659419293.2925
MEM 1059.222656 1659419293.3928
MEM 1059.222656 1659419293.4932
MEM 1059.222656 1659419293.5935
MEM 1059.222656 1659419293.6938
MEM 1059.222656 1659419293.7941
MEM 1059.222656 1659419293.8944
MEM 1059.222656 1659419293.9947
MEM 1232.148438 1659419294.0951
MEM 547.386719 1659419294.1954
MEM 547.386719 1659419294.2958
MEM 547.386719 1659419294.3961
MEM 547.386719 1659419294.4964
MEM 504.636719 1659419294.5969
MEM 756.640625 1659419294.6973
MEM 1059.218750 1659419294.7976
MEM 1059.218750 1659419294.8979
MEM 1059.218750 1659419294.9982
MEM 1059.218750 1659419295.0985
MEM 1059.218750 1659419295.1988
MEM 1059.218750 1659419295.2991
MEM 1059.218750 1659419295.3995
MEM 1332.656250 1659419295.4999
MEM 1320.152344 1659419295.6003
MEM 547.390625 1659419295.7006
MEM 547.390625 1659419295.8009
MEM 547.390625 1659419295.9013
MEM 547.390625 1659419296.0016
MEM 328.640625 1659419296.1020
MEM 930.648438 1659419296.2023
MEM 1059.226562 1659419296.3026
MEM 1059.226562 1659419296.4030
MEM 1059.226562 1659419296.5033
MEM 1059.226562 1659419296.6036
MEM 1059.226562 1659419296.7039
MEM 1059.226562 1659419296.8042
MEM 1059.226562 1659419296.9045
MEM 1064.515625 1659419297.0049
MEM 1562.656250 1659419297.1052
MEM 547.390625 1659419297.2055
MEM 547.390625 1659419297.3059
MEM 547.390625 1659419297.4062
MEM 547.390625 1659419297.5065
MEM 242.640625 1659419297.6069
MEM 880.648438 1659419297.7072
MEM 1059.226562 1659419297.8076
MEM 1059.226562 1659419297.9079
MEM 1059.226562 1659419298.0082
MEM 1059.226562 1659419298.1085
MEM 1059.226562 1659419298.2088
MEM 1059.226562 1659419298.3091
MEM 1059.226562 1659419298.4094
MEM 1106.515625 1659419298.5097
MEM 1282.152344 1659419298.6102
MEM 547.390625 1659419298.7105
MEM 547.390625 1659419298.8109
MEM 547.390625 1659419298.9112
MEM 547.390625 1659419299.0116
MEM 60.640625 1659419299.1120
MEM 146.640625 1659419299.2124
MEM 226.640625 1659419299.3127
MEM 306.640625 1659419299.4130
MEM 366.640625 1659419299.5138
MEM 448.640625 1659419299.6141
MEM 554.640625 1659419299.7145
MEM 658.640625 1659419299.8149
MEM 758.640625 1659419299.9152
MEM 852.640625 1659419300.0155
MEM 940.640625 1659419300.1159
MEM 1030.640625 1659419300.2163
MEM 1290.648438 1659419300.3166
MEM 1634.648438 1659419300.4170
MEM 1962.648438 1659419300.5173
MEM 1958.640625 1659419300.6177
MEM 2083.257812 1659419300.7181
MEM 2083.257812 1659419300.8184
MEM 2083.257812 1659419300.9187
MEM 2083.257812 1659419301.0190
MEM 2083.257812 1659419301.1193
MEM 2083.257812 1659419301.2196
MEM 2083.257812 1659419301.3199
MEM 2083.257812 1659419301.4202
MEM 2083.257812 1659419301.5205
MEM 2083.257812 1659419301.6208
MEM 2083.257812 1659419301.7211
MEM 2083.257812 1659419301.8214
MEM 2083.257812 1659419301.9219
MEM 2083.257812 1659419302.0222
MEM 2083.257812 1659419302.1226
MEM 2372.656250 1659419302.2229
MEM 2810.656250 1659419302.3233
MEM 2310.152344 1659419302.4236
MEM 2786.152344 1659419302.5243
MEM 1059.394531 1659419302.6246
MEM 1059.394531 1659419302.7250
MEM 1059.394531 1659419302.8254
MEM 1059.394531 1659419302.9257
MEM 1059.394531 1659419303.0261
MEM 1059.394531 1659419303.1265
MEM 1059.394531 1659419303.2273
MEM 1059.394531 1659419303.3277
MEM 1059.394531 1659419303.4281
MEM 1059.394531 1659419303.5285
MEM 35.390625 1659419303.6290
MEM 428.644531 1659419303.7293
MEM 974.644531 1659419303.8297
MEM 1640.652344 1659419303.9301
MEM 1586.644531 1659419304.0309
MEM 2083.261719 1659419304.1312
MEM 2083.261719 1659419304.2315
MEM 2083.261719 1659419304.3319
MEM 2083.261719 1659419304.4322
MEM 2083.261719 1659419304.5325
MEM 2083.261719 1659419304.6328
MEM 2083.261719 1659419304.7331
MEM 2083.261719 1659419304.8334
MEM 2083.261719 1659419304.9337
MEM 2083.261719 1659419305.0340
MEM 2083.261719 1659419305.1343
MEM 2083.261719 1659419305.2346
MEM 2083.261719 1659419305.3349
MEM 2083.261719 1659419305.4352
MEM 2180.660156 1659419305.5356
MEM 2636.660156 1659419305.6359
MEM 3084.660156 1659419305.7363
MEM 2736.156250 1659419305.8367
MEM 1059.394531 1659419305.9372
MEM 1059.394531 1659419306.0375
MEM 1059.394531 1659419306.1378
MEM 1059.394531 1659419306.2383
MEM 1059.394531 1659419306.3387
MEM 1059.394531 1659419306.4390
MEM 1059.394531 1659419306.5393
MEM 1059.394531 1659419306.6397
MEM 1059.394531 1659419306.7404
MEM 1059.394531 1659419306.8408
MEM 1059.394531 1659419306.9411
MEM 326.644531 1659419307.0414
MEM 890.644531 1659419307.1419
MEM 1554.652344 1659419307.2423
MEM 1376.644531 1659419307.3427
MEM 2083.261719 1659419307.4430
MEM 2083.261719 1659419307.5433
MEM 2083.261719 1659419307.6436
MEM 2083.261719 1659419307.7439
MEM 2083.261719 1659419307.8443
MEM 2083.261719 1659419307.9446
MEM 2083.261719 1659419308.0449
MEM 2083.261719 1659419308.1452
MEM 2083.261719 1659419308.2455
MEM 2083.261719 1659419308.3458
MEM 2083.261719 1659419308.4461
MEM 2083.261719 1659419308.5465
MEM 2083.261719 1659419308.6468
MEM 2083.261719 1659419308.7472
MEM 2083.261719 1659419308.8476
MEM 2312.660156 1659419308.9479
MEM 2732.660156 1659419309.0483
MEM 2172.156250 1659419309.1486
MEM 2876.156250 1659419309.2490
MEM 1059.394531 1659419309.3493
MEM 1059.394531 1659419309.4497
MEM 1059.394531 1659419309.5500
MEM 1059.394531 1659419309.6503
MEM 1059.394531 1659419309.7507
MEM 1059.394531 1659419309.8510
MEM 1059.394531 1659419309.9517
MEM 1059.394531 1659419310.0520
MEM 1059.394531 1659419310.1523
MEM 1059.394531 1659419310.2527
MEM 1059.394531 1659419310.3530
MEM 396.644531 1659419310.4534
MEM 950.644531 1659419310.5539
MEM 1564.652344 1659419310.6542
MEM 1356.644531 1659419310.7547
MEM 2083.261719 1659419310.8550
MEM 2083.261719 1659419310.9554
MEM 2083.261719 1659419311.0557
MEM 2083.261719 1659419311.1560
MEM 2083.261719 1659419311.2564
MEM 2083.261719 1659419311.3567
MEM 2083.261719 1659419311.4570
MEM 2083.261719 1659419311.5573
MEM 2083.261719 1659419311.6576
MEM 2083.261719 1659419311.7579
MEM 2083.261719 1659419311.8582
MEM 2083.261719 1659419311.9585
MEM 2083.261719 1659419312.0588
MEM 2083.261719 1659419312.1591
MEM 2083.261719 1659419312.2594
MEM 2266.660156 1659419312.3598
MEM 2624.660156 1659419312.4602
MEM 3036.660156 1659419312.5606
MEM 2658.156250 1659419312.6609
MEM 1059.394531 1659419312.7616
MEM 1059.394531 1659419312.8619
MEM 1059.394531 1659419312.9623
MEM 1059.394531 1659419313.0627
MEM 1059.394531 1659419313.1630
MEM 1059.394531 1659419313.2635
MEM 1059.394531 1659419313.3638
MEM 1059.394531 1659419313.4646
MEM 1059.394531 1659419313.5649
MEM 1059.394531 1659419313.6652
MEM 228.644531 1659419313.7657
MEM 722.644531 1659419313.8661
MEM 1370.652344 1659419313.9665
MEM 2070.652344 1659419314.0669
MEM 2083.257812 1659419314.1673
MEM 2083.257812 1659419314.2676
MEM 2083.257812 1659419314.3680
MEM 2083.257812 1659419314.4683
MEM 2083.257812 1659419314.5686
MEM 2083.257812 1659419314.6689
MEM 2083.257812 1659419314.7692
MEM 2083.257812 1659419314.8696
MEM 2083.257812 1659419314.9699
MEM 2083.257812 1659419315.0702
MEM 2083.257812 1659419315.1705
MEM 2083.257812 1659419315.2708
MEM 2083.257812 1659419315.3711
MEM 2083.257812 1659419315.4714
MEM 2083.257812 1659419315.5717
MEM 2286.660156 1659419315.6720
MEM 2658.660156 1659419315.7724
MEM 3082.660156 1659419315.8728
MEM 2700.156250 1659419315.9732
MEM 1059.394531 1659419316.0735
MEM 1059.394531 1659419316.1738
MEM 1059.394531 1659419316.2742
MEM 1059.394531 1659419316.3745
MEM 1059.394531 1659419316.4748
MEM 1059.394531 1659419316.5751
MEM 1059.394531 1659419316.6754
MEM 1059.394531 1659419316.7757
MEM 1059.394531 1659419316.8762
MEM 344.644531 1659419316.9767
MEM 908.644531 1659419317.0771
MEM 1576.652344 1659419317.1775
MEM 1452.644531 1659419317.2779
MEM 2083.261719 1659419317.3782
MEM 2083.261719 1659419317.4785
MEM 2083.261719 1659419317.5788
MEM 2083.261719 1659419317.6791
MEM 2083.261719 1659419317.7794
MEM 2083.261719 1659419317.8797
MEM 2083.261719 1659419317.9800
MEM 2083.261719 1659419318.0804
MEM 2083.261719 1659419318.1807
MEM 2083.261719 1659419318.2811
MEM 2083.261719 1659419318.3814
MEM 2083.261719 1659419318.4817
MEM 2083.261719 1659419318.5820
MEM 2083.261719 1659419318.6823
MEM 2083.261719 1659419318.7826
MEM 2334.660156 1659419318.8829
MEM 2738.660156 1659419318.9833
MEM 2186.156250 1659419319.0837
MEM 2876.156250 1659419319.1841
MEM 1059.394531 1659419319.2844
MEM 1059.394531 1659419319.3848
MEM 1059.394531 1659419319.4855
MEM 1059.394531 1659419319.5858
MEM 1059.394531 1659419319.6862
MEM 1059.394531 1659419319.7865
MEM 1059.394531 1659419319.8873
MEM 1059.394531 1659419319.9878
MEM 1059.394531 1659419320.0885
MEM 1059.394531 1659419320.1894
MEM 1059.394531 1659419320.2898
MEM 288.644531 1659419320.3901
MEM 764.644531 1659419320.4904
MEM 1410.652344 1659419320.5908
MEM 1100.644531 1659419320.6913
MEM 2083.261719 1659419320.7916
MEM 2083.261719 1659419320.8919
MEM 2083.261719 1659419320.9922
MEM 2083.261719 1659419321.0925
MEM 2083.261719 1659419321.1928
MEM 2083.261719 1659419321.2931
MEM 2083.261719 1659419321.3934
MEM 2083.261719 1659419321.4937
MEM 2083.261719 1659419321.5940
MEM 2083.261719 1659419321.6943
MEM 2083.261719 1659419321.7947
MEM 2083.261719 1659419321.8950
MEM 2083.261719 1659419321.9953
MEM 2083.261719 1659419322.0956
MEM 2083.261719 1659419322.1960
MEM 2244.660156 1659419322.2964
MEM 2648.660156 1659419322.3967
MEM 3086.660156 1659419322.4971
MEM 2728.156250 1659419322.5975
MEM 1059.394531 1659419322.6978
MEM 1059.394531 1659419322.7981
MEM 1059.394531 1659419322.8985
MEM 1059.394531 1659419322.9988
MEM 1059.394531 1659419323.0992
MEM 1059.394531 1659419323.1995
MEM 1059.394531 1659419323.3005
MEM 1059.394531 1659419323.4008
MEM 1059.394531 1659419323.5012
MEM 1059.394531 1659419323.6015
MEM 1059.394531 1659419323.7018
MEM 192.644531 1659419323.8022
MEM 768.644531 1659419323.9026
MEM 1382.652344 1659419324.0030
MEM 2020.652344 1659419324.1034
MEM 2083.261719 1659419324.2038
MEM 2083.261719 1659419324.3041
MEM 2083.261719 1659419324.4044
MEM 2083.261719 1659419324.5047
MEM 2083.261719 1659419324.6051
MEM 2083.261719 1659419324.7054
MEM 2083.261719 1659419324.8057
MEM 2083.261719 1659419324.9060
MEM 2083.261719 1659419325.0063
MEM 2083.261719 1659419325.1066
MEM 2083.261719 1659419325.2069
MEM 2083.261719 1659419325.3072
MEM 2083.261719 1659419325.4075
MEM 2083.261719 1659419325.5078
MEM 2083.261719 1659419325.6081
MEM 2270.660156 1659419325.7085
MEM 2620.660156 1659419325.8088
MEM 3050.660156 1659419325.9091
MEM 2682.156250 1659419326.0095
MEM 1059.394531 1659419326.1098
MEM 1059.394531 1659419326.2102
MEM 1059.394531 1659419326.3105
MEM 1059.394531 1659419326.4109
MEM 1059.394531 1659419326.5112
MEM 1059.394531 1659419326.6117
MEM 1059.394531 1659419326.7120
MEM 1059.394531 1659419326.8123
MEM 1059.394531 1659419326.9127
MEM 1059.394531 1659419327.0130
MEM 1059.394531 1659419327.1135
MEM 168.644531 1659419327.2140
MEM 616.644531 1659419327.3146
MEM 1254.652344 1659419327.4150
MEM 1942.652344 1659419327.5153
MEM 2083.261719 1659419327.6157
MEM 2083.261719 1659419327.7159
MEM 2083.261719 1659419327.8163
MEM 2083.261719 1659419327.9165
MEM 2083.261719 1659419328.0169
MEM 2083.261719 1659419328.1172
MEM 2083.261719 1659419328.2175
MEM 2083.261719 1659419328.3178
MEM 2083.261719 1659419328.4180
MEM 2083.261719 1659419328.5184
MEM 2083.261719 1659419328.6187
MEM 2083.261719 1659419328.7190
MEM 2083.261719 1659419328.8194
MEM 2083.261719 1659419328.9197
MEM 2083.261719 1659419329.0200
MEM 2146.550781 1659419329.1203
MEM 2576.660156 1659419329.2207
MEM 2988.660156 1659419329.3211
MEM 2570.156250 1659419329.4214
MEM 1059.394531 1659419329.5218
MEM 1059.394531 1659419329.6221
MEM 1059.394531 1659419329.7225
MEM 1059.394531 1659419329.8229
MEM 1059.394531 1659419329.9232
MEM 1059.394531 1659419330.0236
MEM 1059.394531 1659419330.1240
MEM 1059.394531 1659419330.2243
MEM 1059.394531 1659419330.3246
MEM 1059.394531 1659419330.4253
MEM 1059.394531 1659419330.5257
MEM 188.644531 1659419330.6261
MEM 636.644531 1659419330.7265
MEM 1204.652344 1659419330.8270
MEM 1828.652344 1659419330.9273
MEM 1872.644531 1659419331.0277
MEM 2083.261719 1659419331.1280
MEM 2083.261719 1659419331.2284
MEM 2083.261719 1659419331.3287
MEM 2083.261719 1659419331.4290
MEM 2083.261719 1659419331.5293
MEM 2083.261719 1659419331.6296
MEM 2083.261719 1659419331.7299
MEM 2083.261719 1659419331.8302
MEM 2083.261719 1659419331.9305
MEM 2083.261719 1659419332.0308
MEM 2083.261719 1659419332.1314
MEM 2083.261719 1659419332.2317
MEM 2083.261719 1659419332.3320
MEM 2083.261719 1659419332.4324
MEM 2083.261719 1659419332.5331
MEM 2248.660156 1659419332.6335
MEM 2684.660156 1659419332.7338
MEM 2104.156250 1659419332.8342
MEM 2808.156250 1659419332.9346
MEM 1059.394531 1659419333.0350
MEM 1059.394531 1659419333.1353
MEM 1059.394531 1659419333.2357
MEM 1059.394531 1659419333.3361
MEM 1059.394531 1659419333.4364
MEM 1059.394531 1659419333.5368
MEM 1059.394531 1659419333.6372
MEM 1059.394531 1659419333.7379
MEM 1059.394531 1659419333.8383
MEM 1059.394531 1659419333.9387
MEM 1059.394531 1659419334.0390
MEM 66.644531 1659419334.1394
MEM 144.644531 1659419334.2397
MEM 226.644531 1659419334.3401
MEM 308.644531 1659419334.4406
MEM 398.644531 1659419334.5409
MEM 502.644531 1659419334.6412
MEM 608.644531 1659419334.7417
MEM 714.644531 1659419334.8420
MEM 820.644531 1659419334.9424
MEM 914.644531 1659419335.0427
MEM 1022.644531 1659419335.1431
MEM 1126.644531 1659419335.2434
MEM 1206.644531 1659419335.3437
MEM 1270.644531 1659419335.4448
MEM 1352.644531 1659419335.5453
MEM 1438.644531 1659419335.6457
MEM 1526.644531 1659419335.7461
MEM 1612.644531 1659419335.8465
MEM 1698.644531 1659419335.9468
MEM 1780.644531 1659419336.0472
MEM 1868.644531 1659419336.1475
MEM 1958.644531 1659419336.2479
MEM 2044.644531 1659419336.3482
MEM 2334.652344 1659419336.4486
MEM 2768.652344 1659419336.5489
MEM 3222.652344 1659419336.6492
MEM 3632.652344 1659419336.7496
MEM 3986.152344 1659419336.8499
MEM 2504.644531 1659419336.9503
MEM 3972.644531 1659419337.0508
MEM 4131.324219 1659419337.1511
MEM 4131.324219 1659419337.2514
MEM 4131.324219 1659419337.3517
MEM 4131.324219 1659419337.4520
MEM 4131.324219 1659419337.5524
MEM 4131.324219 1659419337.6527
MEM 4131.324219 1659419337.7530
MEM 4131.324219 1659419337.8533
MEM 4131.324219 1659419337.9536
MEM 4131.324219 1659419338.0539
MEM 4131.324219 1659419338.1542
MEM 4131.324219 1659419338.2545
MEM 4131.324219 1659419338.3548
MEM 4131.324219 1659419338.4551
MEM 4131.324219 1659419338.5554
MEM 4131.324219 1659419338.6557
MEM 4131.324219 1659419338.7560
MEM 4131.324219 1659419338.8563
MEM 4131.324219 1659419338.9566
MEM 4131.324219 1659419339.0569
MEM 4131.324219 1659419339.1572
MEM 4131.324219 1659419339.2575
MEM 4131.324219 1659419339.3578
MEM 4131.324219 1659419339.4581
MEM 4131.324219 1659419339.5585
MEM 4131.324219 1659419339.6588
MEM 4131.324219 1659419339.7591
MEM 4131.324219 1659419339.8594
MEM 4131.324219 1659419339.9597
MEM 4261.453125 1659419340.0601
MEM 4500.703125 1659419340.1604
MEM 4755.031250 1659419340.2607
MEM 5004.394531 1659419340.3611
MEM 5256.402344 1659419340.4614
MEM 5505.832031 1659419340.5617
MEM 5760.035156 1659419340.6621
MEM 6016.042969 1659419340.7624
MEM 4346.156250 1659419340.8628
MEM 5026.156250 1659419340.9631
MEM 5714.156250 1659419341.0635
MEM 4911.304688 1659419341.1638
MEM 2083.394531 1659419341.2642
MEM 2083.394531 1659419341.3645
MEM 2083.394531 1659419341.4649
MEM 2083.394531 1659419341.5653
MEM 2083.394531 1659419341.6656
MEM 2083.394531 1659419341.7660
MEM 2083.394531 1659419341.8663
MEM 2083.394531 1659419341.9667
MEM 2083.394531 1659419342.0670
MEM 2083.394531 1659419342.1677
MEM 2083.394531 1659419342.2680
MEM 2083.394531 1659419342.3683
MEM 2083.394531 1659419342.4687
MEM 2083.394531 1659419342.5690
MEM 2083.394531 1659419342.6694
MEM 300.644531 1659419342.7698
MEM 754.644531 1659419342.8703
MEM 1210.644531 1659419342.9707
MEM 1644.644531 1659419343.0710
MEM 2116.609375 1659419343.1714
MEM 2706.652344 1659419343.2718
MEM 3338.652344 1659419343.3721
MEM 3850.652344 1659419343.4724
MEM 2102.421875 1659419343.5729
MEM 3572.644531 1659419343.6733
MEM 4131.324219 1659419343.7736
MEM 4131.324219 1659419343.8740
MEM 4131.324219 1659419343.9744
MEM 4131.324219 1659419344.0747
MEM 4131.324219 1659419344.1750
MEM 4131.324219 1659419344.2753
MEM 4131.324219 1659419344.3756
MEM 4131.324219 1659419344.4759
MEM 4131.324219 1659419344.5762
MEM 4131.324219 1659419344.6766
MEM 4131.324219 1659419344.7769
MEM 4131.324219 1659419344.8772
MEM 4131.324219 1659419344.9775
MEM 4131.324219 1659419345.0778
MEM 4131.324219 1659419345.1781
MEM 4131.324219 1659419345.2783
MEM 4131.324219 1659419345.3787
MEM 4131.324219 1659419345.4790
MEM 4131.324219 1659419345.5793
MEM 4131.324219 1659419345.6796
MEM 4131.324219 1659419345.7799
MEM 4131.324219 1659419345.8802
MEM 4131.324219 1659419345.9805
MEM 4131.324219 1659419346.0808
MEM 4131.324219 1659419346.1811
MEM 4131.324219 1659419346.2814
MEM 4131.324219 1659419346.3817
MEM 4131.324219 1659419346.4821
MEM 4131.324219 1659419346.5824
MEM 4326.488281 1659419346.6827
MEM 4584.234375 1659419346.7831
MEM 4836.375000 1659419346.8835
MEM 5088.191406 1659419346.9838
