CMDLINE /usr/bin/python3 test_usage_memory.py
MEM 1044.511719 1659348027.0754
MEM 1044.511719 1659348027.1757
MEM 1044.511719 1659348027.2760
MEM 20.507812 1659348027.3764
MEM 20.507812 1659348027.4767
MEM 20.507812 1659348027.5769
MEM 20.507812 1659348027.6774
MEM 436.105469 1659348027.7778
MEM 1086.113281 1659348027.8782
MEM 1808.113281 1659348027.9785
MEM 1882.105469 1659348028.0789
MEM 2068.378906 1659348028.1792
MEM 2068.378906 1659348028.2795
MEM 2068.378906 1659348028.3798
MEM 2068.378906 1659348028.4801
MEM 2068.378906 1659348028.5803
MEM 2068.378906 1659348028.6806
MEM 2068.378906 1659348028.7809
MEM 2068.378906 1659348028.8813
MEM 2068.378906 1659348028.9815
MEM 2068.378906 1659348029.0818
MEM 2068.378906 1659348029.1821
MEM 2068.378906 1659348029.2824
MEM 2068.378906 1659348029.3827
MEM 2068.378906 1659348029.4830
MEM 2068.378906 1659348029.5833
MEM 2068.378906 1659348029.6836
MEM 2068.378906 1659348029.7840
MEM 2554.121094 1659348029.8843
MEM 2078.769531 1659348029.9847
MEM 2764.929688 1659348030.0851
MEM 1044.511719 1659348030.1854
MEM 1044.511719 1659348030.2858
MEM 1044.511719 1659348030.3862
MEM 1044.511719 1659348030.4866
MEM 1044.511719 1659348030.5869
MEM 1044.511719 1659348030.6873
MEM 1044.511719 1659348030.7877
MEM 1044.511719 1659348030.8880
MEM 1044.511719 1659348030.9888
MEM 1044.511719 1659348031.0892
MEM 1044.511719 1659348031.1899
MEM 20.507812 1659348031.2903
MEM 20.507812 1659348031.3906
MEM 20.507812 1659348031.4909
MEM 86.039062 1659348031.5913
MEM 754.105469 1659348031.6917
MEM 1428.113281 1659348031.7921
MEM 1168.105469 1659348031.8925
MEM 2068.378906 1659348031.9929
MEM 2068.378906 1659348032.0932
MEM 2068.378906 1659348032.1935
MEM 2068.378906 1659348032.2939
MEM 2068.378906 1659348032.3943
MEM 2068.378906 1659348032.4946
MEM 2068.378906 1659348032.5949
MEM 2068.378906 1659348032.6953
MEM 2068.378906 1659348032.7956
MEM 2068.378906 1659348032.8959
MEM 2068.378906 1659348032.9961
MEM 2068.378906 1659348033.0965
MEM 2068.378906 1659348033.1968
MEM 2068.378906 1659348033.2970
MEM 2068.378906 1659348033.3973
MEM 2068.378906 1659348033.4976
MEM 2068.378906 1659348033.5979
MEM 2068.378906 1659348033.6982
MEM 2466.121094 1659348033.7986
MEM 3058.121094 1659348033.8989
MEM 2702.929688 1659348033.9993
MEM 1044.511719 1659348034.0997
MEM 1044.511719 1659348034.2001
MEM 1044.511719 1659348034.3004
MEM 1044.511719 1659348034.4008
MEM 1044.511719 1659348034.5012
MEM 1044.511719 1659348034.6015
MEM 1044.511719 1659348034.7019
MEM 1044.511719 1659348034.8022
MEM 1044.511719 1659348034.9030
MEM 1044.511719 1659348035.0033
MEM 1044.511719 1659348035.1036
MEM 1044.511719 1659348035.2041
MEM 20.507812 1659348035.3044
MEM 20.507812 1659348035.4046
MEM 20.507812 1659348035.5049
MEM 414.105469 1659348035.6053
MEM 1084.113281 1659348035.7057
MEM 1782.113281 1659348035.8061
MEM 1942.105469 1659348035.9065
MEM 2068.375000 1659348036.0068
MEM 2068.375000 1659348036.1071
MEM 2068.375000 1659348036.2074
MEM 2068.375000 1659348036.3078
MEM 2068.375000 1659348036.4081
MEM 2068.375000 1659348036.5084
MEM 2068.375000 1659348036.6086
MEM 2068.375000 1659348036.7089
MEM 2068.375000 1659348036.8093
MEM 2068.375000 1659348036.9095
MEM 2068.375000 1659348037.0098
MEM 2068.375000 1659348037.1101
MEM 2068.375000 1659348037.2105
MEM 2068.375000 1659348037.3108
MEM 2068.375000 1659348037.4111
MEM 2068.375000 1659348037.5114
MEM 2068.375000 1659348037.6117
MEM 2492.121094 1659348037.7121
MEM 2800.121094 1659348037.8125
MEM 2144.929688 1659348037.9128
MEM 2824.929688 1659348038.0132
MEM 1044.511719 1659348038.1135
MEM 1044.511719 1659348038.2139
MEM 1044.511719 1659348038.3143
MEM 1044.511719 1659348038.4148
MEM 1044.511719 1659348038.5151
MEM 1044.511719 1659348038.6154
MEM 1044.511719 1659348038.7157
MEM 1044.511719 1659348038.8163
MEM 1044.511719 1659348038.9171
MEM 1044.511719 1659348039.0179
MEM 1044.511719 1659348039.1185
MEM 1044.511719 1659348039.2193
MEM 1044.511719 1659348039.3197
MEM 20.507812 1659348039.4200
MEM 20.507812 1659348039.5203
MEM 20.507812 1659348039.6207
MEM 20.507812 1659348039.7210
MEM 570.105469 1659348039.8215
MEM 1194.113281 1659348039.9218
MEM 1892.113281 1659348040.0222
MEM 2068.371094 1659348040.1226
MEM 2068.371094 1659348040.2228
MEM 2068.371094 1659348040.3231
MEM 2068.371094 1659348040.4234
MEM 2068.371094 1659348040.5237
MEM 2068.371094 1659348040.6240
MEM 2068.371094 1659348040.7243
MEM 2068.371094 1659348040.8246
MEM 2068.371094 1659348040.9249
MEM 2068.371094 1659348041.0252
MEM 2068.371094 1659348041.1255
MEM 2068.371094 1659348041.2258
MEM 2068.371094 1659348041.3261
MEM 2068.371094 1659348041.4264
MEM 2068.371094 1659348041.5267
MEM 2068.371094 1659348041.6271
MEM 2068.371094 1659348041.7274
MEM 2079.917969 1659348041.8277
MEM 2618.121094 1659348041.9281
MEM 2962.121094 1659348042.0284
MEM 2478.929688 1659348042.1287
MEM 1044.511719 1659348042.2290
MEM 1044.511719 1659348042.3293
MEM 1044.511719 1659348042.4297
MEM 1044.511719 1659348042.5300
MEM 1044.511719 1659348042.6304
MEM 1044.511719 1659348042.7307
MEM 1044.511719 1659348042.8311
MEM 1044.511719 1659348042.9315
MEM 1044.511719 1659348043.0323
MEM 1044.511719 1659348043.1328
MEM 1044.511719 1659348043.2331
MEM 1044.511719 1659348043.3334
MEM 20.507812 1659348043.4338
MEM 20.507812 1659348043.5341
MEM 20.507812 1659348043.6344
MEM 40.050781 1659348043.7348
MEM 632.105469 1659348043.8352
MEM 1264.113281 1659348043.9355
MEM 1966.113281 1659348044.0359
MEM 2068.375000 1659348044.1362
MEM 2068.375000 1659348044.2366
MEM 2068.375000 1659348044.3369
MEM 2068.375000 1659348044.4372
MEM 2068.375000 1659348044.5375
MEM 2068.375000 1659348044.6378
MEM 2068.375000 1659348044.7381
MEM 2068.375000 1659348044.8384
MEM 2068.375000 1659348044.9387
MEM 2068.375000 1659348045.0391
MEM 2068.375000 1659348045.1393
MEM 2068.375000 1659348045.2396
MEM 2068.375000 1659348045.3399
MEM 2068.375000 1659348045.4402
MEM 2068.375000 1659348045.5405
MEM 2068.375000 1659348045.6407
MEM 2068.375000 1659348045.7410
MEM 2069.406250 1659348045.8413
MEM 2604.121094 1659348045.9417
MEM 2936.121094 1659348046.0421
MEM 2418.929688 1659348046.1424
MEM 1044.511719 1659348046.2428
MEM 1044.511719 1659348046.3431
MEM 1044.511719 1659348046.4435
MEM 1044.511719 1659348046.5438
MEM 1044.511719 1659348046.6442
MEM 1044.511719 1659348046.7446
MEM 1044.511719 1659348046.8450
MEM 1044.511719 1659348046.9462
MEM 1044.511719 1659348047.0465
MEM 1044.511719 1659348047.1472
MEM 1044.511719 1659348047.2476
MEM 1044.511719 1659348047.3479
MEM 1044.511719 1659348047.4482
MEM 1044.511719 1659348047.5486
MEM 20.507812 1659348047.6489
MEM 20.507812 1659348047.7492
MEM 20.507812 1659348047.8496
MEM 20.507812 1659348047.9499
MEM 602.105469 1659348048.0503
MEM 1220.113281 1659348048.1507
MEM 1884.113281 1659348048.2511
MEM 2068.378906 1659348048.3515
MEM 2068.378906 1659348048.4518
MEM 2068.378906 1659348048.5521
MEM 2068.378906 1659348048.6523
MEM 2068.378906 1659348048.7526
MEM 2068.378906 1659348048.8529
MEM 2068.378906 1659348048.9533
MEM 2068.378906 1659348049.0536
MEM 2068.378906 1659348049.1538
MEM 2068.378906 1659348049.2541
MEM 2068.378906 1659348049.3544
MEM 2068.378906 1659348049.4547
MEM 2068.378906 1659348049.5550
MEM 2068.378906 1659348049.6552
MEM 2068.378906 1659348049.7555
MEM 2068.378906 1659348049.8558
MEM 2068.378906 1659348049.9561
MEM 2101.925781 1659348050.0565
MEM 2628.121094 1659348050.1569
MEM 2976.121094 1659348050.2572
MEM 2504.929688 1659348050.3576
MEM 1044.511719 1659348050.4579
MEM 1044.511719 1659348050.5583
MEM 1044.511719 1659348050.6586
MEM 1044.511719 1659348050.7590
MEM 1044.511719 1659348050.8593
MEM 1044.511719 1659348050.9597
MEM 1044.511719 1659348051.0600
MEM 1044.511719 1659348051.1603
MEM 1044.511719 1659348051.2611
MEM 1044.511719 1659348051.3615
MEM 1044.511719 1659348051.4618
MEM 1044.511719 1659348051.5622
MEM 20.507812 1659348051.6625
MEM 20.507812 1659348051.7629
MEM 20.507812 1659348051.8632
MEM 174.105469 1659348051.9636
MEM 834.105469 1659348052.0640
MEM 1516.113281 1659348052.1644
MEM 1242.105469 1659348052.2649
MEM 2068.378906 1659348052.3652
MEM 2068.378906 1659348052.4655
MEM 2068.378906 1659348052.5660
MEM 2068.378906 1659348052.6664
MEM 2068.378906 1659348052.7667
MEM 2068.378906 1659348052.8670
MEM 2068.378906 1659348052.9674
MEM 2068.378906 1659348053.0677
MEM 2068.378906 1659348053.1679
MEM 2068.378906 1659348053.2682
MEM 2068.378906 1659348053.3685
MEM 2068.378906 1659348053.4688
MEM 2068.378906 1659348053.5690
MEM 2068.378906 1659348053.6693
MEM 2068.378906 1659348053.7696
MEM 2068.378906 1659348053.8699
MEM 2068.378906 1659348053.9702
MEM 2194.121094 1659348054.0705
MEM 2654.121094 1659348054.1709
MEM 2984.121094 1659348054.2712
MEM 2506.929688 1659348054.3715
MEM 1044.511719 1659348054.4719
MEM 1044.511719 1659348054.5723
MEM 1044.511719 1659348054.6727
MEM 1044.511719 1659348054.7730
MEM 1044.511719 1659348054.8734
MEM 1044.511719 1659348054.9737
MEM 1044.511719 1659348055.0741
MEM 1044.511719 1659348055.1746
MEM 1044.511719 1659348055.2753
MEM 1044.511719 1659348055.3757
MEM 1044.511719 1659348055.4760
MEM 1044.511719 1659348055.5763
