CMDLINE /usr/bin/python3 test_usage_memory.py
MEM 2329.246094 1659346153.3474
MEM 2449.246094 1659346153.4477
MEM 2573.246094 1659346153.5480
MEM 2697.246094 1659346153.6483
MEM 2821.246094 1659346153.7487
MEM 2943.246094 1659346153.8490
MEM 3065.246094 1659346153.9494
MEM 3185.246094 1659346154.0497
MEM 3293.246094 1659346154.1501
MEM 3393.246094 1659346154.2504
MEM 3511.246094 1659346154.3508
MEM 3635.246094 1659346154.4511
MEM 3743.246094 1659346154.5515
MEM 3833.246094 1659346154.6518
MEM 4027.246094 1659346154.7522
MEM 4285.355469 1659346154.8526
MEM 4667.355469 1659346154.9530
MEM 4995.355469 1659346155.0533
MEM 5327.355469 1659346155.1537
MEM 5645.355469 1659346155.2540
MEM 5967.355469 1659346155.3543
MEM 6279.355469 1659346155.4547
MEM 6593.660156 1659346155.5550
MEM 6844.636719 1659346155.6554
MEM 7089.492188 1659346155.7557
MEM 7348.335938 1659346155.8560
MEM 7598.671875 1659346155.9564
MEM 7857.515625 1659346156.0567
MEM 8120.226562 1659346156.1571
MEM 8424.703125 1659346156.2574
MEM 8749.738281 1659346156.3578
MEM 9080.503906 1659346156.4581
MEM 9411.269531 1659346156.5585
MEM 9747.191406 1659346156.6588
MEM 10085.109375 1659346156.7592
MEM 10420.972656 1659346156.8596
MEM 10754.582031 1659346156.9599
MEM 11077.363281 1659346157.0603
MEM 11400.660156 1659346157.1607
MEM 11727.566406 1659346157.2611
MEM 12057.050781 1659346157.3614
MEM 12305.582031 1659346157.4617
MEM 12305.582031 1659346157.5621
MEM 12305.582031 1659346157.6623
MEM 12305.582031 1659346157.7626
MEM 12305.582031 1659346157.8629
MEM 12305.582031 1659346157.9632
MEM 12305.582031 1659346158.0635
MEM 12305.582031 1659346158.1638
MEM 12305.582031 1659346158.2642
MEM 12305.582031 1659346158.3645
MEM 12305.582031 1659346158.4647
MEM 12305.582031 1659346158.5651
MEM 12305.582031 1659346158.6654
MEM 12305.582031 1659346158.7657
MEM 12305.582031 1659346158.8659
MEM 12305.582031 1659346158.9662
MEM 12305.582031 1659346159.0665
MEM 12305.582031 1659346159.1668
MEM 12305.582031 1659346159.2671
MEM 12305.582031 1659346159.3674
MEM 12305.582031 1659346159.4677
MEM 12305.582031 1659346159.5680
MEM 12305.582031 1659346159.6683
MEM 12305.582031 1659346159.7685
MEM 12305.582031 1659346159.8689
MEM 12305.582031 1659346159.9692
MEM 12305.582031 1659346160.0695
MEM 12305.582031 1659346160.1699
MEM 12305.582031 1659346160.2702
MEM 12305.582031 1659346160.3705
MEM 12305.582031 1659346160.4708
MEM 12305.582031 1659346160.5711
MEM 12305.582031 1659346160.6714
MEM 12305.582031 1659346160.7717
MEM 12305.582031 1659346160.8720
MEM 12305.582031 1659346160.9724
MEM 12305.582031 1659346161.0727
MEM 12305.582031 1659346161.1731
MEM 12305.582031 1659346161.2734
MEM 12305.582031 1659346161.3737
MEM 12305.582031 1659346161.4740
MEM 12305.582031 1659346161.5743
MEM 12305.582031 1659346161.6746
MEM 12305.582031 1659346161.7749
MEM 12305.582031 1659346161.8752
MEM 12305.582031 1659346161.9755
MEM 12305.582031 1659346162.0758
MEM 12305.582031 1659346162.1760
MEM 12305.582031 1659346162.2764
MEM 12305.582031 1659346162.3767
MEM 12305.582031 1659346162.4770
MEM 12305.582031 1659346162.5773
MEM 12305.582031 1659346162.6775
MEM 12305.582031 1659346162.7778
MEM 12305.582031 1659346162.8781
MEM 12305.582031 1659346162.9785
MEM 12305.582031 1659346163.0787
MEM 12305.582031 1659346163.1790
MEM 12305.582031 1659346163.2793
MEM 12305.582031 1659346163.3797
MEM 12305.582031 1659346163.4800
MEM 12305.582031 1659346163.5803
MEM 12305.582031 1659346163.6806
MEM 12305.582031 1659346163.7808
MEM 12305.582031 1659346163.8812
MEM 12305.582031 1659346163.9814
MEM 12367.714844 1659346164.0817
MEM 12633.519531 1659346164.1821
MEM 12896.746094 1659346164.2825
MEM 13165.386719 1659346164.3828
MEM 13427.066406 1659346164.4831
MEM 13694.160156 1659346164.5834
MEM 13964.089844 1659346164.6838
MEM 14234.019531 1659346164.7841
MEM 14500.339844 1659346164.8844
MEM 14754.882812 1659346164.9849
MEM 14954.324219 1659346165.0856
MEM 15084.261719 1659346165.1860
MEM 15120.097656 1659346165.2863
MEM 15179.902344 1659346165.3867
MEM 15100.847656 1659346165.4871
MEM 15030.664062 1659346165.5874
MEM 14973.285156 1659346165.6877
MEM 14974.769531 1659346165.7881
MEM 15104.031250 1659346165.8884
MEM 15077.394531 1659346165.9889
MEM 15129.027344 1659346166.0892
MEM 15161.929688 1659346166.1896
MEM 15088.136719 1659346166.2899
MEM 11765.875000 1659346166.3903
MEM 6832.625000 1659346166.4906
MEM 4309.152344 1659346166.5910
MEM 4853.152344 1659346166.6913
MEM 5541.152344 1659346166.7917
MEM 6077.152344 1659346166.8920
MEM 6497.152344 1659346166.9923
MEM 6889.152344 1659346167.0927
MEM 7285.152344 1659346167.1931
MEM 7625.152344 1659346167.2934
MEM 8027.152344 1659346167.3938
MEM 8200.699219 1659346167.4941
MEM 8200.699219 1659346167.5944
MEM 8200.699219 1659346167.6947
MEM 8200.699219 1659346167.7952
MEM 8200.699219 1659346167.8956
MEM 8200.699219 1659346167.9959
MEM 8200.699219 1659346168.0962
MEM 8200.699219 1659346168.1966
MEM 8200.699219 1659346168.2970
MEM 8200.699219 1659346168.3974
MEM 8200.699219 1659346168.4982
MEM 8200.699219 1659346168.5985
MEM 8200.699219 1659346168.6989
MEM 8200.699219 1659346168.7992
MEM 8200.699219 1659346168.8996
MEM 8200.699219 1659346168.9999
MEM 8200.699219 1659346169.1003
MEM 8200.699219 1659346169.2006
MEM 8200.699219 1659346169.3010
MEM 8200.699219 1659346169.4014
MEM 8200.699219 1659346169.5018
MEM 8200.519531 1659346169.6022
MEM 8200.519531 1659346169.7026
MEM 8200.519531 1659346169.8030
MEM 8200.519531 1659346169.9034
MEM 8200.519531 1659346170.0037
MEM 8200.519531 1659346170.1040
MEM 8200.519531 1659346170.2102
MEM 8200.519531 1659346170.3107
MEM 8200.519531 1659346170.4111
MEM 8200.519531 1659346170.5115
MEM 8200.519531 1659346170.6120
MEM 8200.519531 1659346170.7124
MEM 8200.519531 1659346170.8128
MEM 8200.519531 1659346170.9131
MEM 8200.519531 1659346171.0134
MEM 8200.519531 1659346171.1138
MEM 8200.519531 1659346171.2142
MEM 8200.519531 1659346171.3145
MEM 8200.519531 1659346171.4149
MEM 8200.519531 1659346171.5152
MEM 8200.519531 1659346171.6156
MEM 8200.519531 1659346171.7161
MEM 8200.519531 1659346171.8165
MEM 8200.519531 1659346171.9169
MEM 8200.519531 1659346172.0173
MEM 8200.519531 1659346172.1177
MEM 8200.519531 1659346172.2181
MEM 8200.519531 1659346172.3184
MEM 8200.519531 1659346172.4187
MEM 8200.519531 1659346172.5189
MEM 8200.519531 1659346172.6192
MEM 8200.519531 1659346172.7198
MEM 8200.519531 1659346172.8205
MEM 8200.519531 1659346172.9210
MEM 8200.519531 1659346173.0213
MEM 8200.519531 1659346173.1218
MEM 8200.519531 1659346173.2223
MEM 8200.519531 1659346173.3226
MEM 8200.519531 1659346173.4230
MEM 8200.519531 1659346173.5237
MEM 8200.519531 1659346173.6241
MEM 8200.519531 1659346173.7248
MEM 8200.519531 1659346173.8252
MEM 8200.519531 1659346173.9256
MEM 8200.519531 1659346174.0259
MEM 8200.519531 1659346174.1266
MEM 8200.519531 1659346174.2270
MEM 8200.519531 1659346174.3278
MEM 8200.519531 1659346174.4284
MEM 8200.519531 1659346174.5293
MEM 8200.519531 1659346174.6299
MEM 8200.519531 1659346174.7306
MEM 8200.519531 1659346174.8313
MEM 8200.519531 1659346174.9319
MEM 8200.519531 1659346175.0327
MEM 8200.519531 1659346175.1334
MEM 8200.519531 1659346175.2339
MEM 1393.082031 1659346175.3343
MEM 9.359375 1659346175.4347
MEM 9.359375 1659346175.5350
MEM 9.359375 1659346175.6353
MEM 9.359375 1659346175.7356
MEM 65.074219 1659346175.8359
MEM 137.207031 1659346175.9363
MEM 235.207031 1659346176.0368
MEM 335.207031 1659346176.1372
MEM 451.207031 1659346176.2375
MEM 569.207031 1659346176.3378
MEM 693.207031 1659346176.4382
MEM 817.207031 1659346176.5385
MEM 945.207031 1659346176.6388
MEM 1075.207031 1659346176.7392
MEM 1193.207031 1659346176.8395
MEM 1313.207031 1659346176.9398
MEM 1445.207031 1659346177.0401
MEM 1573.207031 1659346177.1404
MEM 1705.207031 1659346177.2407
MEM 1843.207031 1659346177.3410
MEM 1973.207031 1659346177.4414
MEM 2097.207031 1659346177.5418
MEM 2181.207031 1659346177.6421
MEM 2309.207031 1659346177.7424
MEM 2433.207031 1659346177.8428
MEM 2559.207031 1659346177.9431
MEM 2689.207031 1659346178.0435
MEM 2817.207031 1659346178.1439
MEM 2941.207031 1659346178.2442
MEM 3065.207031 1659346178.3446
MEM 3191.207031 1659346178.4449
MEM 3313.207031 1659346178.5453
MEM 3419.207031 1659346178.6456
MEM 3525.207031 1659346178.7460
MEM 3627.207031 1659346178.8463
MEM 3731.207031 1659346178.9468
MEM 3841.207031 1659346179.0472
MEM 3965.207031 1659346179.1475
MEM 4083.207031 1659346179.2479
MEM 4661.214844 1659346179.3483
MEM 5229.214844 1659346179.4486
MEM 5563.214844 1659346179.5489
MEM 5909.214844 1659346179.6493
MEM 6253.214844 1659346179.7496
MEM 6571.214844 1659346179.8500
MEM 6897.214844 1659346179.9503
MEM 7136.906250 1659346180.0506
MEM 7399.101562 1659346180.1510
MEM 7658.460938 1659346180.2513
MEM 7919.625000 1659346180.3516
MEM 8189.546875 1659346180.4520
MEM 8512.644531 1659346180.5524
MEM 8844.117188 1659346180.6527
MEM 9176.171875 1659346180.7531
MEM 9504.617188 1659346180.8534
MEM 9840.023438 1659346180.9538
MEM 10171.820312 1659346181.0541
MEM 10508.773438 1659346181.1545
MEM 10825.292969 1659346181.2548
MEM 11140.464844 1659346181.3552
MEM 11459.121094 1659346181.4556
MEM 11778.292969 1659346181.5559
MEM 12101.589844 1659346181.6563
MEM 12297.269531 1659346181.7566
MEM 12297.269531 1659346181.8570
MEM 12297.269531 1659346181.9573
MEM 12297.269531 1659346182.0576
MEM 12297.269531 1659346182.1578
MEM 12297.269531 1659346182.2582
MEM 12297.269531 1659346182.3584
MEM 12297.269531 1659346182.4588
MEM 12297.269531 1659346182.5591
MEM 12297.269531 1659346182.6593
MEM 12297.269531 1659346182.7596
MEM 12297.269531 1659346182.8599
MEM 12297.269531 1659346182.9602
MEM 12297.269531 1659346183.0605
MEM 12297.269531 1659346183.1608
MEM 12297.269531 1659346183.2611
MEM 12297.269531 1659346183.3614
MEM 12297.269531 1659346183.4617
MEM 12297.269531 1659346183.5620
MEM 12297.269531 1659346183.6623
MEM 12297.269531 1659346183.7626
MEM 12297.269531 1659346183.8629
MEM 12297.269531 1659346183.9631
MEM 12297.269531 1659346184.0635
MEM 12297.269531 1659346184.1637
MEM 12297.269531 1659346184.2641
MEM 12297.269531 1659346184.3643
MEM 12297.269531 1659346184.4646
MEM 12297.269531 1659346184.5650
MEM 12297.269531 1659346184.6653
MEM 12297.269531 1659346184.7656
MEM 12297.269531 1659346184.8659
MEM 12297.269531 1659346184.9661
MEM 12297.269531 1659346185.0665
MEM 12297.269531 1659346185.1668
MEM 12297.269531 1659346185.2671
MEM 12297.269531 1659346185.3674
MEM 12297.269531 1659346185.4676
MEM 12297.269531 1659346185.5680
MEM 12297.269531 1659346185.6683
MEM 12297.269531 1659346185.7686
MEM 12297.269531 1659346185.8689
MEM 12297.269531 1659346185.9692
MEM 12297.269531 1659346186.0695
MEM 12297.269531 1659346186.1698
MEM 12297.269531 1659346186.2701
MEM 12297.269531 1659346186.3704
MEM 12297.269531 1659346186.4708
MEM 12297.269531 1659346186.5711
MEM 12297.269531 1659346186.6714
MEM 12297.269531 1659346186.7717
MEM 12297.269531 1659346186.8720
MEM 12297.269531 1659346186.9723
MEM 12297.269531 1659346187.0726
MEM 12297.269531 1659346187.1729
MEM 12297.269531 1659346187.2732
MEM 12297.269531 1659346187.3735
MEM 12297.269531 1659346187.4738
MEM 12297.269531 1659346187.5741
MEM 12297.269531 1659346187.6744
MEM 12297.269531 1659346187.7747
MEM 12297.269531 1659346187.8750
MEM 12297.269531 1659346187.9752
MEM 12297.269531 1659346188.0755
MEM 12297.269531 1659346188.1758
MEM 12297.269531 1659346188.2761
MEM 12501.972656 1659346188.3764
MEM 12769.839844 1659346188.4768
MEM 13033.324219 1659346188.5771
MEM 13297.066406 1659346188.6774
MEM 13567.769531 1659346188.7778
MEM 13857.769531 1659346188.8781
MEM 14125.636719 1659346188.9784
MEM 14393.429688 1659346189.0788
MEM 14658.976562 1659346189.1791
MEM 14917.562500 1659346189.2794
MEM 15165.835938 1659346189.3798
MEM 15184.753906 1659346189.4802
MEM 15196.910156 1659346189.5805
MEM 15199.730469 1659346189.6808
MEM 15116.718750 1659346189.7812
MEM 15028.710938 1659346189.8816
MEM 14979.585938 1659346189.9820
MEM 15035.066406 1659346190.0824
MEM 15174.347656 1659346190.1827
MEM 15164.070312 1659346190.2830
MEM 15108.039062 1659346190.3834
MEM 15077.679688 1659346190.4838
MEM 14999.882812 1659346190.5841
MEM 13447.671875 1659346190.6858
MEM 7073.566406 1659346190.7861
MEM 6732.085938 1659346190.8865
MEM 4361.394531 1659346190.9869
MEM 4847.394531 1659346191.0873
MEM 5413.394531 1659346191.1876
MEM 5715.394531 1659346191.2881
MEM 6081.394531 1659346191.3884
MEM 6375.394531 1659346191.4887
MEM 6747.394531 1659346191.5891
MEM 7165.394531 1659346191.6894
MEM 7593.394531 1659346191.7898
MEM 8025.394531 1659346191.8901
MEM 8201.050781 1659346191.9904
MEM 8201.050781 1659346192.0908
MEM 8201.050781 1659346192.1911
MEM 8201.050781 1659346192.2915
MEM 8201.050781 1659346192.3919
MEM 8201.050781 1659346192.4923
MEM 8201.050781 1659346192.5926
MEM 8201.050781 1659346192.6930
MEM 8201.050781 1659346192.7933
MEM 8201.050781 1659346192.8937
MEM 8201.050781 1659346192.9940
MEM 8201.050781 1659346193.0943
MEM 8201.050781 1659346193.1946
MEM 8201.050781 1659346193.2950
MEM 8201.050781 1659346193.3953
MEM 8201.050781 1659346193.4957
MEM 8201.050781 1659346193.5961
MEM 8201.050781 1659346193.6964
MEM 8201.050781 1659346193.7968
MEM 8201.050781 1659346193.8971
MEM 8201.050781 1659346193.9974
MEM 8201.050781 1659346194.0978
MEM 8201.050781 1659346194.1981
MEM 8201.050781 1659346194.2985
MEM 8201.050781 1659346194.3990
MEM 8201.050781 1659346194.4994
MEM 8201.050781 1659346194.5998
MEM 8201.050781 1659346194.7002
MEM 8201.050781 1659346194.8006
MEM 8201.050781 1659346194.9011
MEM 8201.050781 1659346195.0014
MEM 8201.050781 1659346195.1019
MEM 8201.050781 1659346195.2023
MEM 8201.050781 1659346195.3026
MEM 8201.050781 1659346195.4029
MEM 8201.050781 1659346195.5032
MEM 8201.050781 1659346195.6035
MEM 8201.050781 1659346195.7038
MEM 8201.050781 1659346195.8043
MEM 8201.050781 1659346195.9051
MEM 8201.050781 1659346196.0056
MEM 8201.050781 1659346196.1062
MEM 8201.050781 1659346196.2068
MEM 8201.050781 1659346196.3072
MEM 8201.050781 1659346196.4076
MEM 8201.050781 1659346196.5079
MEM 8201.050781 1659346196.6083
MEM 8201.050781 1659346196.7087
MEM 8201.050781 1659346196.8094
MEM 8201.050781 1659346196.9099
MEM 8201.050781 1659346197.0104
MEM 8201.050781 1659346197.1107
MEM 8201.050781 1659346197.2110
MEM 8201.050781 1659346197.3117
MEM 8201.050781 1659346197.4125
MEM 8201.050781 1659346197.5132
MEM 8201.050781 1659346197.6139
MEM 8201.050781 1659346197.7147
MEM 8201.050781 1659346197.8155
MEM 8201.050781 1659346197.9163
MEM 1933.902344 1659346198.0167
MEM 9.886719 1659346198.1169
MEM 9.886719 1659346198.2172
MEM 9.886719 1659346198.3175
MEM 10.445312 1659346198.4178
MEM 115.886719 1659346198.5181
MEM 219.886719 1659346198.6185
MEM 329.886719 1659346198.7188
MEM 439.886719 1659346198.8191
MEM 555.886719 1659346198.9195
MEM 667.886719 1659346199.0199
MEM 779.886719 1659346199.1203
MEM 891.886719 1659346199.2206
MEM 1009.886719 1659346199.3210
MEM 1075.886719 1659346199.4213
MEM 1195.886719 1659346199.5216
MEM 1319.886719 1659346199.6219
MEM 1449.886719 1659346199.7222
MEM 1567.886719 1659346199.8226
MEM 1691.886719 1659346199.9229
MEM 1819.886719 1659346200.0233
MEM 1949.886719 1659346200.1236
MEM 2073.886719 1659346200.2240
MEM 2197.886719 1659346200.3243
MEM 2323.886719 1659346200.4248
MEM 2445.886719 1659346200.5251
MEM 2567.886719 1659346200.6254
MEM 2691.886719 1659346200.7258
MEM 2813.886719 1659346200.8261
MEM 2937.886719 1659346200.9265
MEM 3059.886719 1659346201.0268
MEM 3179.886719 1659346201.1272
MEM 3307.886719 1659346201.2275
MEM 3431.886719 1659346201.3278
MEM 3535.886719 1659346201.4282
MEM 3635.886719 1659346201.5286
MEM 3737.886719 1659346201.6290
MEM 3851.886719 1659346201.7293
MEM 3973.886719 1659346201.8296
MEM 4097.886719 1659346201.9300
MEM 4704.000000 1659346202.0305
