CMDLINE /usr/bin/python3 test_aes_ecdh.py
MEM 386.328125 1659417313.2874
MEM 420.855469 1659417313.3878
MEM 492.355469 1659417313.4881
MEM 292.714844 1659417313.5884
MEM 98.332031 1659417313.6892
MEM 178.332031 1659417313.7896
MEM 293.742188 1659417313.8899
MEM 782.343750 1659417313.9903
MEM 804.875000 1659417314.0907
MEM 804.875000 1659417314.1910
MEM 804.875000 1659417314.2913
MEM 1038.355469 1659417314.3916
MEM 548.726562 1659417314.4920
MEM 100.335938 1659417314.5930
MEM 804.882812 1659417314.6933
MEM 804.882812 1659417314.7936
MEM 804.882812 1659417314.8939
MEM 804.882812 1659417314.9942
MEM 1046.359375 1659417315.0946
MEM 548.726562 1659417315.1950
MEM 104.335938 1659417315.2993
MEM 322.261719 1659417315.3996
MEM 804.878906 1659417315.4999
MEM 804.878906 1659417315.6003
MEM 804.878906 1659417315.7005
MEM 804.878906 1659417315.8008
MEM 499.484375 1659417315.9012
MEM 548.726562 1659417316.0016
MEM 274.335938 1659417316.1021
MEM 804.882812 1659417316.2025
MEM 804.882812 1659417316.3028
MEM 804.882812 1659417316.4031
MEM 804.882812 1659417316.5034
MEM 548.726562 1659417316.6037
MEM 548.726562 1659417316.7041
MEM 430.343750 1659417316.8045
MEM 804.886719 1659417316.9049
MEM 804.886719 1659417317.0052
MEM 804.886719 1659417317.1055
MEM 892.359375 1659417317.2059
MEM 548.726562 1659417317.3063
MEM 548.726562 1659417317.4067
MEM 262.335938 1659417317.5072
MEM 804.878906 1659417317.6075
MEM 804.878906 1659417317.7078
MEM 804.878906 1659417317.8081
MEM 804.878906 1659417317.9084
MEM 433.488281 1659417318.0091
MEM 548.730469 1659417318.1094
MEM 254.339844 1659417318.2098
MEM 804.882812 1659417318.3101
MEM 804.882812 1659417318.4104
MEM 804.882812 1659417318.5107
MEM 804.882812 1659417318.6110
MEM 548.730469 1659417318.7113
MEM 548.730469 1659417318.8117
MEM 226.339844 1659417318.9122
MEM 804.878906 1659417319.0126
MEM 804.878906 1659417319.1129
MEM 804.878906 1659417319.2132
MEM 804.878906 1659417319.3136
MEM 513.488281 1659417319.4139
MEM 548.730469 1659417319.5142
MEM 76.191406 1659417319.6148
MEM 738.351562 1659417319.7151
MEM 804.882812 1659417319.8154
MEM 804.882812 1659417319.9157
MEM 804.882812 1659417320.0161
MEM 990.363281 1659417320.1164
MEM 548.730469 1659417320.2168
MEM 36.906250 1659417320.3171
MEM 734.351562 1659417320.4175
MEM 804.886719 1659417320.5178
MEM 804.886719 1659417320.6181
MEM 804.886719 1659417320.7184
MEM 335.421875 1659417320.8189
MEM 548.730469 1659417320.9193
MEM 36.906250 1659417321.0195
MEM 106.339844 1659417321.1199
MEM 166.339844 1659417321.2202
MEM 232.339844 1659417321.3206
MEM 308.339844 1659417321.4209
MEM 382.339844 1659417321.5212
MEM 428.339844 1659417321.6215
MEM 492.339844 1659417321.7220
MEM 630.285156 1659417321.8223
MEM 1090.351562 1659417321.9227
MEM 1572.675781 1659417322.0231
MEM 1572.675781 1659417322.1234
MEM 1572.675781 1659417322.2237
MEM 1572.675781 1659417322.3240
MEM 1572.675781 1659417322.4243
MEM 1572.675781 1659417322.5246
MEM 1572.675781 1659417322.6249
MEM 1736.363281 1659417322.7252
MEM 563.421875 1659417322.8257
MEM 1060.746094 1659417322.9261
MEM 1060.746094 1659417323.0264
MEM 1060.746094 1659417323.1267
MEM 1060.746094 1659417323.2275
MEM 182.339844 1659417323.3279
MEM 764.347656 1659417323.4283
MEM 1572.675781 1659417323.5286
MEM 1572.675781 1659417323.6289
MEM 1572.675781 1659417323.7292
MEM 1572.675781 1659417323.8295
MEM 1572.675781 1659417323.9298
MEM 1572.675781 1659417324.0302
MEM 1572.675781 1659417324.1305
MEM 1626.222656 1659417324.2309
MEM 2018.363281 1659417324.3313
MEM 1045.488281 1659417324.4316
MEM 1060.746094 1659417324.5320
MEM 1060.746094 1659417324.6323
MEM 1060.746094 1659417324.7327
MEM 1060.746094 1659417324.8330
MEM 462.339844 1659417324.9334
MEM 954.347656 1659417325.0338
MEM 1572.679688 1659417325.1341
MEM 1572.679688 1659417325.2344
MEM 1572.679688 1659417325.3347
MEM 1572.679688 1659417325.4350
MEM 1572.679688 1659417325.5353
MEM 1572.679688 1659417325.6356
MEM 1572.679688 1659417325.7359
MEM 1782.363281 1659417325.8363
MEM 701.488281 1659417325.9367
MEM 1060.746094 1659417326.0371
MEM 1060.746094 1659417326.1374
MEM 1060.746094 1659417326.2377
MEM 1060.746094 1659417326.3381
MEM 282.339844 1659417326.4385
MEM 890.347656 1659417326.5389
MEM 1572.675781 1659417326.6392
MEM 1572.675781 1659417326.7396
MEM 1572.675781 1659417326.8399
MEM 1572.675781 1659417326.9403
MEM 1572.675781 1659417327.0406
MEM 1572.675781 1659417327.1410
MEM 1572.675781 1659417327.2413
MEM 1572.675781 1659417327.3416
MEM 1894.363281 1659417327.4420
MEM 829.488281 1659417327.5424
MEM 1060.746094 1659417327.6427
MEM 1060.746094 1659417327.7431
MEM 1060.746094 1659417327.8434
MEM 1060.746094 1659417327.9437
MEM 216.339844 1659417328.0442
MEM 694.347656 1659417328.1446
MEM 1572.679688 1659417328.2450
MEM 1572.679688 1659417328.3453
MEM 1572.679688 1659417328.4456
MEM 1572.679688 1659417328.5460
MEM 1572.679688 1659417328.6463
MEM 1572.679688 1659417328.7466
MEM 1572.679688 1659417328.8470
MEM 1572.679688 1659417328.9473
MEM 617.421875 1659417329.0477
MEM 1003.488281 1659417329.1481
MEM 1060.746094 1659417329.2486
MEM 1060.746094 1659417329.3491
MEM 1060.746094 1659417329.4494
MEM 1060.746094 1659417329.5499
MEM 1060.746094 1659417329.6508
MEM 1060.746094 1659417329.7514
MEM 1060.746094 1659417329.8518
MEM 548.742188 1659417329.9521
MEM 1232.351562 1659417330.0533
MEM 1572.679688 1659417330.1539
MEM 1572.679688 1659417330.2543
MEM 1572.679688 1659417330.3546
MEM 1572.679688 1659417330.4550
MEM 1572.679688 1659417330.5555
MEM 1572.679688 1659417330.6558
MEM 1572.679688 1659417330.7563
MEM 1640.363281 1659417330.8567
MEM 583.421875 1659417330.9571
MEM 1060.746094 1659417331.0574
MEM 1060.746094 1659417331.1577
MEM 1060.746094 1659417331.2581
MEM 1060.746094 1659417331.3584
MEM 1060.746094 1659417331.4588
MEM 1060.746094 1659417331.5591
MEM 304.339844 1659417331.6597
MEM 528.339844 1659417331.7603
MEM 1014.351562 1659417331.8610
MEM 1572.679688 1659417331.9614
MEM 1572.679688 1659417332.0617
MEM 1572.679688 1659417332.1621
MEM 1572.679688 1659417332.2625
MEM 1572.679688 1659417332.3628
MEM 1572.679688 1659417332.4632
MEM 1572.679688 1659417332.5635
MEM 1614.226562 1659417332.6638
MEM 2010.367188 1659417332.7642
MEM 1021.492188 1659417332.8646
MEM 1060.750000 1659417332.9649
MEM 1060.750000 1659417333.0653
MEM 1060.750000 1659417333.1656
MEM 1060.750000 1659417333.2660
MEM 384.343750 1659417333.3664
MEM 1028.355469 1659417333.4668
MEM 1572.683594 1659417333.5671
MEM 1572.683594 1659417333.6674
MEM 1572.683594 1659417333.7677
MEM 1572.683594 1659417333.8681
MEM 1572.683594 1659417333.9684
MEM 1572.683594 1659417334.0687
MEM 1572.683594 1659417334.1690
MEM 1572.683594 1659417334.2694
MEM 1744.371094 1659417334.3697
MEM 2034.371094 1659417334.4701
MEM 805.496094 1659417334.5706
MEM 1060.753906 1659417334.6709
MEM 1060.753906 1659417334.7713
MEM 1060.753906 1659417334.8716
MEM 1060.753906 1659417334.9720
MEM 194.347656 1659417335.0725
MEM 684.355469 1659417335.1728
MEM 1168.359375 1659417335.2734
MEM 1572.679688 1659417335.3737
MEM 1572.679688 1659417335.4741
MEM 1572.679688 1659417335.5745
MEM 1572.679688 1659417335.6748
MEM 1572.679688 1659417335.7751
MEM 1572.679688 1659417335.8755
MEM 1572.679688 1659417335.9758
MEM 1882.371094 1659417336.0762
MEM 977.496094 1659417336.1765
MEM 1060.753906 1659417336.2770
MEM 1060.753906 1659417336.3773
MEM 1060.753906 1659417336.4777
MEM 1060.753906 1659417336.5780
MEM 282.347656 1659417336.6784
MEM 918.355469 1659417336.7788
MEM 1572.683594 1659417336.8791
MEM 1572.683594 1659417336.9795
MEM 1572.683594 1659417337.0798
MEM 1572.683594 1659417337.1802
MEM 1572.683594 1659417337.2805
MEM 1572.683594 1659417337.3808
MEM 1572.683594 1659417337.4812
MEM 1728.371094 1659417337.5815
MEM 815.496094 1659417337.6819
MEM 1060.753906 1659417337.7823
MEM 1060.753906 1659417337.8827
MEM 1060.753906 1659417337.9832
MEM 1060.753906 1659417338.0835
MEM 1060.753906 1659417338.1839
MEM 1060.753906 1659417338.2842
MEM 1060.753906 1659417338.3846
MEM 37.167969 1659417338.4850
MEM 106.347656 1659417338.5854
MEM 176.347656 1659417338.6857
MEM 220.347656 1659417338.7861
MEM 238.347656 1659417338.8864
MEM 312.347656 1659417338.9868
MEM 382.347656 1659417339.0871
MEM 454.347656 1659417339.1876
MEM 498.347656 1659417339.2880
MEM 566.347656 1659417339.3883
MEM 636.347656 1659417339.4887
MEM 730.347656 1659417339.5890
MEM 832.347656 1659417339.6894
MEM 924.347656 1659417339.7897
MEM 1036.347656 1659417339.8901
MEM 1402.355469 1659417339.9904
MEM 1840.355469 1659417340.0908
MEM 2364.359375 1659417340.1912
MEM 3022.359375 1659417340.2916
MEM 3108.781250 1659417340.3919
MEM 3108.781250 1659417340.4923
MEM 3108.781250 1659417340.5926
MEM 3108.781250 1659417340.6930
MEM 3108.781250 1659417340.7933
MEM 3108.781250 1659417340.8937
MEM 3108.781250 1659417340.9941
MEM 3108.781250 1659417341.0944
MEM 3108.781250 1659417341.1950
MEM 3108.781250 1659417341.2954
MEM 3108.781250 1659417341.3957
MEM 3108.781250 1659417341.4961
MEM 3108.781250 1659417341.5964
MEM 3108.781250 1659417341.6967
MEM 3288.371094 1659417341.7971
MEM 3636.371094 1659417341.8975
MEM 3944.371094 1659417341.9978
MEM 1281.496094 1659417342.0982
MEM 1773.496094 1659417342.1986
MEM 2084.785156 1659417342.2989
MEM 2084.785156 1659417342.3993
MEM 2084.785156 1659417342.4997
MEM 2084.785156 1659417342.6000
MEM 2084.785156 1659417342.7004
MEM 2084.785156 1659417342.8007
MEM 2084.785156 1659417342.9011
MEM 2084.785156 1659417343.0014
MEM 2084.785156 1659417343.1024
MEM 2084.785156 1659417343.2028
MEM 2084.785156 1659417343.3031
MEM 2084.785156 1659417343.4034
MEM 178.347656 1659417343.5038
MEM 688.347656 1659417343.6042
MEM 1134.320312 1659417343.7045
MEM 1756.355469 1659417343.8049
MEM 2646.359375 1659417343.9053
MEM 3108.773438 1659417344.0056
MEM 3108.773438 1659417344.1059
MEM 3108.773438 1659417344.2062
MEM 3108.773438 1659417344.3066
MEM 3108.773438 1659417344.4069
MEM 3108.773438 1659417344.5072
MEM 3108.773438 1659417344.6075
MEM 3108.773438 1659417344.7079
MEM 3108.773438 1659417344.8082
MEM 3108.773438 1659417344.9085
MEM 3108.773438 1659417345.0088
MEM 3108.773438 1659417345.1092
MEM 3108.773438 1659417345.2095
MEM 3108.773438 1659417345.3098
MEM 3278.371094 1659417345.4101
MEM 3582.894531 1659417345.5105
MEM 3829.878906 1659417345.6109
MEM 4072.996094 1659417345.7112
MEM 1439.496094 1659417345.8116
MEM 2083.496094 1659417345.9120
MEM 2084.785156 1659417346.0123
MEM 2084.785156 1659417346.1127
MEM 2084.785156 1659417346.2130
MEM 2084.785156 1659417346.3136
MEM 2084.785156 1659417346.4141
MEM 2084.785156 1659417346.5149
MEM 2084.785156 1659417346.6153
MEM 2084.785156 1659417346.7156
MEM 2084.785156 1659417346.8163
MEM 2084.785156 1659417346.9168
MEM 2084.785156 1659417347.0171
MEM 352.347656 1659417347.1176
MEM 830.347656 1659417347.2180
MEM 1290.355469 1659417347.3185
MEM 1956.355469 1659417347.4189
MEM 3108.781250 1659417347.5193
MEM 3108.781250 1659417347.6196
MEM 3108.781250 1659417347.7200
MEM 3108.781250 1659417347.8203
MEM 3108.781250 1659417347.9206
MEM 3108.781250 1659417348.0210
MEM 3108.781250 1659417348.1213
MEM 3108.781250 1659417348.2216
MEM 3108.781250 1659417348.3220
MEM 3108.781250 1659417348.4223
MEM 3108.781250 1659417348.5226
MEM 3108.781250 1659417348.6229
MEM 3108.781250 1659417348.7232
MEM 3108.781250 1659417348.8235
MEM 3109.039062 1659417348.9238
MEM 3600.371094 1659417349.0242
MEM 3952.371094 1659417349.1245
MEM 1305.496094 1659417349.2249
MEM 1989.496094 1659417349.3253
MEM 2084.785156 1659417349.4256
MEM 2084.785156 1659417349.5260
MEM 2084.785156 1659417349.6264
MEM 2084.785156 1659417349.7268
MEM 2084.785156 1659417349.8272
MEM 2084.785156 1659417349.9280
MEM 2084.785156 1659417350.0284
MEM 2084.785156 1659417350.1287
MEM 2084.785156 1659417350.2295
MEM 2084.785156 1659417350.3303
MEM 2084.785156 1659417350.4306
MEM 336.347656 1659417350.5310
MEM 912.347656 1659417350.6315
MEM 1456.355469 1659417350.7318
MEM 2228.359375 1659417350.8323
MEM 3108.781250 1659417350.9327
MEM 3108.781250 1659417351.0330
MEM 3108.781250 1659417351.1333
MEM 3108.781250 1659417351.2337
MEM 3108.781250 1659417351.3340
MEM 3108.781250 1659417351.4343
MEM 3108.781250 1659417351.5347
MEM 3108.781250 1659417351.6350
MEM 3108.781250 1659417351.7353
MEM 3108.781250 1659417351.8357
MEM 3108.781250 1659417351.9360
MEM 3108.781250 1659417352.0363
MEM 3108.781250 1659417352.1367
MEM 3108.781250 1659417352.2370
MEM 3124.328125 1659417352.3374
MEM 3774.371094 1659417352.4378
MEM 4127.152344 1659417352.5381
MEM 1653.496094 1659417352.6385
MEM 2084.785156 1659417352.7388
MEM 2084.785156 1659417352.8393
MEM 2084.785156 1659417352.9397
MEM 2084.785156 1659417353.0400
MEM 2084.785156 1659417353.1403
MEM 2084.785156 1659417353.2407
MEM 2084.785156 1659417353.3417
MEM 2084.785156 1659417353.4421
MEM 2084.785156 1659417353.5425
MEM 2084.785156 1659417353.6427
MEM 2084.785156 1659417353.7431
MEM 2084.785156 1659417353.8439
MEM 506.347656 1659417353.9443
MEM 1106.328125 1659417354.0447
MEM 1774.355469 1659417354.1451
MEM 2942.359375 1659417354.2455
MEM 3108.781250 1659417354.3458
MEM 3108.781250 1659417354.4461
MEM 3108.781250 1659417354.5464
MEM 3108.781250 1659417354.6468
MEM 3108.781250 1659417354.7471
MEM 3108.781250 1659417354.8474
MEM 3108.781250 1659417354.9478
MEM 3108.781250 1659417355.0481
MEM 3108.781250 1659417355.1485
MEM 3108.781250 1659417355.2488
MEM 3108.781250 1659417355.3491
MEM 3108.781250 1659417355.4495
MEM 3108.781250 1659417355.5498
MEM 3108.781250 1659417355.6501
MEM 3372.371094 1659417355.7505
MEM 3782.371094 1659417355.8509
MEM 4116.371094 1659417355.9512
MEM 1661.496094 1659417356.0516
MEM 2084.785156 1659417356.1519
MEM 2084.785156 1659417356.2522
MEM 2084.785156 1659417356.3526
MEM 2084.785156 1659417356.4530
MEM 2084.785156 1659417356.5533
MEM 2084.785156 1659417356.6536
MEM 2084.785156 1659417356.7539
MEM 2084.785156 1659417356.8543
MEM 2084.785156 1659417356.9549
MEM 2084.785156 1659417357.0553
MEM 2084.785156 1659417357.1557
MEM 2084.785156 1659417357.2565
MEM 2084.785156 1659417357.3574
MEM 2084.785156 1659417357.4580
MEM 2084.785156 1659417357.5589
MEM 2084.785156 1659417357.6594
MEM 2084.785156 1659417357.7597
MEM 2084.785156 1659417357.8602
MEM 454.347656 1659417357.9606
MEM 1100.328125 1659417358.0610
MEM 1774.355469 1659417358.1613
MEM 2822.359375 1659417358.2618
MEM 3108.781250 1659417358.3621
MEM 3108.781250 1659417358.4624
MEM 3108.781250 1659417358.5627
MEM 3108.781250 1659417358.6631
MEM 3108.781250 1659417358.7634
MEM 3108.781250 1659417358.8637
MEM 3108.781250 1659417358.9641
MEM 3108.781250 1659417359.0644
MEM 3108.781250 1659417359.1649
MEM 3108.781250 1659417359.2654
MEM 3108.781250 1659417359.3657
MEM 3108.781250 1659417359.4661
MEM 3108.781250 1659417359.5664
MEM 3108.781250 1659417359.6667
MEM 3354.371094 1659417359.7671
MEM 3752.371094 1659417359.8675
MEM 4084.371094 1659417359.9679
MEM 1545.496094 1659417360.0682
MEM 2084.785156 1659417360.1686
MEM 2084.785156 1659417360.2689
MEM 2084.785156 1659417360.3692
MEM 2084.785156 1659417360.4696
MEM 2084.785156 1659417360.5699
MEM 2084.785156 1659417360.6702
MEM 2084.785156 1659417360.7706
MEM 2084.785156 1659417360.8716
MEM 2084.785156 1659417360.9720
MEM 2084.785156 1659417361.0724
MEM 2084.785156 1659417361.1728
MEM 2084.785156 1659417361.2731
MEM 82.199219 1659417361.3735
MEM 624.347656 1659417361.4739
MEM 1158.328125 1659417361.5743
MEM 1736.355469 1659417361.6747
MEM 2812.359375 1659417361.7751
MEM 3108.781250 1659417361.8754
MEM 3108.781250 1659417361.9758
MEM 3108.781250 1659417362.0761
MEM 3108.781250 1659417362.1764
MEM 3108.781250 1659417362.2767
MEM 3108.781250 1659417362.3771
MEM 3108.781250 1659417362.4774
MEM 3108.781250 1659417362.5777
MEM 3108.781250 1659417362.6780
MEM 3108.781250 1659417362.7783
MEM 3108.781250 1659417362.8787
MEM 3108.781250 1659417362.9790
MEM 3108.781250 1659417363.0793
MEM 3108.781250 1659417363.1797
MEM 3614.371094 1659417363.2801
MEM 3928.371094 1659417363.3804
MEM 1289.496094 1659417363.4807
MEM 1989.496094 1659417363.5811
MEM 2084.785156 1659417363.6815
MEM 2084.785156 1659417363.7818
MEM 2084.785156 1659417363.8822
MEM 2084.785156 1659417363.9825
MEM 2084.785156 1659417364.0829
MEM 2084.785156 1659417364.1832
MEM 2084.785156 1659417364.2840
MEM 2084.785156 1659417364.3848
MEM 2084.785156 1659417364.4856
MEM 2084.785156 1659417364.5864
MEM 2084.785156 1659417364.6868
MEM 2084.785156 1659417364.7871
MEM 432.347656 1659417364.8875
MEM 1061.039062 1659417364.9878
MEM 1736.355469 1659417365.0881
MEM 2510.359375 1659417365.1886
MEM 3108.781250 1659417365.2889
MEM 3108.781250 1659417365.3892
MEM 3108.781250 1659417365.4895
MEM 3108.781250 1659417365.5898
MEM 3108.781250 1659417365.6901
MEM 3108.781250 1659417365.7904
MEM 3108.781250 1659417365.8907
MEM 3108.781250 1659417365.9911
MEM 3108.781250 1659417366.0914
MEM 3108.781250 1659417366.1917
MEM 3108.781250 1659417366.2920
MEM 3108.781250 1659417366.3923
MEM 3108.781250 1659417366.4926
MEM 3108.781250 1659417366.5929
MEM 3722.371094 1659417366.6932
MEM 4100.371094 1659417366.7936
MEM 1661.496094 1659417366.8940
MEM 2084.785156 1659417366.9943
MEM 2084.785156 1659417367.0946
MEM 2084.785156 1659417367.1950
MEM 2084.785156 1659417367.2954
MEM 2084.785156 1659417367.3957
MEM 2084.785156 1659417367.4961
MEM 2084.785156 1659417367.5964
MEM 2084.785156 1659417367.6967
MEM 2084.785156 1659417367.7974
MEM 2084.785156 1659417367.8977
MEM 2084.785156 1659417367.9987
MEM 2084.785156 1659417368.0991
MEM 520.347656 1659417368.1995
MEM 1148.328125 1659417368.2999
MEM 1824.355469 1659417368.4002
MEM 2976.359375 1659417368.5007
MEM 3108.781250 1659417368.6010
MEM 3108.781250 1659417368.7013
MEM 3108.781250 1659417368.8016
MEM 3108.781250 1659417368.9019
MEM 3108.781250 1659417369.0022
MEM 3108.781250 1659417369.1026
MEM 3108.781250 1659417369.2029
MEM 3108.781250 1659417369.3032
MEM 3108.781250 1659417369.4035
MEM 3108.781250 1659417369.5038
MEM 3108.781250 1659417369.6041
MEM 3108.781250 1659417369.7044
MEM 3108.781250 1659417369.8047
MEM 3238.371094 1659417369.9051
MEM 3736.371094 1659417370.0054
MEM 4098.371094 1659417370.1058
MEM 1661.496094 1659417370.2062
MEM 2084.785156 1659417370.3065
MEM 2084.785156 1659417370.4069
MEM 2084.785156 1659417370.5072
MEM 2084.785156 1659417370.6075
MEM 2084.785156 1659417370.7079
MEM 2084.785156 1659417370.8082
MEM 2084.785156 1659417370.9091
MEM 2084.785156 1659417371.0095
MEM 2084.785156 1659417371.1098
MEM 2084.785156 1659417371.2102
MEM 2084.785156 1659417371.3105
MEM 242.347656 1659417371.4110
MEM 752.347656 1659417371.5114
MEM 1102.328125 1659417371.6118
MEM 1732.355469 1659417371.7122
MEM 2714.359375 1659417371.8127
MEM 3108.781250 1659417371.9130
MEM 3108.781250 1659417372.0134
MEM 3108.781250 1659417372.1138
MEM 3108.781250 1659417372.2141
MEM 3108.781250 1659417372.3145
MEM 3108.781250 1659417372.4148
MEM 3108.781250 1659417372.5151
MEM 3108.781250 1659417372.6155
MEM 3108.781250 1659417372.7158
MEM 3108.781250 1659417372.8162
MEM 3108.781250 1659417372.9165
MEM 3108.781250 1659417373.0169
MEM 3108.781250 1659417373.1172
MEM 3108.781250 1659417373.2176
MEM 3234.371094 1659417373.3180
MEM 3858.371094 1659417373.4183
MEM 1169.496094 1659417373.5186
MEM 1751.496094 1659417373.6189
MEM 2084.785156 1659417373.7193
MEM 2084.785156 1659417373.8196
MEM 2084.785156 1659417373.9199
MEM 2084.785156 1659417374.0203
MEM 2084.785156 1659417374.1207
MEM 2084.785156 1659417374.2210
MEM 2084.785156 1659417374.3213
MEM 2084.785156 1659417374.4217
MEM 2084.785156 1659417374.5220
MEM 64.199219 1659417374.6223
MEM 146.347656 1659417374.7227
MEM 236.347656 1659417374.8230
MEM 314.347656 1659417374.9234
MEM 398.347656 1659417375.0238
MEM 508.347656 1659417375.1242
MEM 620.347656 1659417375.2246
MEM 738.347656 1659417375.3249
MEM 852.347656 1659417375.4253
MEM 962.347656 1659417375.5257
MEM 1076.347656 1659417375.6261
MEM 1192.347656 1659417375.7265
MEM 1306.347656 1659417375.8268
MEM 1368.347656 1659417375.9272
MEM 1472.347656 1659417376.0276
MEM 1584.347656 1659417376.1280
MEM 1696.347656 1659417376.2284
MEM 1806.347656 1659417376.3288
MEM 1904.347656 1659417376.4292
MEM 2004.347656 1659417376.5295
MEM 2112.355469 1659417376.6299
MEM 2368.906250 1659417376.7302
MEM 2619.242188 1659417376.8306
MEM 2860.554688 1659417376.9309
MEM 3105.734375 1659417377.0313
MEM 3342.148438 1659417377.1319
MEM 3580.882812 1659417377.2322
MEM 3824.000000 1659417377.3326
MEM 4065.570312 1659417377.4329
MEM 4346.070312 1659417377.5332
MEM 4653.640625 1659417377.6336
MEM 4964.046875 1659417377.7339
MEM 5274.710938 1659417377.8343
MEM 5580.992188 1659417377.9346
MEM 5874.125000 1659417378.0350
MEM 6160.812500 1659417378.1354
MEM 6180.921875 1659417378.2357
MEM 6180.921875 1659417378.3361
MEM 6180.921875 1659417378.4365
MEM 6180.921875 1659417378.5368
MEM 6180.921875 1659417378.6371
MEM 6180.921875 1659417378.7375
MEM 6180.921875 1659417378.8378
MEM 6180.921875 1659417378.9381
MEM 6180.921875 1659417379.0385
MEM 6180.921875 1659417379.1390
MEM 6180.921875 1659417379.2394
MEM 6180.921875 1659417379.3398
MEM 6180.921875 1659417379.4401
MEM 6180.921875 1659417379.5404
MEM 6180.921875 1659417379.6408
MEM 6180.921875 1659417379.7411
MEM 6180.921875 1659417379.8414
MEM 6180.921875 1659417379.9418
MEM 6180.921875 1659417380.0421
MEM 6180.921875 1659417380.1425
MEM 6180.921875 1659417380.2428
MEM 6180.921875 1659417380.3431
MEM 6180.921875 1659417380.4434
MEM 6180.921875 1659417380.5438
MEM 6180.921875 1659417380.6441
MEM 6180.921875 1659417380.7445
MEM 6180.921875 1659417380.8448
MEM 6180.921875 1659417380.9452
MEM 6259.613281 1659417381.0455
MEM 6500.152344 1659417381.1459
MEM 6747.394531 1659417381.2462
MEM 6996.183594 1659417381.3465
MEM 7240.589844 1659417381.4469
MEM 7479.839844 1659417381.5472
MEM 7725.019531 1659417381.6476
MEM 7968.910156 1659417381.7479
MEM 8215.636719 1659417381.8482
MEM 4617.707031 1659417381.9486
MEM 2653.496094 1659417382.0489
MEM 3321.496094 1659417382.1493
MEM 4019.496094 1659417382.2497
MEM 4132.847656 1659417382.3500
MEM 4132.847656 1659417382.4504
MEM 4132.847656 1659417382.5507
MEM 4132.847656 1659417382.6510
MEM 4132.847656 1659417382.7514
MEM 4132.847656 1659417382.8519
MEM 4132.847656 1659417382.9524
MEM 4132.847656 1659417383.0527
MEM 4132.847656 1659417383.1531
MEM 4132.847656 1659417383.2534
MEM 4132.847656 1659417383.3544
MEM 4132.847656 1659417383.4547
MEM 4132.847656 1659417383.5551
MEM 4132.847656 1659417383.6554
MEM 4132.847656 1659417383.7557
MEM 4132.847656 1659417383.8563
MEM 4132.847656 1659417383.9567
MEM 1207.625000 1659417384.0571
MEM 386.347656 1659417384.1575
MEM 920.347656 1659417384.2580
MEM 1484.347656 1659417384.3584
MEM 2040.347656 1659417384.4587
MEM 2708.355469 1659417384.5590
MEM 3416.355469 1659417384.6594
MEM 4106.355469 1659417384.7597
MEM 4487.074219 1659417384.8601
MEM 4817.589844 1659417384.9605
MEM 5147.847656 1659417385.0608
MEM 5473.464844 1659417385.1612
MEM 5797.277344 1659417385.2615
MEM 6116.832031 1659417385.3619
MEM 6180.769531 1659417385.4622
