CMDLINE /usr/bin/python3 test_usage_memory.py
MEM 1493.597656 1659347956.0218
MEM 532.535156 1659347956.1222
MEM 532.535156 1659347956.2225
MEM 532.535156 1659347956.3228
MEM 532.535156 1659347956.4232
MEM 20.531250 1659347956.5235
MEM 20.531250 1659347956.6239
MEM 20.531250 1659347956.7242
MEM 20.531250 1659347956.8245
MEM 521.484375 1659347956.9249
MEM 897.484375 1659347957.0253
MEM 1044.371094 1659347957.1257
MEM 1044.371094 1659347957.2259
MEM 1044.371094 1659347957.3262
MEM 1044.371094 1659347957.4265
MEM 1044.371094 1659347957.5269
MEM 1044.371094 1659347957.6272
MEM 1044.371094 1659347957.7275
MEM 1044.371094 1659347957.8278
MEM 1283.500000 1659347957.9281
MEM 1227.597656 1659347958.0285
MEM 532.535156 1659347958.1289
MEM 532.535156 1659347958.2292
MEM 532.535156 1659347958.3295
MEM 532.535156 1659347958.4298
MEM 20.593750 1659347958.5303
