CMDLINE /usr/bin/python3 test_usage_memory.py
MEM 37.437500 1659344027.8330
MEM 37.437500 1659344027.9333
MEM 37.437500 1659344028.0337
MEM 37.437500 1659344028.1340
MEM 229.230469 1659344028.2343
MEM 37.437500 1659344028.3346
MEM 37.437500 1659344028.4350
MEM 37.437500 1659344028.5352
MEM 37.437500 1659344028.6355
MEM 229.257812 1659344028.7357
MEM 165.386719 1659344028.8363
MEM 37.445312 1659344028.9366
MEM 37.445312 1659344029.0368
MEM 37.445312 1659344029.1371
MEM 229.265625 1659344029.2374
MEM 240.296875 1659344029.3377
MEM 37.445312 1659344029.4382
MEM 37.445312 1659344029.5385
MEM 37.445312 1659344029.6388
MEM 37.445312 1659344029.7391
MEM 229.265625 1659344029.8394
MEM 37.449219 1659344029.9398
MEM 37.449219 1659344030.0401
MEM 37.449219 1659344030.1403
MEM 37.449219 1659344030.2407
MEM 421.410156 1659344030.3410
MEM 421.410156 1659344030.4413
MEM 421.410156 1659344030.5416
MEM 293.265625 1659344030.6420
MEM 37.449219 1659344030.7423
MEM 37.449219 1659344030.8426
MEM 37.449219 1659344030.9429
MEM 156.417969 1659344031.0433
MEM 421.410156 1659344031.1437
MEM 421.410156 1659344031.2439
MEM 293.265625 1659344031.3443
MEM 37.449219 1659344031.4448
MEM 37.449219 1659344031.5451
MEM 37.449219 1659344031.6454
MEM 94.417969 1659344031.7458
MEM 421.406250 1659344031.8461
MEM 421.406250 1659344031.9464
MEM 266.480469 1659344032.0470
MEM 37.449219 1659344032.1474
MEM 37.449219 1659344032.2477
MEM 37.449219 1659344032.3480
MEM 37.449219 1659344032.4482
MEM 421.410156 1659344032.5485
MEM 421.410156 1659344032.6488
MEM 238.480469 1659344032.7492
MEM 37.449219 1659344032.8496
MEM 37.449219 1659344032.9499
MEM 37.449219 1659344033.0502
MEM 37.449219 1659344033.1505
MEM 421.410156 1659344033.2508
MEM 421.410156 1659344033.3511
MEM 165.707031 1659344033.4515
MEM 37.449219 1659344033.5519
MEM 37.449219 1659344033.6522
MEM 37.449219 1659344033.7525
MEM 37.449219 1659344033.8528
MEM 421.406250 1659344033.9531
MEM 421.406250 1659344034.0534
MEM 458.437500 1659344034.1537
MEM 293.265625 1659344034.2541
MEM 37.449219 1659344034.3544
MEM 37.449219 1659344034.4547
MEM 37.449219 1659344034.5549
MEM 294.367188 1659344034.6552
MEM 421.410156 1659344034.7556
MEM 421.410156 1659344034.8559
MEM 293.265625 1659344034.9563
MEM 37.449219 1659344035.0568
MEM 37.449219 1659344035.1571
MEM 37.449219 1659344035.2574
MEM 64.218750 1659344035.3579
MEM 421.410156 1659344035.4582
MEM 421.410156 1659344035.5585
MEM 232.480469 1659344035.6589
MEM 37.449219 1659344035.7592
MEM 37.449219 1659344035.8596
MEM 37.449219 1659344035.9599
MEM 37.449219 1659344036.0601
MEM 421.410156 1659344036.1605
MEM 421.410156 1659344036.2608
MEM 293.457031 1659344036.3611
MEM 37.449219 1659344036.4614
MEM 37.449219 1659344036.5617
MEM 37.449219 1659344036.6620
MEM 37.449219 1659344036.7623
MEM 421.410156 1659344036.8626
MEM 421.410156 1659344036.9629
MEM 518.441406 1659344037.0632
MEM 293.265625 1659344037.1636
MEM 37.449219 1659344037.2639
MEM 37.449219 1659344037.3642
MEM 37.449219 1659344037.4645
MEM 444.429688 1659344037.5648
MEM 805.429688 1659344037.6651
MEM 805.429688 1659344037.7654
MEM 805.429688 1659344037.8658
MEM 805.429688 1659344037.9661
MEM 956.445312 1659344038.0664
MEM 549.277344 1659344038.1668
MEM 549.277344 1659344038.2671
MEM 37.453125 1659344038.3674
MEM 37.453125 1659344038.4678
MEM 37.453125 1659344038.5681
MEM 293.273438 1659344038.6684
MEM 805.437500 1659344038.7687
MEM 805.437500 1659344038.8690
MEM 805.437500 1659344038.9693
MEM 805.437500 1659344039.0696
MEM 1010.445312 1659344039.1700
MEM 549.277344 1659344039.2703
MEM 549.277344 1659344039.3707
MEM 37.453125 1659344039.4710
MEM 37.453125 1659344039.5713
MEM 37.453125 1659344039.6715
MEM 406.429688 1659344039.7719
MEM 805.437500 1659344039.8722
MEM 805.437500 1659344039.9725
MEM 805.437500 1659344040.0729
MEM 805.437500 1659344040.1732
MEM 914.445312 1659344040.2736
MEM 549.277344 1659344040.3739
MEM 549.277344 1659344040.4743
MEM 549.277344 1659344040.5747
MEM 37.453125 1659344040.6751
MEM 37.453125 1659344040.7754
MEM 37.453125 1659344040.8757
MEM 436.429688 1659344040.9761
MEM 805.433594 1659344041.0764
MEM 805.433594 1659344041.1767
MEM 805.433594 1659344041.2769
MEM 805.433594 1659344041.3772
MEM 374.484375 1659344041.4777
MEM 549.277344 1659344041.5781
MEM 549.277344 1659344041.6784
MEM 37.453125 1659344041.7788
MEM 37.453125 1659344041.8791
MEM 37.453125 1659344041.9794
MEM 96.421875 1659344042.0799
MEM 805.437500 1659344042.1802
MEM 805.437500 1659344042.2805
MEM 805.437500 1659344042.3807
MEM 805.437500 1659344042.4810
MEM 805.437500 1659344042.5813
MEM 404.484375 1659344042.6819
MEM 549.277344 1659344042.7822
MEM 37.453125 1659344042.8827
MEM 37.453125 1659344042.9830
MEM 37.453125 1659344043.0833
MEM 37.453125 1659344043.1836
MEM 642.386719 1659344043.2841
MEM 805.437500 1659344043.3845
MEM 805.437500 1659344043.4848
MEM 805.437500 1659344043.5851
MEM 805.437500 1659344043.6855
MEM 426.500000 1659344043.7859
MEM 549.277344 1659344043.8863
MEM 37.453125 1659344043.9868
MEM 37.453125 1659344044.0871
MEM 37.453125 1659344044.1875
MEM 37.453125 1659344044.2877
MEM 805.429688 1659344044.3880
MEM 805.429688 1659344044.4883
MEM 805.429688 1659344044.5886
MEM 805.429688 1659344044.6889
MEM 805.429688 1659344044.7892
MEM 350.484375 1659344044.8896
MEM 549.277344 1659344044.9900
MEM 37.453125 1659344045.0903
MEM 37.453125 1659344045.1907
MEM 37.453125 1659344045.2910
MEM 37.453125 1659344045.3913
MEM 504.429688 1659344045.4918
MEM 805.429688 1659344045.5921
MEM 805.429688 1659344045.6925
MEM 805.429688 1659344045.7928
MEM 805.429688 1659344045.8932
MEM 390.484375 1659344045.9937
MEM 549.277344 1659344046.0940
MEM 37.453125 1659344046.1944
MEM 37.453125 1659344046.2947
MEM 37.453125 1659344046.3950
MEM 37.453125 1659344046.4953
MEM 786.437500 1659344046.5957
MEM 805.437500 1659344046.6960
MEM 805.437500 1659344046.7964
MEM 805.437500 1659344046.8968
MEM 805.437500 1659344046.9971
MEM 302.488281 1659344047.0975
MEM 549.281250 1659344047.1978
MEM 37.457031 1659344047.2982
MEM 37.457031 1659344047.3986
MEM 37.457031 1659344047.4989
MEM 37.457031 1659344047.5991
MEM 478.433594 1659344047.6995
MEM 805.441406 1659344047.7998
MEM 805.441406 1659344047.9001
MEM 805.441406 1659344048.0004
MEM 805.441406 1659344048.1007
MEM 410.488281 1659344048.2016
MEM 549.281250 1659344048.3020
MEM 37.457031 1659344048.4024
MEM 37.457031 1659344048.5027
MEM 37.457031 1659344048.6030
MEM 37.457031 1659344048.7033
MEM 548.425781 1659344048.8037
MEM 1246.437500 1659344048.9040
MEM 1573.222656 1659344049.0044
MEM 1573.222656 1659344049.1046
MEM 1573.222656 1659344049.2049
MEM 1573.222656 1659344049.3052
MEM 1573.222656 1659344049.4054
MEM 1573.222656 1659344049.5058
MEM 1573.222656 1659344049.6060
MEM 1573.222656 1659344049.7065
MEM 1686.449219 1659344049.8068
MEM 588.492188 1659344049.9072
MEM 1061.300781 1659344050.0076
MEM 1061.300781 1659344050.1079
MEM 1061.300781 1659344050.2083
MEM 1061.300781 1659344050.3086
MEM 37.460938 1659344050.4089
MEM 37.460938 1659344050.5093
MEM 37.460938 1659344050.6096
MEM 37.460938 1659344050.7099
MEM 550.062500 1659344050.8102
MEM 1458.441406 1659344050.9107
MEM 1573.226562 1659344051.0110
MEM 1573.226562 1659344051.1114
MEM 1573.226562 1659344051.2116
MEM 1573.226562 1659344051.3119
MEM 1573.226562 1659344051.4122
MEM 1573.226562 1659344051.5125
MEM 1573.226562 1659344051.6128
MEM 1573.226562 1659344051.7132
MEM 2048.453125 1659344051.8135
MEM 954.507812 1659344051.9139
MEM 1061.300781 1659344052.0142
MEM 1061.300781 1659344052.1146
MEM 1061.300781 1659344052.2150
MEM 1061.300781 1659344052.3153
MEM 37.460938 1659344052.4158
MEM 37.460938 1659344052.5161
MEM 37.460938 1659344052.6164
MEM 252.429688 1659344052.7169
MEM 818.437500 1659344052.8173
MEM 1573.234375 1659344052.9176
MEM 1573.234375 1659344053.0179
MEM 1573.234375 1659344053.1182
MEM 1573.234375 1659344053.2185
MEM 1573.234375 1659344053.3188
MEM 1573.234375 1659344053.4191
MEM 1573.234375 1659344053.5195
MEM 1573.234375 1659344053.6198
MEM 1573.234375 1659344053.7201
MEM 1992.453125 1659344053.8204
MEM 944.507812 1659344053.9209
MEM 1061.300781 1659344054.0212
MEM 1061.300781 1659344054.1364
MEM 1061.300781 1659344054.2368
MEM 1061.300781 1659344054.3376
MEM 1061.300781 1659344054.4379
MEM 37.460938 1659344054.5383
MEM 37.460938 1659344054.6386
MEM 37.460938 1659344054.7389
MEM 226.429688 1659344054.8393
MEM 762.437500 1659344054.9397
MEM 1246.441406 1659344055.0402
MEM 1573.234375 1659344055.1405
MEM 1573.234375 1659344055.2409
MEM 1573.234375 1659344055.3413
MEM 1573.234375 1659344055.4417
MEM 1573.234375 1659344055.5420
MEM 1573.234375 1659344055.6424
MEM 1573.234375 1659344055.7427
MEM 1573.234375 1659344055.8431
MEM 1602.265625 1659344055.9435
MEM 1061.468750 1659344056.0439
MEM 1061.300781 1659344056.1442
MEM 1061.300781 1659344056.2446
MEM 1061.300781 1659344056.3449
MEM 1061.300781 1659344056.4452
MEM 1061.300781 1659344056.5456
MEM 37.460938 1659344056.6460
MEM 37.460938 1659344056.7463
MEM 37.460938 1659344056.8467
MEM 98.429688 1659344056.9471
MEM 714.437500 1659344057.0475
MEM 1188.441406 1659344057.1480
MEM 1573.234375 1659344057.2483
MEM 1573.234375 1659344057.3485
MEM 1573.234375 1659344057.4489
MEM 1573.234375 1659344057.5491
MEM 1573.234375 1659344057.6494
MEM 1573.234375 1659344057.7497
MEM 1573.234375 1659344057.8500
MEM 1573.234375 1659344057.9503
MEM 1862.453125 1659344058.0507
MEM 800.507812 1659344058.1511
MEM 1061.300781 1659344058.2514
MEM 1061.300781 1659344058.3519
MEM 1061.300781 1659344058.4522
MEM 1061.300781 1659344058.5526
MEM 37.460938 1659344058.6529
MEM 37.460938 1659344058.7532
MEM 37.460938 1659344058.8535
MEM 37.460938 1659344058.9538
MEM 610.320312 1659344059.0542
MEM 934.437500 1659344059.1546
MEM 1573.226562 1659344059.2549
MEM 1573.226562 1659344059.3553
MEM 1573.226562 1659344059.4556
MEM 1573.226562 1659344059.5560
MEM 1573.226562 1659344059.6563
MEM 1573.226562 1659344059.7566
MEM 1573.226562 1659344059.8569
MEM 1573.226562 1659344059.9572
MEM 1573.226562 1659344060.0575
MEM 2004.453125 1659344060.1578
MEM 1030.507812 1659344060.2582
MEM 1061.300781 1659344060.3585
MEM 1061.300781 1659344060.4589
MEM 1061.300781 1659344060.5592
MEM 1061.300781 1659344060.6596
MEM 37.460938 1659344060.7599
MEM 37.460938 1659344060.8602
MEM 37.460938 1659344060.9606
MEM 350.429688 1659344061.0610
MEM 806.437500 1659344061.1614
MEM 1454.441406 1659344061.2619
MEM 1573.214844 1659344061.3622
MEM 1573.214844 1659344061.4625
MEM 1573.214844 1659344061.5628
MEM 1573.214844 1659344061.6632
MEM 1573.214844 1659344061.7635
MEM 1573.214844 1659344061.8638
MEM 1573.214844 1659344061.9640
MEM 1573.214844 1659344062.0643
MEM 1870.453125 1659344062.1647
MEM 748.507812 1659344062.2650
MEM 1061.300781 1659344062.3654
MEM 1061.300781 1659344062.4658
MEM 1061.300781 1659344062.5661
MEM 1061.300781 1659344062.6665
MEM 37.460938 1659344062.7669
MEM 37.460938 1659344062.8672
MEM 37.460938 1659344062.9675
MEM 52.230469 1659344063.0679
MEM 640.437500 1659344063.1683
MEM 970.437500 1659344063.2686
MEM 1573.234375 1659344063.3690
MEM 1573.234375 1659344063.4693
MEM 1573.234375 1659344063.5697
MEM 1573.234375 1659344063.6700
MEM 1573.234375 1659344063.7703
MEM 1573.234375 1659344063.8706
MEM 1573.234375 1659344063.9710
MEM 1573.234375 1659344064.0713
MEM 1573.234375 1659344064.1715
MEM 2070.453125 1659344064.2719
MEM 1006.507812 1659344064.3722
MEM 1061.300781 1659344064.4726
MEM 1061.300781 1659344064.5730
MEM 1061.300781 1659344064.6733
MEM 1061.300781 1659344064.7740
MEM 1061.300781 1659344064.8744
MEM 37.460938 1659344064.9748
MEM 37.460938 1659344065.0751
MEM 37.460938 1659344065.1754
MEM 76.429688 1659344065.2758
MEM 642.441406 1659344065.3762
MEM 972.441406 1659344065.4766
MEM 1573.234375 1659344065.5769
MEM 1573.234375 1659344065.6772
MEM 1573.234375 1659344065.7776
MEM 1573.234375 1659344065.8778
MEM 1573.234375 1659344065.9781
MEM 1573.234375 1659344066.0785
MEM 1573.234375 1659344066.1788
MEM 1573.234375 1659344066.2791
MEM 1634.457031 1659344066.3794
MEM 610.496094 1659344066.4798
MEM 1061.304688 1659344066.5802
MEM 1061.304688 1659344066.6805
MEM 1061.304688 1659344066.7809
MEM 1061.304688 1659344066.8813
MEM 1061.304688 1659344066.9817
MEM 1061.304688 1659344067.0821
MEM 37.464844 1659344067.1824
MEM 37.464844 1659344067.2827
MEM 37.464844 1659344067.3831
MEM 326.433594 1659344067.4834
MEM 822.441406 1659344067.5838
MEM 1573.238281 1659344067.6841
MEM 1573.238281 1659344067.7845
MEM 1573.238281 1659344067.8847
MEM 1573.238281 1659344067.9851
MEM 1573.238281 1659344068.0854
MEM 1573.238281 1659344068.1858
MEM 1573.238281 1659344068.2861
MEM 1573.238281 1659344068.3864
MEM 1573.238281 1659344068.4868
MEM 1836.457031 1659344068.5874
MEM 670.496094 1659344068.6878
MEM 1061.304688 1659344068.7882
MEM 1061.304688 1659344068.8885
MEM 1061.304688 1659344068.9889
MEM 1061.304688 1659344069.0892
MEM 1061.304688 1659344069.1896
MEM 37.464844 1659344069.2899
MEM 37.464844 1659344069.3902
MEM 37.464844 1659344069.4905
MEM 88.433594 1659344069.5908
MEM 208.433594 1659344069.6912
MEM 326.433594 1659344069.7916
MEM 422.433594 1659344069.8919
MEM 518.433594 1659344069.9923
MEM 634.433594 1659344070.0927
MEM 754.433594 1659344070.1930
MEM 882.433594 1659344070.2934
MEM 998.433594 1659344070.3937
MEM 1178.441406 1659344070.4941
MEM 1498.441406 1659344070.5945
MEM 1816.441406 1659344070.6948
MEM 2156.445312 1659344070.7952
MEM 2598.445312 1659344070.8957
MEM 3022.445312 1659344070.9961
MEM 3109.332031 1659344071.0964
MEM 3109.332031 1659344071.1970
MEM 3109.332031 1659344071.2975
MEM 3109.332031 1659344071.3979
MEM 3109.332031 1659344071.4982
MEM 3109.332031 1659344071.5985
MEM 3109.332031 1659344071.6988
MEM 3109.332031 1659344071.7991
MEM 3109.332031 1659344071.8994
MEM 3109.332031 1659344071.9997
MEM 3109.332031 1659344072.1000
MEM 3109.332031 1659344072.2002
MEM 3109.332031 1659344072.3005
MEM 3109.332031 1659344072.4008
MEM 3109.332031 1659344072.5010
MEM 3109.332031 1659344072.6013
MEM 3158.363281 1659344072.7016
MEM 3592.203125 1659344072.8020
MEM 3844.984375 1659344072.9024
MEM 4101.500000 1659344073.0027
MEM 1542.511719 1659344073.1031
MEM 2085.335938 1659344073.2035
MEM 2085.335938 1659344073.3038
MEM 2085.335938 1659344073.4042
MEM 2085.335938 1659344073.5045
MEM 2085.335938 1659344073.6048
MEM 2085.335938 1659344073.7052
MEM 2085.335938 1659344073.8056
MEM 2085.335938 1659344073.9063
MEM 2085.335938 1659344074.0067
MEM 2085.335938 1659344074.1070
MEM 2085.335938 1659344074.2079
MEM 37.464844 1659344074.3082
MEM 37.464844 1659344074.4086
MEM 37.464844 1659344074.5089
MEM 76.433594 1659344074.6093
MEM 618.433594 1659344074.7096
MEM 1204.441406 1659344074.8100
MEM 1902.441406 1659344074.9104
MEM 3020.109375 1659344075.0108
MEM 3109.312500 1659344075.1111
MEM 3109.312500 1659344075.2115
MEM 3109.312500 1659344075.3118
MEM 3109.312500 1659344075.4121
MEM 3109.312500 1659344075.5124
MEM 3109.312500 1659344075.6127
MEM 3109.312500 1659344075.7131
MEM 3109.312500 1659344075.8134
MEM 3109.312500 1659344075.9136
MEM 3109.312500 1659344076.0139
MEM 3109.312500 1659344076.1143
MEM 3109.312500 1659344076.2145
MEM 3109.312500 1659344076.3148
MEM 3109.312500 1659344076.4152
MEM 3109.312500 1659344076.5155
MEM 3109.312500 1659344076.6158
MEM 3109.312500 1659344076.7161
MEM 3296.457031 1659344076.8164
MEM 3894.457031 1659344076.9168
MEM 1280.511719 1659344077.0172
MEM 1912.511719 1659344077.1176
MEM 2085.335938 1659344077.2180
MEM 2085.335938 1659344077.3183
MEM 2085.335938 1659344077.4187
MEM 2085.335938 1659344077.5190
MEM 2085.335938 1659344077.6194
MEM 2085.335938 1659344077.7197
MEM 2085.335938 1659344077.8207
MEM 2085.335938 1659344077.9210
MEM 2085.335938 1659344078.0214
MEM 2085.335938 1659344078.1217
MEM 2085.335938 1659344078.2220
MEM 37.464844 1659344078.3224
MEM 37.464844 1659344078.4227
MEM 37.464844 1659344078.5231
MEM 37.464844 1659344078.6234
MEM 408.433594 1659344078.7238
MEM 982.433594 1659344078.8242
MEM 1604.441406 1659344078.9246
MEM 2340.445312 1659344079.0250
MEM 3109.328125 1659344079.1254
MEM 3109.328125 1659344079.2257
MEM 3109.328125 1659344079.3260
MEM 3109.328125 1659344079.4263
MEM 3109.328125 1659344079.5266
MEM 3109.328125 1659344079.6268
MEM 3109.328125 1659344079.7272
MEM 3109.328125 1659344079.8274
MEM 3109.328125 1659344079.9277
MEM 3109.328125 1659344080.0281
MEM 3109.328125 1659344080.1284
MEM 3109.328125 1659344080.2287
MEM 3109.328125 1659344080.3290
MEM 3109.328125 1659344080.4293
MEM 3109.328125 1659344080.5296
MEM 3109.328125 1659344080.6299
MEM 3109.328125 1659344080.7302
MEM 3258.457031 1659344080.8306
MEM 3950.457031 1659344080.9309
MEM 1432.511719 1659344081.0313
MEM 2085.335938 1659344081.1316
MEM 2085.335938 1659344081.2320
MEM 2085.335938 1659344081.3324
MEM 2085.335938 1659344081.4328
MEM 2085.335938 1659344081.5398
MEM 2085.335938 1659344081.6403
MEM 2085.335938 1659344081.7410
MEM 2085.335938 1659344081.8420
MEM 2085.335938 1659344081.9424
MEM 2085.335938 1659344082.0427
MEM 2085.335938 1659344082.1430
MEM 2085.335938 1659344082.2434
MEM 37.464844 1659344082.3437
MEM 37.464844 1659344082.4440
MEM 37.464844 1659344082.5444
MEM 194.433594 1659344082.6448
MEM 774.433594 1659344082.7452
MEM 1312.441406 1659344082.8455
MEM 1934.441406 1659344082.9459
MEM 2644.445312 1659344083.0464
MEM 3109.328125 1659344083.1468
MEM 3109.328125 1659344083.2471
MEM 3109.328125 1659344083.3475
MEM 3109.328125 1659344083.4478
MEM 3109.328125 1659344083.5482
MEM 3109.328125 1659344083.6485
MEM 3109.328125 1659344083.7489
MEM 3109.328125 1659344083.8492
MEM 3109.328125 1659344083.9495
MEM 3109.328125 1659344084.0499
MEM 3109.328125 1659344084.1502
MEM 3109.328125 1659344084.2506
MEM 3109.328125 1659344084.3509
MEM 3109.328125 1659344084.4513
MEM 3109.328125 1659344084.5516
MEM 3109.328125 1659344084.6520
MEM 3109.328125 1659344084.7523
MEM 3194.457031 1659344084.8529
MEM 3770.457031 1659344084.9533
MEM 1280.511719 1659344085.0537
MEM 1902.511719 1659344085.1540
MEM 2085.335938 1659344085.2544
MEM 2085.335938 1659344085.3547
MEM 2085.335938 1659344085.4551
MEM 2085.335938 1659344085.5554
MEM 2085.335938 1659344085.6558
MEM 2085.335938 1659344085.7629
MEM 2085.335938 1659344085.8632
MEM 2085.335938 1659344085.9635
MEM 2085.335938 1659344086.0639
MEM 2085.335938 1659344086.1642
MEM 37.464844 1659344086.2649
MEM 37.464844 1659344086.3653
MEM 37.464844 1659344086.4656
MEM 37.464844 1659344086.5660
MEM 408.433594 1659344086.6664
MEM 1002.433594 1659344086.7668
MEM 1530.441406 1659344086.8672
MEM 2322.445312 1659344086.9677
MEM 3109.328125 1659344087.0681
MEM 3109.328125 1659344087.1684
MEM 3109.328125 1659344087.2687
MEM 3109.328125 1659344087.3690
MEM 3109.328125 1659344087.4692
MEM 3109.328125 1659344087.5695
MEM 3109.328125 1659344087.6698
MEM 3109.328125 1659344087.7701
MEM 3109.328125 1659344087.8704
MEM 3109.328125 1659344087.9708
MEM 3109.328125 1659344088.0712
MEM 3109.328125 1659344088.1716
MEM 3109.328125 1659344088.2719
MEM 3109.328125 1659344088.3723
MEM 3109.328125 1659344088.4726
MEM 3109.328125 1659344088.5730
MEM 3109.328125 1659344088.6733
MEM 3109.328125 1659344088.7736
MEM 3500.457031 1659344088.8740
MEM 4006.457031 1659344088.9744
MEM 1272.511719 1659344089.0747
MEM 1858.511719 1659344089.1751
MEM 2085.335938 1659344089.2754
MEM 2085.335938 1659344089.3758
MEM 2085.335938 1659344089.4761
MEM 2085.335938 1659344089.5765
MEM 2085.335938 1659344089.6770
MEM 2085.335938 1659344089.7774
MEM 2085.335938 1659344089.8781
MEM 2085.335938 1659344089.9785
MEM 2085.335938 1659344090.0788
MEM 2085.335938 1659344090.1796
MEM 2085.335938 1659344090.2804
MEM 2085.335938 1659344090.3807
MEM 2085.335938 1659344090.4810
MEM 2085.335938 1659344090.5813
MEM 37.464844 1659344090.6819
MEM 37.464844 1659344090.7822
MEM 37.464844 1659344090.8825
MEM 64.226562 1659344090.9829
MEM 628.433594 1659344091.0833
MEM 1220.441406 1659344091.1837
MEM 1756.441406 1659344091.2841
MEM 2506.445312 1659344091.3845
MEM 3109.324219 1659344091.4849
MEM 3109.324219 1659344091.5852
MEM 3109.324219 1659344091.6855
MEM 3109.324219 1659344091.7858
MEM 3109.324219 1659344091.8861
MEM 3109.324219 1659344091.9864
MEM 3109.324219 1659344092.0868
MEM 3109.324219 1659344092.1871
MEM 3109.324219 1659344092.2873
MEM 3109.324219 1659344092.3876
MEM 3109.324219 1659344092.4880
MEM 3109.324219 1659344092.5882
MEM 3109.324219 1659344092.6885
MEM 3109.324219 1659344092.7888
MEM 3109.324219 1659344092.8891
MEM 3109.324219 1659344092.9895
MEM 3109.324219 1659344093.0899
MEM 3390.457031 1659344093.1902
MEM 3924.457031 1659344093.2905
MEM 1204.511719 1659344093.3909
MEM 1776.511719 1659344093.4914
MEM 2085.335938 1659344093.5917
MEM 2085.335938 1659344093.6920
MEM 2085.335938 1659344093.7923
MEM 2085.335938 1659344093.8927
MEM 2085.335938 1659344093.9930
MEM 2085.335938 1659344094.0934
MEM 2085.335938 1659344094.1938
MEM 2085.335938 1659344094.2942
MEM 2085.335938 1659344094.3950
MEM 2085.335938 1659344094.4957
MEM 2085.335938 1659344094.5966
MEM 2085.335938 1659344094.6972
MEM 2085.335938 1659344094.7976
MEM 2085.335938 1659344094.8980
MEM 1250.507812 1659344094.9984
MEM 37.464844 1659344095.0988
MEM 37.464844 1659344095.1991
MEM 37.464844 1659344095.2995
MEM 128.433594 1659344095.3999
MEM 730.433594 1659344095.5003
MEM 1288.441406 1659344095.6006
MEM 1884.441406 1659344095.7010
MEM 2608.445312 1659344095.8014
MEM 3109.328125 1659344095.9017
MEM 3109.328125 1659344096.0021
MEM 3109.328125 1659344096.1024
MEM 3109.328125 1659344096.2027
MEM 3109.328125 1659344096.3030
MEM 3109.328125 1659344096.4032
MEM 3109.328125 1659344096.5035
MEM 3109.328125 1659344096.6038
MEM 3109.328125 1659344096.7041
MEM 3109.328125 1659344096.8045
MEM 3109.328125 1659344096.9048
MEM 3109.328125 1659344097.0052
MEM 3109.328125 1659344097.1056
MEM 3109.328125 1659344097.2059
MEM 3109.328125 1659344097.3063
MEM 3109.328125 1659344097.4067
MEM 3109.328125 1659344097.5071
MEM 3416.457031 1659344097.6074
MEM 3952.457031 1659344097.7078
MEM 1228.511719 1659344097.8083
MEM 1740.511719 1659344097.9086
MEM 2085.335938 1659344098.0089
MEM 2085.335938 1659344098.1093
MEM 2085.335938 1659344098.2096
MEM 2085.335938 1659344098.3100
MEM 2085.335938 1659344098.4104
MEM 2085.335938 1659344098.5107
MEM 2085.335938 1659344098.6110
MEM 2085.335938 1659344098.7114
MEM 2085.335938 1659344098.8118
MEM 2085.335938 1659344098.9121
MEM 2085.335938 1659344099.0125
MEM 37.464844 1659344099.1129
MEM 37.464844 1659344099.2132
MEM 37.464844 1659344099.3135
MEM 37.464844 1659344099.4139
MEM 568.433594 1659344099.5143
MEM 1170.441406 1659344099.6146
MEM 1708.441406 1659344099.7150
MEM 2490.445312 1659344099.8154
