CMDLINE /usr/bin/python3 test_usage_memory.py
MEM 20.722656 1659347188.0075
MEM 20.722656 1659347188.1078
MEM 20.722656 1659347188.2081
MEM 73.234375 1659347188.3085
MEM 148.664062 1659347188.4088
MEM 20.722656 1659347188.5092
MEM 20.722656 1659347188.6096
MEM 20.722656 1659347188.7099
MEM 20.722656 1659347188.8102
MEM 148.664062 1659347188.9105
MEM 84.726562 1659347189.0109
MEM 20.722656 1659347189.1113
MEM 20.722656 1659347189.2116
MEM 20.722656 1659347189.3118
MEM 148.664062 1659347189.4121
MEM 195.179688 1659347189.5125
MEM 20.722656 1659347189.6128
MEM 20.722656 1659347189.7132
MEM 20.722656 1659347189.8135
MEM 49.230469 1659347189.9139
MEM 148.664062 1659347190.0142
MEM 20.722656 1659347190.1146
MEM 20.722656 1659347190.2149
MEM 20.722656 1659347190.3152
MEM 20.722656 1659347190.4156
MEM 107.234375 1659347190.5159
MEM 276.539062 1659347190.6162
MEM 276.539062 1659347190.7165
MEM 276.539062 1659347190.8169
MEM 148.726562 1659347190.9172
MEM 20.722656 1659347191.0176
MEM 20.722656 1659347191.1178
MEM 20.722656 1659347191.2181
MEM 89.230469 1659347191.3184
MEM 276.539062 1659347191.4188
MEM 276.539062 1659347191.5190
MEM 294.015625 1659347191.6194
MEM 20.722656 1659347191.7197
MEM 20.722656 1659347191.8199
MEM 20.722656 1659347191.9202
MEM 20.722656 1659347192.0205
MEM 276.542969 1659347192.1208
MEM 276.542969 1659347192.2211
MEM 361.281250 1659347192.3214
MEM 148.730469 1659347192.4218
MEM 20.726562 1659347192.5221
MEM 20.726562 1659347192.6223
MEM 20.726562 1659347192.7226
MEM 276.542969 1659347192.8229
MEM 276.542969 1659347192.9233
MEM 287.058594 1659347193.0236
MEM 148.730469 1659347193.1241
MEM 20.726562 1659347193.2245
MEM 20.726562 1659347193.3248
MEM 20.726562 1659347193.4250
MEM 173.273438 1659347193.5253
MEM 276.542969 1659347193.6257
MEM 276.542969 1659347193.7260
MEM 356.207031 1659347193.8263
MEM 20.726562 1659347193.9267
MEM 20.726562 1659347194.0270
MEM 20.726562 1659347194.1272
MEM 20.726562 1659347194.2275
MEM 276.542969 1659347194.3278
MEM 276.542969 1659347194.4281
MEM 314.207031 1659347194.5284
MEM 20.726562 1659347194.6288
MEM 20.726562 1659347194.7291
MEM 20.726562 1659347194.8294
MEM 20.726562 1659347194.9297
MEM 276.542969 1659347195.0300
MEM 276.542969 1659347195.1303
MEM 395.281250 1659347195.2306
MEM 148.730469 1659347195.3309
MEM 20.726562 1659347195.4312
MEM 20.726562 1659347195.5316
MEM 20.726562 1659347195.6319
MEM 221.273438 1659347195.7323
MEM 276.542969 1659347195.8326
MEM 276.542969 1659347195.9329
MEM 148.730469 1659347196.0334
MEM 20.726562 1659347196.1337
MEM 20.726562 1659347196.2340
MEM 20.726562 1659347196.3343
MEM 25.218750 1659347196.4346
MEM 276.542969 1659347196.5349
MEM 276.542969 1659347196.6352
MEM 148.730469 1659347196.7356
MEM 20.726562 1659347196.8361
MEM 20.726562 1659347196.9364
MEM 20.726562 1659347197.0366
MEM 20.726562 1659347197.1369
MEM 276.542969 1659347197.2372
MEM 276.542969 1659347197.3376
MEM 365.281250 1659347197.4379
MEM 148.730469 1659347197.5382
MEM 20.726562 1659347197.6385
MEM 20.726562 1659347197.7388
MEM 20.726562 1659347197.8391
MEM 65.234375 1659347197.9396
MEM 149.265625 1659347198.0399
MEM 239.265625 1659347198.1402
MEM 523.273438 1659347198.2406
MEM 532.550781 1659347198.3409
MEM 532.550781 1659347198.4412
MEM 532.550781 1659347198.5415
MEM 532.550781 1659347198.6418
MEM 731.281250 1659347198.7421
MEM 276.734375 1659347198.8425
MEM 20.730469 1659347198.9428
MEM 20.730469 1659347199.0432
MEM 20.730469 1659347199.1434
MEM 20.730469 1659347199.2438
MEM 519.281250 1659347199.3441
MEM 532.558594 1659347199.4444
MEM 532.558594 1659347199.5448
MEM 532.558594 1659347199.6451
MEM 532.558594 1659347199.7454
MEM 767.289062 1659347199.8457
MEM 276.738281 1659347199.9461
MEM 20.734375 1659347200.0464
MEM 20.734375 1659347200.1467
MEM 20.734375 1659347200.2470
MEM 20.734375 1659347200.3473
MEM 529.281250 1659347200.4477
MEM 532.558594 1659347200.5480
MEM 532.558594 1659347200.6484
MEM 532.558594 1659347200.7487
MEM 532.558594 1659347200.8491
MEM 632.214844 1659347200.9494
MEM 276.738281 1659347201.0500
MEM 20.734375 1659347201.1503
MEM 20.734375 1659347201.2506
MEM 20.734375 1659347201.3509
MEM 20.734375 1659347201.4512
MEM 532.562500 1659347201.5516
MEM 532.562500 1659347201.6519
MEM 532.562500 1659347201.7521
MEM 532.562500 1659347201.8525
MEM 532.562500 1659347201.9528
MEM 612.218750 1659347202.0532
MEM 276.742188 1659347202.1535
MEM 20.738281 1659347202.2538
MEM 20.738281 1659347202.3542
MEM 20.738281 1659347202.4545
MEM 20.738281 1659347202.5548
MEM 389.253906 1659347202.6552
MEM 532.562500 1659347202.7555
MEM 532.562500 1659347202.8559
MEM 532.562500 1659347202.9561
MEM 532.562500 1659347203.0564
MEM 720.218750 1659347203.1568
MEM 276.742188 1659347203.2572
MEM 20.738281 1659347203.3576
MEM 20.738281 1659347203.4579
MEM 20.738281 1659347203.5582
MEM 20.738281 1659347203.6587
MEM 333.246094 1659347203.7592
MEM 532.554688 1659347203.8596
MEM 532.554688 1659347203.9599
MEM 532.554688 1659347204.0603
MEM 532.554688 1659347204.1606
MEM 675.292969 1659347204.2610
MEM 276.742188 1659347204.3614
MEM 276.742188 1659347204.4617
MEM 20.738281 1659347204.5621
MEM 20.738281 1659347204.6624
MEM 20.738281 1659347204.7626
MEM 276.558594 1659347204.8630
MEM 532.562500 1659347204.9634
MEM 532.562500 1659347205.0637
MEM 532.562500 1659347205.1640
MEM 532.562500 1659347205.2643
MEM 532.562500 1659347205.3646
MEM 276.742188 1659347205.4650
MEM 276.742188 1659347205.5653
MEM 20.738281 1659347205.6657
MEM 20.738281 1659347205.7660
MEM 20.738281 1659347205.8663
MEM 31.250000 1659347205.9668
MEM 532.562500 1659347206.0671
MEM 532.562500 1659347206.1674
MEM 532.562500 1659347206.2677
MEM 532.562500 1659347206.3680
MEM 532.562500 1659347206.4683
MEM 777.292969 1659347206.5687
MEM 276.742188 1659347206.6690
MEM 20.738281 1659347206.7693
MEM 20.738281 1659347206.8697
MEM 20.738281 1659347206.9699
MEM 20.738281 1659347207.0702
MEM 439.285156 1659347207.1705
MEM 532.562500 1659347207.2709
MEM 532.562500 1659347207.3712
MEM 532.562500 1659347207.4715
MEM 532.562500 1659347207.5717
MEM 548.031250 1659347207.6721
MEM 276.742188 1659347207.7724
MEM 20.738281 1659347207.8728
MEM 20.738281 1659347207.9731
MEM 20.738281 1659347208.0734
MEM 20.738281 1659347208.1737
MEM 395.253906 1659347208.2741
MEM 532.562500 1659347208.3744
MEM 532.562500 1659347208.4747
MEM 532.562500 1659347208.5750
MEM 532.562500 1659347208.6753
MEM 731.292969 1659347208.7757
MEM 276.742188 1659347208.8761
MEM 276.742188 1659347208.9765
MEM 20.738281 1659347209.0768
MEM 20.738281 1659347209.1771
MEM 20.738281 1659347209.2774
MEM 99.250000 1659347209.3777
MEM 209.277344 1659347209.4781
MEM 319.277344 1659347209.5784
MEM 423.277344 1659347209.6788
MEM 513.277344 1659347209.7791
MEM 885.285156 1659347209.8794
MEM 1044.578125 1659347209.9797
MEM 1044.578125 1659347210.0800
MEM 1044.578125 1659347210.1803
MEM 1044.578125 1659347210.2806
MEM 1044.578125 1659347210.3809
MEM 1044.578125 1659347210.4812
MEM 1044.578125 1659347210.5815
MEM 1044.578125 1659347210.6818
MEM 1044.578125 1659347210.7822
MEM 1331.296875 1659347210.8826
MEM 1374.222656 1659347210.9830
MEM 532.746094 1659347211.0833
MEM 532.746094 1659347211.1837
MEM 532.746094 1659347211.2840
MEM 532.746094 1659347211.3848
MEM 20.742188 1659347211.4852
MEM 20.742188 1659347211.5855
MEM 20.742188 1659347211.6860
MEM 249.285156 1659347211.7866
MEM 863.292969 1659347211.8869
MEM 1044.585938 1659347211.9873
MEM 1044.585938 1659347212.0876
MEM 1044.585938 1659347212.1879
MEM 1044.585938 1659347212.2882
MEM 1044.585938 1659347212.3885
MEM 1044.585938 1659347212.4887
MEM 1044.585938 1659347212.5890
MEM 1044.585938 1659347212.6893
MEM 1044.585938 1659347212.7897
MEM 1407.300781 1659347212.8901
MEM 1402.226562 1659347212.9904
MEM 532.750000 1659347213.0908
MEM 532.750000 1659347213.1912
MEM 532.750000 1659347213.2916
MEM 532.750000 1659347213.3924
MEM 20.746094 1659347213.4927
MEM 20.746094 1659347213.5931
MEM 20.746094 1659347213.6935
MEM 20.746094 1659347213.7938
MEM 613.292969 1659347213.8941
MEM 1044.585938 1659347213.9945
MEM 1044.585938 1659347214.0949
MEM 1044.585938 1659347214.1952
MEM 1044.585938 1659347214.2955
MEM 1044.585938 1659347214.3958
MEM 1044.585938 1659347214.4961
MEM 1044.585938 1659347214.5964
MEM 1044.585938 1659347214.6968
MEM 1044.585938 1659347214.7971
MEM 1299.300781 1659347214.8974
MEM 1466.226562 1659347214.9978
MEM 532.750000 1659347215.0981
MEM 532.750000 1659347215.1984
MEM 532.750000 1659347215.2988
MEM 532.750000 1659347215.3991
MEM 20.746094 1659347215.4994
MEM 20.746094 1659347215.5998
MEM 20.746094 1659347215.7001
MEM 169.285156 1659347215.8005
MEM 849.292969 1659347215.9009
MEM 1044.582031 1659347216.0013
MEM 1044.582031 1659347216.1016
MEM 1044.582031 1659347216.2019
MEM 1044.582031 1659347216.3022
MEM 1044.582031 1659347216.4025
MEM 1044.582031 1659347216.5028
MEM 1044.582031 1659347216.6030
MEM 1044.582031 1659347216.7033
MEM 1044.582031 1659347216.8036
MEM 1449.300781 1659347216.9040
MEM 532.750000 1659347217.0043
MEM 532.750000 1659347217.1046
MEM 532.750000 1659347217.2050
MEM 532.750000 1659347217.3053
MEM 532.750000 1659347217.4056
MEM 20.746094 1659347217.5059
MEM 20.746094 1659347217.6063
MEM 20.746094 1659347217.7066
MEM 251.285156 1659347217.8069
MEM 939.292969 1659347217.9073
MEM 1044.585938 1659347218.0076
MEM 1044.585938 1659347218.1079
MEM 1044.585938 1659347218.2081
MEM 1044.585938 1659347218.3085
MEM 1044.585938 1659347218.4088
MEM 1044.585938 1659347218.5091
MEM 1044.585938 1659347218.6093
MEM 1044.585938 1659347218.7096
MEM 1044.585938 1659347218.8100
MEM 1465.300781 1659347218.9103
MEM 532.750000 1659347219.0107
MEM 532.750000 1659347219.1111
MEM 532.750000 1659347219.2115
MEM 532.750000 1659347219.3119
MEM 532.750000 1659347219.4122
MEM 20.750000 1659347219.5125
MEM 20.750000 1659347219.6129
MEM 20.750000 1659347219.7132
MEM 161.289062 1659347219.8136
MEM 801.296875 1659347219.9140
MEM 1044.585938 1659347220.0143
MEM 1044.585938 1659347220.1147
MEM 1044.585938 1659347220.2150
MEM 1044.585938 1659347220.3154
MEM 1044.585938 1659347220.4157
MEM 1044.585938 1659347220.5161
MEM 1044.585938 1659347220.6164
MEM 1044.585938 1659347220.7168
MEM 1044.585938 1659347220.8171
MEM 1097.304688 1659347220.9175
MEM 1505.304688 1659347221.0178
MEM 532.753906 1659347221.1182
MEM 532.753906 1659347221.2185
MEM 532.753906 1659347221.3189
MEM 532.753906 1659347221.4193
MEM 532.753906 1659347221.5197
MEM 20.750000 1659347221.6200
MEM 20.750000 1659347221.7204
MEM 20.750000 1659347221.8207
MEM 105.261719 1659347221.9211
MEM 791.296875 1659347222.0215
MEM 1044.589844 1659347222.1218
MEM 1044.589844 1659347222.2220
MEM 1044.589844 1659347222.3223
MEM 1044.589844 1659347222.4226
MEM 1044.589844 1659347222.5229
MEM 1044.589844 1659347222.6233
MEM 1044.589844 1659347222.7236
MEM 1044.589844 1659347222.8239
MEM 1044.589844 1659347222.9242
MEM 1245.304688 1659347223.0245
MEM 1254.230469 1659347223.1249
MEM 532.753906 1659347223.2252
MEM 532.753906 1659347223.3256
MEM 532.753906 1659347223.4259
MEM 532.753906 1659347223.5263
MEM 20.750000 1659347223.6269
MEM 20.750000 1659347223.7272
MEM 20.750000 1659347223.8275
MEM 20.750000 1659347223.9278
MEM 595.296875 1659347224.0281
MEM 741.289062 1659347224.1286
MEM 1044.585938 1659347224.2289
MEM 1044.585938 1659347224.3292
MEM 1044.585938 1659347224.4296
MEM 1044.585938 1659347224.5299
MEM 1044.585938 1659347224.6302
MEM 1044.585938 1659347224.7306
MEM 1044.585938 1659347224.8310
MEM 1044.585938 1659347224.9313
MEM 1044.585938 1659347225.0316
MEM 1297.304688 1659347225.1320
MEM 1266.230469 1659347225.2324
MEM 532.753906 1659347225.3327
MEM 532.753906 1659347225.4331
MEM 532.753906 1659347225.5335
MEM 532.753906 1659347225.6338
MEM 20.750000 1659347225.7341
MEM 20.750000 1659347225.8345
MEM 20.750000 1659347225.9348
MEM 20.750000 1659347226.0351
MEM 583.296875 1659347226.1355
MEM 929.289062 1659347226.2360
MEM 1044.589844 1659347226.3364
MEM 1044.589844 1659347226.4367
MEM 1044.589844 1659347226.5369
MEM 1044.589844 1659347226.6372
MEM 1044.589844 1659347226.7375
MEM 1044.589844 1659347226.8378
MEM 1044.589844 1659347226.9381
MEM 1044.589844 1659347227.0384
MEM 1207.304688 1659347227.1387
MEM 1196.230469 1659347227.2391
MEM 532.753906 1659347227.3394
MEM 532.753906 1659347227.4398
MEM 532.753906 1659347227.5401
MEM 532.753906 1659347227.6405
MEM 532.753906 1659347227.7408
MEM 20.750000 1659347227.8411
MEM 20.750000 1659347227.9414
MEM 20.750000 1659347228.0417
MEM 321.289062 1659347228.1422
MEM 1015.296875 1659347228.2426
MEM 1044.589844 1659347228.3429
MEM 1044.589844 1659347228.4433
MEM 1044.589844 1659347228.5435
MEM 1044.589844 1659347228.6438
MEM 1044.589844 1659347228.7441
MEM 1044.589844 1659347228.8444
MEM 1044.589844 1659347228.9448
MEM 1044.589844 1659347229.0451
MEM 1044.589844 1659347229.1454
MEM 1373.304688 1659347229.2457
MEM 1352.230469 1659347229.3461
MEM 532.753906 1659347229.4465
MEM 532.753906 1659347229.5469
MEM 532.753906 1659347229.6474
MEM 532.753906 1659347229.7477
MEM 20.750000 1659347229.8481
MEM 20.750000 1659347229.9484
MEM 20.750000 1659347230.0487
MEM 33.261719 1659347230.1491
MEM 159.289062 1659347230.2494
MEM 295.289062 1659347230.3498
MEM 425.289062 1659347230.4502
MEM 547.289062 1659347230.5505
MEM 633.289062 1659347230.6509
MEM 719.289062 1659347230.7512
MEM 807.289062 1659347230.8515
MEM 895.289062 1659347230.9519
MEM 985.289062 1659347231.0522
MEM 1135.296875 1659347231.1526
MEM 1451.296875 1659347231.2529
MEM 1769.296875 1659347231.3533
MEM 1089.265625 1659347231.4538
MEM 2068.621094 1659347231.5541
MEM 2068.621094 1659347231.6544
MEM 2068.621094 1659347231.7547
MEM 2068.621094 1659347231.8551
MEM 2068.621094 1659347231.9553
MEM 2068.621094 1659347232.0556
MEM 2068.621094 1659347232.1559
MEM 2068.621094 1659347232.2562
MEM 2068.621094 1659347232.3565
MEM 2068.621094 1659347232.4568
MEM 2068.621094 1659347232.5571
MEM 2068.621094 1659347232.6575
MEM 2068.621094 1659347232.7578
MEM 2068.621094 1659347232.8581
MEM 2068.621094 1659347232.9583
MEM 2068.621094 1659347233.0586
MEM 2068.621094 1659347233.1589
MEM 2133.304688 1659347233.2593
MEM 2467.304688 1659347233.3596
MEM 2807.304688 1659347233.4600
MEM 2146.230469 1659347233.5604
MEM 2820.230469 1659347233.6607
MEM 1044.753906 1659347233.7611
MEM 1044.753906 1659347233.8615
MEM 1044.753906 1659347233.9618
MEM 1044.753906 1659347234.0622
MEM 1044.753906 1659347234.1625
MEM 1044.753906 1659347234.2629
MEM 1044.753906 1659347234.3638
MEM 1044.753906 1659347234.4641
MEM 1044.753906 1659347234.5645
MEM 1044.753906 1659347234.6648
MEM 20.750000 1659347234.7656
MEM 20.750000 1659347234.8659
MEM 20.750000 1659347234.9662
MEM 20.750000 1659347235.0665
MEM 311.292969 1659347235.1670
MEM 903.292969 1659347235.2674
MEM 1585.300781 1659347235.3678
MEM 1417.292969 1659347235.4682
MEM 2068.625000 1659347235.5685
MEM 2068.625000 1659347235.6688
MEM 2068.625000 1659347235.7692
MEM 2068.625000 1659347235.8695
MEM 2068.625000 1659347235.9698
MEM 2068.625000 1659347236.0700
MEM 2068.625000 1659347236.1703
MEM 2068.625000 1659347236.2706
MEM 2068.625000 1659347236.3709
MEM 2068.625000 1659347236.4713
MEM 2068.625000 1659347236.5716
MEM 2068.625000 1659347236.6719
MEM 2068.625000 1659347236.7722
MEM 2068.625000 1659347236.8725
MEM 2068.625000 1659347236.9728
MEM 2068.625000 1659347237.0731
MEM 2068.625000 1659347237.1734
MEM 2257.308594 1659347237.2738
MEM 2625.308594 1659347237.3741
MEM 3069.308594 1659347237.4745
MEM 2718.234375 1659347237.5748
MEM 1044.757812 1659347237.6752
MEM 1044.757812 1659347237.7756
MEM 1044.757812 1659347237.8759
MEM 1044.757812 1659347237.9763
MEM 1044.757812 1659347238.0767
MEM 1044.757812 1659347238.1769
MEM 1044.757812 1659347238.2772
MEM 1044.757812 1659347238.3780
MEM 1044.757812 1659347238.4784
MEM 1044.757812 1659347238.5787
MEM 1044.757812 1659347238.6791
MEM 20.753906 1659347238.7794
MEM 20.753906 1659347238.8798
MEM 20.753906 1659347238.9801
MEM 111.265625 1659347239.0805
MEM 759.292969 1659347239.1808
MEM 1405.300781 1659347239.2812
MEM 1119.269531 1659347239.3816
MEM 2068.625000 1659347239.4821
MEM 2068.625000 1659347239.5824
MEM 2068.625000 1659347239.6827
MEM 2068.625000 1659347239.7831
MEM 2068.625000 1659347239.8834
MEM 2068.625000 1659347239.9837
MEM 2068.625000 1659347240.0841
MEM 2068.625000 1659347240.1844
MEM 2068.625000 1659347240.2847
MEM 2068.625000 1659347240.3850
MEM 2068.625000 1659347240.4853
MEM 2068.625000 1659347240.5855
MEM 2068.625000 1659347240.6859
MEM 2068.625000 1659347240.7862
MEM 2068.625000 1659347240.8865
MEM 2068.625000 1659347240.9868
MEM 2068.625000 1659347241.0871
MEM 2068.625000 1659347241.1874
MEM 2459.312500 1659347241.2877
MEM 2883.312500 1659347241.3881
MEM 2434.238281 1659347241.4884
MEM 1044.761719 1659347241.5888
MEM 1044.761719 1659347241.6894
MEM 1044.761719 1659347241.7897
MEM 1044.761719 1659347241.8901
MEM 1044.761719 1659347241.9904
MEM 1044.761719 1659347242.0908
MEM 1044.761719 1659347242.1911
MEM 1044.761719 1659347242.2916
MEM 1044.761719 1659347242.3919
MEM 1044.761719 1659347242.4922
MEM 1044.761719 1659347242.5925
MEM 20.757812 1659347242.6933
MEM 20.757812 1659347242.7937
MEM 20.757812 1659347242.8939
MEM 95.269531 1659347242.9944
MEM 759.296875 1659347243.0948
MEM 1453.304688 1659347243.1952
MEM 2049.304688 1659347243.2956
MEM 2068.625000 1659347243.3959
MEM 2068.625000 1659347243.4962
MEM 2068.625000 1659347243.5964
MEM 2068.625000 1659347243.6968
MEM 2068.625000 1659347243.7971
MEM 2068.625000 1659347243.8975
MEM 2068.625000 1659347243.9978
MEM 2068.625000 1659347244.0981
MEM 2068.625000 1659347244.1985
MEM 2068.625000 1659347244.2988
MEM 2068.625000 1659347244.3991
MEM 2068.625000 1659347244.4995
MEM 2068.625000 1659347244.5998
MEM 2068.625000 1659347244.7001
MEM 2068.625000 1659347244.8005
MEM 2068.625000 1659347244.9008
MEM 2068.625000 1659347245.0011
MEM 2068.625000 1659347245.1014
MEM 2517.316406 1659347245.2018
MEM 2969.316406 1659347245.3021
MEM 2566.242188 1659347245.4024
MEM 1044.765625 1659347245.5028
MEM 1044.765625 1659347245.6032
MEM 1044.765625 1659347245.7036
MEM 1044.765625 1659347245.8039
MEM 1044.765625 1659347245.9043
MEM 1044.765625 1659347246.0046
MEM 1044.765625 1659347246.1050
MEM 1044.765625 1659347246.2053
MEM 1044.765625 1659347246.3056
MEM 1044.765625 1659347246.4060
MEM 1044.765625 1659347246.5063
MEM 20.765625 1659347246.6067
MEM 20.765625 1659347246.7071
MEM 20.765625 1659347246.8074
MEM 85.277344 1659347246.9078
MEM 743.304688 1659347247.0082
MEM 1435.312500 1659347247.1086
MEM 1177.304688 1659347247.2090
MEM 2068.636719 1659347247.3093
MEM 2068.636719 1659347247.4097
MEM 2068.636719 1659347247.5100
MEM 2068.636719 1659347247.6103
MEM 2068.636719 1659347247.7106
MEM 2068.636719 1659347247.8110
MEM 2068.636719 1659347247.9113
MEM 2068.636719 1659347248.0117
MEM 2068.636719 1659347248.1120
MEM 2068.636719 1659347248.2124
MEM 2068.636719 1659347248.3127
MEM 2068.636719 1659347248.4130
MEM 2068.636719 1659347248.5132
MEM 2068.636719 1659347248.6136
MEM 2068.636719 1659347248.7139
MEM 2068.636719 1659347248.8142
MEM 2068.636719 1659347248.9145
MEM 2068.636719 1659347249.0148
MEM 2413.320312 1659347249.1152
MEM 2833.320312 1659347249.2155
MEM 2314.246094 1659347249.3159
MEM 3002.246094 1659347249.4162
MEM 1044.769531 1659347249.5166
MEM 1044.769531 1659347249.6170
MEM 1044.769531 1659347249.7173
MEM 1044.769531 1659347249.8176
MEM 1044.769531 1659347249.9180
MEM 1044.769531 1659347250.0183
MEM 1044.769531 1659347250.1186
MEM 1044.769531 1659347250.2189
MEM 1044.769531 1659347250.3193
MEM 1044.769531 1659347250.4197
MEM 1044.769531 1659347250.5203
MEM 20.765625 1659347250.6206
MEM 20.765625 1659347250.7210
MEM 20.765625 1659347250.8213
MEM 271.304688 1659347250.9217
MEM 943.304688 1659347251.0222
MEM 1645.312500 1659347251.1225
MEM 1621.304688 1659347251.2230
MEM 2068.632812 1659347251.3233
MEM 2068.632812 1659347251.4236
MEM 2068.632812 1659347251.5238
MEM 2068.632812 1659347251.6241
MEM 2068.632812 1659347251.7246
MEM 2068.632812 1659347251.8249
MEM 2068.632812 1659347251.9252
MEM 2068.632812 1659347252.0255
MEM 2068.632812 1659347252.1258
MEM 2068.632812 1659347252.2261
MEM 2068.632812 1659347252.3264
MEM 2068.632812 1659347252.4267
MEM 2068.632812 1659347252.5269
MEM 2068.632812 1659347252.6272
MEM 2068.632812 1659347252.7274
MEM 2068.632812 1659347252.8278
MEM 2068.632812 1659347252.9280
MEM 2305.320312 1659347253.0284
MEM 2653.320312 1659347253.1287
MEM 2068.773438 1659347253.2291
MEM 2744.246094 1659347253.3294
MEM 1044.769531 1659347253.4297
MEM 1044.769531 1659347253.5301
MEM 1044.769531 1659347253.6304
MEM 1044.769531 1659347253.7308
MEM 1044.769531 1659347253.8311
MEM 1044.769531 1659347253.9314
MEM 1044.769531 1659347254.0318
MEM 1044.769531 1659347254.1326
MEM 1044.769531 1659347254.2336
MEM 1044.769531 1659347254.3340
MEM 1044.769531 1659347254.4347
MEM 20.765625 1659347254.5351
MEM 20.765625 1659347254.6354
MEM 20.765625 1659347254.7357
MEM 145.304688 1659347254.8361
MEM 801.304688 1659347254.9365
MEM 1497.312500 1659347255.0369
MEM 1303.304688 1659347255.1373
MEM 2068.636719 1659347255.2376
MEM 2068.636719 1659347255.3380
MEM 2068.636719 1659347255.4383
MEM 2068.636719 1659347255.5386
MEM 2068.636719 1659347255.6389
MEM 2068.636719 1659347255.7392
MEM 2068.636719 1659347255.8395
MEM 2068.636719 1659347255.9399
MEM 2068.636719 1659347256.0403
MEM 2068.636719 1659347256.1406
MEM 2068.636719 1659347256.2409
MEM 2068.636719 1659347256.3413
MEM 2068.636719 1659347256.4416
MEM 2068.636719 1659347256.5419
MEM 2068.636719 1659347256.6422
MEM 2068.636719 1659347256.7426
MEM 2068.636719 1659347256.8429
MEM 2068.636719 1659347256.9432
MEM 2447.320312 1659347257.0435
MEM 2877.320312 1659347257.1439
MEM 2422.246094 1659347257.2443
MEM 3086.246094 1659347257.3446
MEM 1044.769531 1659347257.4450
MEM 1044.769531 1659347257.5454
MEM 1044.769531 1659347257.6458
MEM 1044.769531 1659347257.7461
MEM 1044.769531 1659347257.8465
MEM 1044.769531 1659347257.9468
MEM 1044.769531 1659347258.0471
MEM 1044.769531 1659347258.1474
MEM 1044.769531 1659347258.2477
MEM 1044.769531 1659347258.3481
MEM 1044.769531 1659347258.4484
MEM 20.765625 1659347258.5487
MEM 20.765625 1659347258.6490
MEM 20.765625 1659347258.7493
MEM 265.304688 1659347258.8497
MEM 913.304688 1659347258.9501
MEM 1565.312500 1659347259.0505
MEM 1391.304688 1659347259.1509
MEM 2068.636719 1659347259.2513
MEM 2068.636719 1659347259.3516
MEM 2068.636719 1659347259.4519
MEM 2068.636719 1659347259.5522
MEM 2068.636719 1659347259.6525
MEM 2068.636719 1659347259.7528
MEM 2068.636719 1659347259.8531
MEM 2068.636719 1659347259.9534
MEM 2068.636719 1659347260.0537
MEM 2068.636719 1659347260.1540
MEM 2068.636719 1659347260.2543
