CMDLINE /usr/bin/python3 test_usage_memory.py
MEM 2989.613281 1659345630.8395
MEM 3107.382812 1659345630.9399
MEM 3107.382812 1659345631.0402
MEM 3107.382812 1659345631.1405
MEM 3107.382812 1659345631.2409
MEM 3107.382812 1659345631.3412
MEM 3107.382812 1659345631.4416
MEM 3107.382812 1659345631.5419
MEM 3107.382812 1659345631.6422
MEM 3107.382812 1659345631.7426
MEM 3107.382812 1659345631.8429
MEM 3107.382812 1659345631.9432
MEM 3107.382812 1659345632.0435
MEM 3107.382812 1659345632.1438
MEM 3107.382812 1659345632.2441
MEM 3107.382812 1659345632.3444
MEM 3107.382812 1659345632.4447
MEM 3113.382812 1659345632.5451
MEM 3533.625000 1659345632.6455
MEM 3979.625000 1659345632.7458
MEM 1327.484375 1659345632.8462
MEM 1855.484375 1659345632.9465
MEM 2083.484375 1659345633.0469
MEM 2083.484375 1659345633.1472
MEM 2083.484375 1659345633.2476
MEM 2083.484375 1659345633.3479
MEM 2083.484375 1659345633.4483
MEM 2083.484375 1659345633.5487
MEM 2083.484375 1659345633.6490
MEM 2083.484375 1659345633.7493
MEM 2083.484375 1659345633.8497
MEM 2083.484375 1659345633.9500
MEM 2083.484375 1659345634.0508
MEM 35.535156 1659345634.1511
MEM 35.535156 1659345634.2515
MEM 35.535156 1659345634.3518
MEM 35.535156 1659345634.4522
MEM 351.601562 1659345634.5527
MEM 883.601562 1659345634.6531
MEM 1395.609375 1659345634.7535
MEM 2081.609375 1659345634.8539
MEM 2811.613281 1659345634.9543
MEM 3107.402344 1659345635.0546
MEM 3107.402344 1659345635.1550
MEM 3107.402344 1659345635.2554
MEM 3107.402344 1659345635.3557
MEM 3107.402344 1659345635.4561
MEM 3107.402344 1659345635.5563
MEM 3107.402344 1659345635.6566
MEM 3107.402344 1659345635.7569
MEM 3107.402344 1659345635.8572
MEM 3107.402344 1659345635.9576
MEM 3107.402344 1659345636.0579
MEM 3107.402344 1659345636.1583
MEM 3107.402344 1659345636.2586
MEM 3107.402344 1659345636.3589
MEM 3107.402344 1659345636.4592
MEM 3107.402344 1659345636.5596
MEM 3107.402344 1659345636.6598
MEM 3731.625000 1659345636.7602
MEM 1071.339844 1659345636.8606
MEM 1621.484375 1659345636.9610
MEM 2083.484375 1659345637.0613
MEM 2083.484375 1659345637.1617
MEM 2083.484375 1659345637.2620
MEM 2083.484375 1659345637.3624
MEM 2083.484375 1659345637.4628
MEM 2083.484375 1659345637.5632
MEM 2083.484375 1659345637.6639
MEM 2083.484375 1659345637.7647
MEM 2083.484375 1659345637.8650
MEM 2083.484375 1659345637.9653
MEM 2083.484375 1659345638.0656
MEM 35.535156 1659345638.1660
MEM 35.535156 1659345638.2663
MEM 35.535156 1659345638.3667
MEM 35.535156 1659345638.4670
MEM 327.601562 1659345638.5674
MEM 885.601562 1659345638.6678
MEM 1533.609375 1659345638.7681
MEM 2309.613281 1659345638.8686
MEM 2967.613281 1659345638.9690
MEM 3107.402344 1659345639.0694
MEM 3107.402344 1659345639.1698
MEM 3107.402344 1659345639.2701
MEM 3107.402344 1659345639.3705
MEM 3107.402344 1659345639.4708
MEM 3107.402344 1659345639.5711
MEM 3107.402344 1659345639.6715
MEM 3107.402344 1659345639.7718
MEM 3107.402344 1659345639.8721
MEM 3107.402344 1659345639.9725
MEM 3107.402344 1659345640.0728
MEM 3107.402344 1659345640.1731
MEM 3107.402344 1659345640.2735
MEM 3107.402344 1659345640.3739
MEM 3107.402344 1659345640.4742
MEM 3107.402344 1659345640.5746
MEM 3107.402344 1659345640.6748
MEM 3337.625000 1659345640.7752
MEM 3877.625000 1659345640.8755
MEM 1283.484375 1659345640.9759
MEM 1683.484375 1659345641.0763
MEM 2083.484375 1659345641.1766
MEM 2083.484375 1659345641.2769
MEM 2083.484375 1659345641.3773
MEM 2083.484375 1659345641.4776
MEM 2083.484375 1659345641.5780
MEM 2083.484375 1659345641.6783
MEM 2083.484375 1659345641.7786
MEM 2083.484375 1659345641.8789
MEM 2083.484375 1659345641.9792
MEM 2083.484375 1659345642.0795
MEM 2083.484375 1659345642.1798
MEM 35.535156 1659345642.2803
MEM 35.535156 1659345642.3809
MEM 35.535156 1659345642.4812
MEM 35.535156 1659345642.5816
MEM 429.601562 1659345642.6820
MEM 1057.601562 1659345642.7824
MEM 1735.609375 1659345642.8827
MEM 2595.613281 1659345642.9831
MEM 3107.402344 1659345643.0835
MEM 3107.402344 1659345643.1838
MEM 3107.402344 1659345643.2841
MEM 3107.402344 1659345643.3844
MEM 3107.402344 1659345643.4847
MEM 3107.402344 1659345643.5849
MEM 3107.402344 1659345643.6853
MEM 3107.402344 1659345643.7856
MEM 3107.402344 1659345643.8859
MEM 3107.402344 1659345643.9862
MEM 3107.402344 1659345644.0865
MEM 3107.402344 1659345644.1868
MEM 3107.402344 1659345644.2871
MEM 3107.402344 1659345644.3874
MEM 3107.402344 1659345644.4877
MEM 3107.402344 1659345644.5879
MEM 3107.402344 1659345644.6882
MEM 3641.625000 1659345644.7886
MEM 4085.625000 1659345644.8889
MEM 1515.484375 1659345644.9893
MEM 2083.484375 1659345645.0897
MEM 2083.484375 1659345645.1900
MEM 2083.484375 1659345645.2904
MEM 2083.484375 1659345645.3908
MEM 2083.484375 1659345645.4911
MEM 2083.484375 1659345645.5917
MEM 2083.484375 1659345645.6920
MEM 2083.484375 1659345645.7924
MEM 2083.484375 1659345645.8928
MEM 2083.484375 1659345645.9935
MEM 2083.484375 1659345646.0939
MEM 2083.484375 1659345646.1948
MEM 35.535156 1659345646.2951
MEM 35.535156 1659345646.3955
MEM 35.535156 1659345646.4959
MEM 35.535156 1659345646.5962
MEM 497.601562 1659345646.6966
MEM 1103.609375 1659345646.7969
MEM 1751.609375 1659345646.8973
MEM 2545.613281 1659345646.9977
MEM 3107.402344 1659345647.0980
MEM 3107.402344 1659345647.1983
MEM 3107.402344 1659345647.2986
MEM 3107.402344 1659345647.3990
MEM 3107.402344 1659345647.4993
MEM 3107.402344 1659345647.5996
MEM 3107.402344 1659345647.6999
MEM 3107.402344 1659345647.8001
MEM 3107.402344 1659345647.9005
MEM 3107.402344 1659345648.0008
MEM 3107.402344 1659345648.1011
MEM 3107.402344 1659345648.2013
MEM 3107.402344 1659345648.3016
MEM 3107.402344 1659345648.4019
MEM 3107.402344 1659345648.5022
MEM 3107.402344 1659345648.6025
MEM 3107.402344 1659345648.7027
MEM 3557.625000 1659345648.8031
MEM 4017.625000 1659345648.9034
MEM 1421.484375 1659345649.0041
MEM 2083.484375 1659345649.1044
MEM 2083.484375 1659345649.2048
MEM 2083.484375 1659345649.3053
MEM 2083.484375 1659345649.4056
MEM 2083.484375 1659345649.5061
MEM 2083.484375 1659345649.6064
MEM 2083.484375 1659345649.7068
MEM 2083.484375 1659345649.8071
MEM 2083.484375 1659345649.9075
MEM 2083.484375 1659345650.0078
MEM 2083.484375 1659345650.1082
MEM 35.535156 1659345650.2086
MEM 35.535156 1659345650.3090
MEM 35.535156 1659345650.4093
MEM 35.535156 1659345650.5097
MEM 313.601562 1659345650.6101
MEM 917.601562 1659345650.7105
MEM 1559.609375 1659345650.8109
MEM 2327.613281 1659345650.9114
MEM 2949.613281 1659345651.0117
MEM 3107.402344 1659345651.1121
MEM 3107.402344 1659345651.2124
MEM 3107.402344 1659345651.3128
MEM 3107.402344 1659345651.4131
MEM 3107.402344 1659345651.5134
MEM 3107.402344 1659345651.6137
MEM 3107.402344 1659345651.7140
MEM 3107.402344 1659345651.8143
MEM 3107.402344 1659345651.9147
MEM 3107.402344 1659345652.0150
MEM 3107.402344 1659345652.1153
MEM 3107.402344 1659345652.2156
MEM 3107.402344 1659345652.3159
MEM 3107.402344 1659345652.4163
MEM 3107.402344 1659345652.5166
MEM 3107.402344 1659345652.6170
MEM 3107.402344 1659345652.7173
MEM 3653.625000 1659345652.8176
MEM 4059.625000 1659345652.9180
MEM 1405.484375 1659345653.0183
MEM 2075.484375 1659345653.1187
MEM 2083.484375 1659345653.2191
MEM 2083.484375 1659345653.3194
MEM 2083.484375 1659345653.4198
MEM 2083.484375 1659345653.5201
MEM 2083.484375 1659345653.6204
MEM 2083.484375 1659345653.7212
MEM 2083.484375 1659345653.8220
MEM 2083.484375 1659345653.9227
MEM 2083.484375 1659345654.0236
MEM 2083.484375 1659345654.1241
MEM 2083.484375 1659345654.2245
MEM 2083.484375 1659345654.3248
MEM 2083.484375 1659345654.4252
MEM 35.535156 1659345654.5255
MEM 35.535156 1659345654.6258
MEM 35.535156 1659345654.7262
MEM 99.535156 1659345654.8266
MEM 699.601562 1659345654.9270
MEM 1321.609375 1659345655.0274
MEM 1973.609375 1659345655.1277
MEM 2749.613281 1659345655.2282
MEM 3107.394531 1659345655.3285
MEM 3107.394531 1659345655.4289
MEM 3107.394531 1659345655.5292
MEM 3107.394531 1659345655.6295
MEM 3107.394531 1659345655.7298
MEM 3107.394531 1659345655.8301
MEM 3107.394531 1659345655.9304
MEM 3107.394531 1659345656.0307
MEM 3107.394531 1659345656.1310
MEM 3107.394531 1659345656.2313
MEM 3107.394531 1659345656.3317
MEM 3107.394531 1659345656.4320
MEM 3107.394531 1659345656.5324
MEM 3107.394531 1659345656.6328
MEM 3107.394531 1659345656.7331
MEM 3107.394531 1659345656.8334
MEM 3107.394531 1659345656.9338
MEM 3303.625000 1659345657.0342
MEM 3835.625000 1659345657.1345
MEM 1197.484375 1659345657.2350
MEM 1663.484375 1659345657.3354
MEM 2083.484375 1659345657.4357
MEM 2083.484375 1659345657.5360
MEM 2083.484375 1659345657.6364
MEM 2083.484375 1659345657.7368
MEM 2083.484375 1659345657.8372
MEM 2083.484375 1659345657.9375
MEM 2083.484375 1659345658.0378
MEM 2083.484375 1659345658.1381
MEM 2083.484375 1659345658.2385
MEM 1061.480469 1659345658.3389
MEM 35.535156 1659345658.4393
MEM 35.535156 1659345658.5397
MEM 35.535156 1659345658.6400
MEM 63.535156 1659345658.7404
MEM 657.605469 1659345658.8408
MEM 1119.613281 1659345658.9412
MEM 1781.613281 1659345659.0416
MEM 2545.617188 1659345659.1420
MEM 3107.394531 1659345659.2423
MEM 3107.394531 1659345659.3426
MEM 3107.394531 1659345659.4429
MEM 3107.394531 1659345659.5432
MEM 3107.394531 1659345659.6436
MEM 3107.394531 1659345659.7438
MEM 3107.394531 1659345659.8441
MEM 3107.394531 1659345659.9444
MEM 3107.394531 1659345660.0448
MEM 3107.394531 1659345660.1452
MEM 3107.394531 1659345660.2455
MEM 3107.394531 1659345660.3458
MEM 3107.394531 1659345660.4461
MEM 3107.394531 1659345660.5464
MEM 3107.394531 1659345660.6467
MEM 3107.394531 1659345660.7470
MEM 3107.394531 1659345660.8473
MEM 3515.628906 1659345660.9477
MEM 3881.628906 1659345661.0480
MEM 1123.488281 1659345661.1485
MEM 1621.488281 1659345661.2489
MEM 2083.488281 1659345661.3492
MEM 2083.488281 1659345661.4495
MEM 2083.488281 1659345661.5499
MEM 2083.488281 1659345661.6503
MEM 2083.488281 1659345661.7506
MEM 2083.488281 1659345661.8510
MEM 2083.488281 1659345661.9513
MEM 2083.488281 1659345662.0516
MEM 2083.488281 1659345662.1520
MEM 2083.488281 1659345662.2528
MEM 2083.488281 1659345662.3531
MEM 35.539062 1659345662.4536
MEM 35.539062 1659345662.5540
MEM 35.539062 1659345662.6543
MEM 35.539062 1659345662.7546
MEM 435.605469 1659345662.8550
MEM 1011.605469 1659345662.9554
MEM 1677.613281 1659345663.0558
MEM 2513.617188 1659345663.1562
MEM 3107.406250 1659345663.2565
MEM 3107.406250 1659345663.3569
MEM 3107.406250 1659345663.4572
MEM 3107.406250 1659345663.5576
MEM 3107.406250 1659345663.6579
MEM 3107.406250 1659345663.7582
MEM 3107.406250 1659345663.8585
MEM 3107.406250 1659345663.9589
MEM 3107.406250 1659345664.0592
MEM 3107.406250 1659345664.1595
MEM 3107.406250 1659345664.2598
MEM 3107.406250 1659345664.3602
MEM 3107.406250 1659345664.4605
MEM 3107.406250 1659345664.5607
MEM 3107.406250 1659345664.6610
MEM 3107.406250 1659345664.7613
MEM 3107.406250 1659345664.8616
MEM 3173.628906 1659345664.9619
MEM 3607.628906 1659345665.0624
MEM 3925.628906 1659345665.1629
MEM 1179.488281 1659345665.2633
MEM 1631.488281 1659345665.3636
MEM 2083.488281 1659345665.4640
MEM 2083.488281 1659345665.5643
MEM 2083.488281 1659345665.6647
MEM 2083.488281 1659345665.7650
MEM 2083.488281 1659345665.8654
MEM 2083.488281 1659345665.9657
MEM 2083.488281 1659345666.0661
MEM 2083.488281 1659345666.1664
MEM 2083.488281 1659345666.2668
MEM 2083.488281 1659345666.3671
MEM 2083.488281 1659345666.4680
