CMDLINE /usr/bin/python3 test_usage_memory.py
MEM 4105.179688 1659348291.9124
MEM 4105.179688 1659348292.0132
MEM 4105.179688 1659348292.1139
MEM 4105.179688 1659348292.2144
MEM 4105.179688 1659348292.3147
MEM 4105.179688 1659348292.4150
MEM 9.289062 1659348292.5153
MEM 9.515625 1659348292.6157
MEM 9.515625 1659348292.7161
MEM 9.515625 1659348292.8164
MEM 9.515625 1659348292.9168
MEM 101.375000 1659348293.0171
MEM 237.375000 1659348293.1174
MEM 351.375000 1659348293.2179
MEM 459.375000 1659348293.3183
MEM 567.375000 1659348293.4187
MEM 677.375000 1659348293.5190
MEM 795.375000 1659348293.6194
MEM 911.375000 1659348293.7197
MEM 1027.375000 1659348293.8201
MEM 1137.375000 1659348293.9204
MEM 1269.375000 1659348294.0207
MEM 1417.375000 1659348294.1211
MEM 1651.375000 1659348294.2214
MEM 1993.375000 1659348294.3218
MEM 2185.375000 1659348294.4222
MEM 2449.375000 1659348294.5226
MEM 2837.375000 1659348294.6230
MEM 3121.375000 1659348294.7233
MEM 3271.375000 1659348294.8237
MEM 3435.375000 1659348294.9240
MEM 3659.375000 1659348295.0244
MEM 4281.382812 1659348295.1248
MEM 4701.382812 1659348295.2251
MEM 5175.382812 1659348295.3255
MEM 5607.382812 1659348295.4260
MEM 5931.382812 1659348295.5265
MEM 6253.382812 1659348295.6268
MEM 6518.113281 1659348295.7272
MEM 6763.781250 1659348295.8275
MEM 7013.859375 1659348295.9279
MEM 7271.929688 1659348296.0282
MEM 7520.976562 1659348296.1285
MEM 7774.921875 1659348296.2289
MEM 8033.507812 1659348296.3292
MEM 4467.320312 1659348296.4297
MEM 5965.320312 1659348296.5301
MEM 7443.320312 1659348296.6307
MEM 8201.320312 1659348296.7311
MEM 8201.320312 1659348296.8314
MEM 8201.320312 1659348296.9317
MEM 8201.320312 1659348297.0320
MEM 8201.320312 1659348297.1323
MEM 8201.320312 1659348297.2327
MEM 8201.320312 1659348297.3330
MEM 8201.320312 1659348297.4333
MEM 8201.320312 1659348297.5335
MEM 8201.320312 1659348297.6338
MEM 8201.320312 1659348297.7341
MEM 8201.320312 1659348297.8347
