CMDLINE /usr/bin/python3 test_usage_memory.py
MEM 41.082031 1659345831.5726
MEM 41.082031 1659345831.6730
MEM 41.082031 1659345831.7733
MEM 41.082031 1659345831.8736
MEM 586.851562 1659345831.9740
MEM 1154.851562 1659345832.0743
MEM 1726.851562 1659345832.1747
MEM 2348.859375 1659345832.2751
MEM 3062.859375 1659345832.3754
MEM 3770.859375 1659345832.4758
MEM 4175.410156 1659345832.5763
MEM 4492.777344 1659345832.6766
MEM 4810.660156 1659345832.7769
MEM 5137.566406 1659345832.8773
MEM 5462.925781 1659345832.9776
MEM 5789.832031 1659345833.0780
MEM 6122.925781 1659345833.1783
MEM 6185.058594 1659345833.2787
MEM 6185.058594 1659345833.3791
MEM 6185.058594 1659345833.4793
MEM 6185.058594 1659345833.5797
MEM 6185.058594 1659345833.6800
MEM 6185.058594 1659345833.7803
MEM 6185.058594 1659345833.8806
MEM 6185.058594 1659345833.9809
MEM 6185.058594 1659345834.0812
MEM 6185.058594 1659345834.1815
MEM 6185.058594 1659345834.2818
MEM 6185.058594 1659345834.3822
MEM 6185.058594 1659345834.4824
MEM 6185.058594 1659345834.5827
MEM 6185.058594 1659345834.6830
MEM 6185.058594 1659345834.7833
MEM 6185.058594 1659345834.8836
MEM 6185.058594 1659345834.9839
MEM 6185.058594 1659345835.0842
MEM 6185.058594 1659345835.1845
MEM 6185.058594 1659345835.2848
MEM 6185.058594 1659345835.3851
MEM 6185.058594 1659345835.4854
MEM 6185.058594 1659345835.5857
MEM 6185.058594 1659345835.6860
MEM 6185.058594 1659345835.7863
MEM 6185.058594 1659345835.8866
MEM 6185.058594 1659345835.9869
MEM 6185.058594 1659345836.0872
MEM 6185.058594 1659345836.1875
MEM 6185.058594 1659345836.2878
MEM 6185.058594 1659345836.3881
MEM 6185.058594 1659345836.4884
MEM 6285.863281 1659345836.5887
MEM 6538.003906 1659345836.6892
MEM 6787.308594 1659345836.7895
MEM 7035.324219 1659345836.8899
MEM 7283.855469 1659345836.9902
MEM 7528.519531 1659345837.0906
MEM 7774.730469 1659345837.1909
MEM 8027.128906 1659345837.2913
MEM 7551.210938 1659345837.3916
MEM 2343.335938 1659345837.4921
MEM 2913.335938 1659345837.5924
MEM 3531.335938 1659345837.6928
MEM 4137.019531 1659345837.7931
MEM 4137.019531 1659345837.8934
MEM 4137.019531 1659345837.9938
MEM 4137.019531 1659345838.0941
MEM 4137.019531 1659345838.1945
MEM 4137.019531 1659345838.2949
MEM 4137.019531 1659345838.3952
MEM 4137.019531 1659345838.4956
MEM 4137.019531 1659345838.5959
MEM 4137.019531 1659345838.6963
MEM 4137.019531 1659345838.7967
MEM 4137.019531 1659345838.8972
MEM 4137.019531 1659345838.9975
MEM 4137.019531 1659345839.0979
MEM 4137.019531 1659345839.1983
MEM 4137.019531 1659345839.2987
MEM 4137.019531 1659345839.3990
MEM 4137.019531 1659345839.4995
MEM 4137.019531 1659345839.5998
MEM 4137.019531 1659345839.7002
MEM 4137.019531 1659345839.8005
MEM 41.085938 1659345839.9009
MEM 41.085938 1659345840.0012
MEM 41.085938 1659345840.1015
MEM 41.085938 1659345840.2018
MEM 350.851562 1659345840.3023
MEM 936.851562 1659345840.4028
MEM 1460.851562 1659345840.5032
MEM 2060.851562 1659345840.6036
MEM 2692.859375 1659345840.7040
MEM 3254.859375 1659345840.8043
MEM 3834.859375 1659345840.9047
MEM 4484.863281 1659345841.0052
MEM 5772.863281 1659345841.1057
MEM 6184.882812 1659345841.2060
MEM 6184.882812 1659345841.3063
MEM 6184.882812 1659345841.4066
MEM 6184.882812 1659345841.5069
MEM 6184.882812 1659345841.6072
MEM 6184.882812 1659345841.7076
MEM 6184.882812 1659345841.8079
MEM 6184.882812 1659345841.9083
MEM 6184.882812 1659345842.0087
MEM 6184.882812 1659345842.1090
MEM 6184.882812 1659345842.2093
MEM 6184.882812 1659345842.3096
MEM 6184.882812 1659345842.4100
MEM 6184.882812 1659345842.5105
MEM 6184.882812 1659345842.6108
MEM 6184.882812 1659345842.7111
MEM 6184.882812 1659345842.8115
MEM 6184.882812 1659345842.9118
MEM 6184.882812 1659345843.0124
MEM 6184.882812 1659345843.1128
MEM 6184.882812 1659345843.2132
MEM 6184.882812 1659345843.3135
MEM 6184.882812 1659345843.4138
MEM 6184.882812 1659345843.5143
MEM 6184.882812 1659345843.6146
MEM 6184.882812 1659345843.7149
MEM 6184.882812 1659345843.8155
MEM 6184.882812 1659345843.9159
MEM 6184.882812 1659345844.0163
MEM 6184.882812 1659345844.1167
MEM 6184.882812 1659345844.2170
MEM 6184.882812 1659345844.3174
MEM 6184.882812 1659345844.4178
MEM 6184.882812 1659345844.5181
MEM 6184.882812 1659345844.6184
MEM 6432.875000 1659345844.7187
MEM 6768.875000 1659345844.8191
MEM 7090.570312 1659345844.9194
MEM 7358.695312 1659345845.0197
MEM 7629.398438 1659345845.1200
MEM 7900.617188 1659345845.2203
MEM 8176.734375 1659345845.3207
MEM 2457.335938 1659345845.4211
MEM 3067.335938 1659345845.5214
MEM 3775.335938 1659345845.6217
MEM 4137.019531 1659345845.7221
MEM 4137.019531 1659345845.8224
MEM 4137.019531 1659345845.9228
MEM 4137.019531 1659345846.0232
MEM 4137.019531 1659345846.1235
MEM 4137.019531 1659345846.2239
MEM 4137.019531 1659345846.3243
MEM 4137.019531 1659345846.4248
MEM 4137.019531 1659345846.5251
MEM 4137.019531 1659345846.6255
MEM 4137.019531 1659345846.7258
MEM 4137.019531 1659345846.8267
MEM 4137.019531 1659345846.9272
MEM 4137.019531 1659345847.0277
MEM 4137.019531 1659345847.1281
MEM 4137.019531 1659345847.2288
MEM 4137.019531 1659345847.3297
MEM 4137.019531 1659345847.4300
MEM 4137.019531 1659345847.5304
MEM 4137.019531 1659345847.6307
MEM 4137.019531 1659345847.7310
MEM 41.085938 1659345847.8313
MEM 41.085938 1659345847.9316
MEM 41.085938 1659345848.0319
MEM 82.851562 1659345848.1323
MEM 646.851562 1659345848.2327
MEM 1246.851562 1659345848.3331
MEM 1850.851562 1659345848.4335
MEM 2476.859375 1659345848.5339
MEM 3136.859375 1659345848.6343
MEM 3780.859375 1659345848.7347
MEM 4302.863281 1659345848.8351
MEM 5496.863281 1659345848.9356
MEM 6184.882812 1659345849.0359
MEM 6184.882812 1659345849.1362
MEM 6184.882812 1659345849.2365
MEM 6184.882812 1659345849.3368
MEM 6184.882812 1659345849.4371
MEM 6184.882812 1659345849.5375
MEM 6184.882812 1659345849.6378
MEM 6184.882812 1659345849.7380
MEM 6184.882812 1659345849.8383
MEM 6184.882812 1659345849.9386
MEM 6184.882812 1659345850.0389
MEM 6184.882812 1659345850.1392
MEM 6184.882812 1659345850.2395
MEM 6184.882812 1659345850.3398
MEM 6184.882812 1659345850.4400
MEM 6184.882812 1659345850.5404
MEM 6184.882812 1659345850.6407
MEM 6184.882812 1659345850.7409
MEM 6184.882812 1659345850.8412
MEM 6184.882812 1659345850.9415
MEM 6184.882812 1659345851.0418
MEM 6184.882812 1659345851.1421
MEM 6184.882812 1659345851.2423
MEM 6184.882812 1659345851.3426
MEM 6184.882812 1659345851.4429
MEM 6184.882812 1659345851.5432
MEM 6184.882812 1659345851.6435
MEM 6184.882812 1659345851.7438
MEM 6184.882812 1659345851.8441
MEM 6184.882812 1659345851.9443
MEM 6184.882812 1659345852.0447
MEM 6184.882812 1659345852.1450
MEM 6184.882812 1659345852.2453
MEM 6260.875000 1659345852.3457
MEM 6582.875000 1659345852.4461
MEM 6930.875000 1659345852.5464
MEM 7209.613281 1659345852.6468
MEM 7477.480469 1659345852.7471
MEM 7752.566406 1659345852.8474
MEM 8028.167969 1659345852.9477
MEM 2165.335938 1659345853.0482
MEM 2733.335938 1659345853.1485
MEM 3425.335938 1659345853.2489
MEM 4137.019531 1659345853.3492
MEM 4137.019531 1659345853.4495
MEM 4137.019531 1659345853.5498
MEM 4137.019531 1659345853.6502
MEM 4137.019531 1659345853.7505
MEM 4137.019531 1659345853.8509
MEM 4137.019531 1659345853.9513
MEM 4137.019531 1659345854.0516
MEM 4137.019531 1659345854.1520
MEM 4137.019531 1659345854.2524
MEM 4137.019531 1659345854.3527
MEM 4137.019531 1659345854.4530
MEM 4137.019531 1659345854.5534
MEM 4137.019531 1659345854.6537
MEM 4137.019531 1659345854.7541
MEM 4137.019531 1659345854.8544
MEM 4137.019531 1659345854.9547
MEM 4137.019531 1659345855.0551
MEM 4137.019531 1659345855.1560
MEM 4137.019531 1659345855.2570
MEM 4137.019531 1659345855.3576
MEM 4137.019531 1659345855.4583
MEM 4137.019531 1659345855.5586
MEM 4137.019531 1659345855.6594
MEM 4137.019531 1659345855.7601
MEM 985.593750 1659345855.8606
MEM 41.085938 1659345855.9609
MEM 41.085938 1659345856.0612
MEM 41.085938 1659345856.1615
MEM 41.085938 1659345856.2618
MEM 578.851562 1659345856.3623
MEM 1086.851562 1659345856.4627
MEM 1554.851562 1659345856.5631
MEM 2142.820312 1659345856.6634
MEM 2800.859375 1659345856.7638
MEM 3452.859375 1659345856.8641
MEM 3776.859375 1659345856.9645
MEM 4166.753906 1659345857.0649
MEM 4960.863281 1659345857.1655
MEM 6184.882812 1659345857.2658
MEM 6184.882812 1659345857.3662
MEM 6184.882812 1659345857.4665
MEM 6184.882812 1659345857.5668
MEM 6184.882812 1659345857.6671
MEM 6184.882812 1659345857.7674
MEM 6184.882812 1659345857.8677
MEM 6184.882812 1659345857.9679
MEM 6184.882812 1659345858.0683
MEM 6184.882812 1659345858.1686
MEM 6184.882812 1659345858.2689
MEM 6184.882812 1659345858.3692
MEM 6184.882812 1659345858.4694
MEM 6184.882812 1659345858.5697
MEM 6184.882812 1659345858.6700
MEM 6184.882812 1659345858.7702
MEM 6184.882812 1659345858.8705
MEM 6184.882812 1659345858.9708
MEM 6184.882812 1659345859.0711
MEM 6184.882812 1659345859.1714
MEM 6184.882812 1659345859.2717
MEM 6184.882812 1659345859.3720
MEM 6184.882812 1659345859.4723
MEM 6184.882812 1659345859.5726
MEM 6184.882812 1659345859.6728
MEM 6184.882812 1659345859.7731
MEM 6184.882812 1659345859.8733
MEM 6184.882812 1659345859.9736
MEM 6184.882812 1659345860.0739
MEM 6184.882812 1659345860.1742
MEM 6184.882812 1659345860.2745
MEM 6184.882812 1659345860.3747
MEM 6184.882812 1659345860.4750
MEM 6254.875000 1659345860.5754
MEM 6576.875000 1659345860.6758
MEM 6914.875000 1659345860.7762
MEM 7200.781250 1659345860.8765
MEM 7477.156250 1659345860.9769
MEM 7747.859375 1659345861.0772
MEM 8018.562500 1659345861.1775
MEM 2151.335938 1659345861.2780
MEM 2585.335938 1659345861.3784
MEM 3263.335938 1659345861.4787
MEM 3953.335938 1659345861.5791
MEM 4137.019531 1659345861.6794
MEM 4137.019531 1659345861.7798
MEM 4137.019531 1659345861.8801
MEM 4137.019531 1659345861.9805
MEM 4137.019531 1659345862.0808
MEM 4137.019531 1659345862.1812
MEM 4137.019531 1659345862.2816
MEM 4137.019531 1659345862.3820
MEM 4137.019531 1659345862.4823
MEM 4137.019531 1659345862.5826
MEM 4137.019531 1659345862.6833
MEM 4137.019531 1659345862.7837
MEM 4137.019531 1659345862.8845
MEM 4137.019531 1659345862.9848
MEM 4137.019531 1659345863.0856
MEM 4137.019531 1659345863.1864
MEM 4137.019531 1659345863.2869
MEM 4137.019531 1659345863.3872
MEM 4137.019531 1659345863.4875
MEM 4137.019531 1659345863.5878
MEM 4137.019531 1659345863.6886
MEM 907.832031 1659345863.7890
MEM 41.085938 1659345863.8894
MEM 41.085938 1659345863.9897
MEM 41.085938 1659345864.0900
MEM 124.851562 1659345864.1904
MEM 660.851562 1659345864.2909
MEM 1240.851562 1659345864.3913
MEM 1838.851562 1659345864.4917
MEM 2460.859375 1659345864.5920
MEM 3128.859375 1659345864.6924
MEM 3792.859375 1659345864.7929
MEM 4344.863281 1659345864.8933
MEM 5516.863281 1659345864.9937
MEM 6184.882812 1659345865.0940
MEM 6184.882812 1659345865.1943
MEM 6184.882812 1659345865.2946
MEM 6184.882812 1659345865.3950
MEM 6184.882812 1659345865.4952
MEM 6184.882812 1659345865.5956
MEM 6184.882812 1659345865.6958
MEM 6184.882812 1659345865.7962
MEM 6184.882812 1659345865.8965
MEM 6184.882812 1659345865.9968
MEM 6184.882812 1659345866.0971
MEM 6184.882812 1659345866.1975
MEM 6184.882812 1659345866.2978
MEM 6184.882812 1659345866.3981
MEM 6184.882812 1659345866.4984
MEM 6184.882812 1659345866.5987
MEM 6184.882812 1659345866.6989
MEM 6184.882812 1659345866.7992
MEM 6184.882812 1659345866.8996
MEM 6184.882812 1659345866.9999
MEM 6184.882812 1659345867.1002
MEM 6184.882812 1659345867.2005
MEM 6184.882812 1659345867.3008
MEM 6184.882812 1659345867.4012
MEM 6184.882812 1659345867.5016
MEM 6184.882812 1659345867.6019
MEM 6184.882812 1659345867.7021
MEM 6184.882812 1659345867.8024
MEM 6184.882812 1659345867.9027
MEM 6184.882812 1659345868.0030
MEM 6184.882812 1659345868.1033
MEM 6184.882812 1659345868.2036
MEM 6184.882812 1659345868.3040
MEM 6306.875000 1659345868.4043
MEM 6624.875000 1659345868.5047
MEM 6958.875000 1659345868.6050
MEM 7233.007812 1659345868.7054
MEM 7508.867188 1659345868.8057
MEM 7785.757812 1659345868.9060
MEM 8060.585938 1659345869.0063
MEM 2251.335938 1659345869.1067
MEM 2793.335938 1659345869.2070
MEM 3489.335938 1659345869.3075
MEM 4137.019531 1659345869.4078
MEM 4137.019531 1659345869.5081
MEM 4137.019531 1659345869.6085
MEM 4137.019531 1659345869.7088
MEM 4137.019531 1659345869.8092
MEM 4137.019531 1659345869.9095
MEM 4137.019531 1659345870.0099
MEM 4137.019531 1659345870.1103
MEM 4137.019531 1659345870.2107
MEM 4137.019531 1659345870.3110
MEM 4137.019531 1659345870.4113
MEM 4137.019531 1659345870.5117
MEM 4137.019531 1659345870.6120
MEM 4137.019531 1659345870.7123
MEM 4137.019531 1659345870.8127
MEM 4137.019531 1659345870.9130
MEM 4137.019531 1659345871.0134
MEM 4137.019531 1659345871.1137
MEM 4137.019531 1659345871.2140
MEM 4137.019531 1659345871.3143
MEM 4137.019531 1659345871.4146
MEM 4137.019531 1659345871.5154
MEM 4137.019531 1659345871.6162
MEM 112.292969 1659345871.7167
MEM 41.085938 1659345871.8171
MEM 41.085938 1659345871.9174
MEM 41.085938 1659345872.0177
MEM 316.851562 1659345872.1181
MEM 904.851562 1659345872.2185
MEM 1332.851562 1659345872.3189
MEM 1922.851562 1659345872.4193
MEM 2560.859375 1659345872.5197
MEM 3216.859375 1659345872.6201
MEM 3654.859375 1659345872.7204
MEM 4000.859375 1659345872.8208
MEM 4712.863281 1659345872.9212
MEM 5884.863281 1659345873.0217
MEM 6184.882812 1659345873.1221
MEM 6184.882812 1659345873.2224
MEM 6184.882812 1659345873.3227
MEM 6184.882812 1659345873.4230
MEM 6184.882812 1659345873.5232
MEM 6184.882812 1659345873.6235
MEM 6184.882812 1659345873.7238
MEM 6184.882812 1659345873.8241
MEM 6184.882812 1659345873.9245
MEM 6184.882812 1659345874.0248
MEM 6184.882812 1659345874.1251
MEM 6184.882812 1659345874.2254
MEM 6184.882812 1659345874.3258
MEM 6184.882812 1659345874.4260
MEM 6184.882812 1659345874.5263
MEM 6184.882812 1659345874.6266
MEM 6184.882812 1659345874.7269
MEM 6184.882812 1659345874.8272
MEM 6184.882812 1659345874.9275
MEM 6184.882812 1659345875.0278
MEM 6184.882812 1659345875.1281
MEM 6184.882812 1659345875.2284
MEM 6184.882812 1659345875.3287
MEM 6184.882812 1659345875.4290
MEM 6184.882812 1659345875.5292
MEM 6184.882812 1659345875.6295
MEM 6184.882812 1659345875.7298
MEM 6184.882812 1659345875.8301
MEM 6184.882812 1659345875.9303
MEM 6184.882812 1659345876.0307
MEM 6184.882812 1659345876.1310
MEM 6184.882812 1659345876.2313
MEM 6184.882812 1659345876.3315
MEM 6436.875000 1659345876.4319
MEM 6768.875000 1659345876.5322
MEM 7092.500000 1659345876.6326
MEM 7366.812500 1659345876.7329
MEM 7638.031250 1659345876.8332
MEM 7913.375000 1659345876.9335
MEM 8179.953125 1659345877.0342
MEM 2359.335938 1659345877.1346
MEM 2969.335938 1659345877.2349
MEM 3679.335938 1659345877.3353
MEM 4137.019531 1659345877.4357
MEM 4137.019531 1659345877.5360
MEM 4137.019531 1659345877.6364
MEM 4137.019531 1659345877.7368
MEM 4137.019531 1659345877.8371
MEM 4137.019531 1659345877.9375
MEM 4137.019531 1659345878.0378
MEM 4137.019531 1659345878.1381
MEM 4137.019531 1659345878.2385
MEM 4137.019531 1659345878.3389
MEM 4137.019531 1659345878.4393
MEM 4137.019531 1659345878.5397
MEM 4137.019531 1659345878.6401
MEM 4137.019531 1659345878.7408
MEM 4137.019531 1659345878.8417
MEM 4137.019531 1659345878.9420
MEM 4137.019531 1659345879.0425
MEM 4137.019531 1659345879.1429
MEM 4137.019531 1659345879.2432
MEM 4137.019531 1659345879.3436
MEM 41.085938 1659345879.4439
MEM 41.085938 1659345879.5442
MEM 41.085938 1659345879.6445
MEM 41.085938 1659345879.7448
MEM 278.851562 1659345879.8452
MEM 870.851562 1659345879.9456
MEM 1468.851562 1659345880.0460
MEM 2092.812500 1659345880.1463
MEM 2794.859375 1659345880.2467
MEM 3516.859375 1659345880.3470
MEM 4018.859375 1659345880.4474
MEM 4948.863281 1659345880.5478
MEM 6184.875000 1659345880.6482
MEM 6184.875000 1659345880.7484
MEM 6184.875000 1659345880.8487
MEM 6184.875000 1659345880.9490
MEM 6184.875000 1659345881.0493
MEM 6184.875000 1659345881.1496
MEM 6184.875000 1659345881.2499
MEM 6184.875000 1659345881.3502
MEM 6184.875000 1659345881.4505
MEM 6184.875000 1659345881.5508
MEM 6184.875000 1659345881.6511
MEM 6184.875000 1659345881.7514
MEM 6184.875000 1659345881.8516
MEM 6184.875000 1659345881.9519
MEM 6184.875000 1659345882.0522
MEM 6184.875000 1659345882.1525
MEM 6184.875000 1659345882.2528
MEM 6184.875000 1659345882.3531
MEM 6184.875000 1659345882.4534
MEM 6184.875000 1659345882.5536
MEM 6184.875000 1659345882.6539
MEM 6184.875000 1659345882.7542
MEM 6184.875000 1659345882.8546
MEM 6184.875000 1659345882.9549
MEM 6184.875000 1659345883.0552
MEM 6184.875000 1659345883.1555
MEM 6184.875000 1659345883.2557
MEM 6184.875000 1659345883.3561
MEM 6184.875000 1659345883.4565
MEM 6184.875000 1659345883.5568
MEM 6184.875000 1659345883.6571
MEM 6184.875000 1659345883.7574
MEM 6184.875000 1659345883.8576
MEM 6185.390625 1659345883.9579
MEM 6642.875000 1659345884.0582
MEM 7025.136719 1659345884.1585
MEM 7297.902344 1659345884.2589
MEM 7572.214844 1659345884.3592
MEM 7845.753906 1659345884.4595
MEM 8120.324219 1659345884.5598
MEM 2309.335938 1659345884.6603
MEM 2981.335938 1659345884.7607
MEM 3677.335938 1659345884.8610
MEM 4137.019531 1659345884.9614
MEM 4137.019531 1659345885.0617
MEM 4137.019531 1659345885.1620
MEM 4137.019531 1659345885.2624
MEM 4137.019531 1659345885.3628
MEM 4137.019531 1659345885.4632
MEM 4137.019531 1659345885.5635
MEM 4137.019531 1659345885.6638
MEM 4137.019531 1659345885.7642
MEM 4137.019531 1659345885.8646
MEM 4137.019531 1659345885.9649
MEM 4137.019531 1659345886.0652
MEM 4137.019531 1659345886.1656
MEM 4137.019531 1659345886.2660
MEM 4137.019531 1659345886.3663
MEM 4137.019531 1659345886.4666
MEM 4137.019531 1659345886.5669
MEM 4137.019531 1659345886.6673
MEM 4137.019531 1659345886.7676
MEM 4137.019531 1659345886.8679
MEM 4137.019531 1659345886.9686
MEM 4137.019531 1659345887.0692
MEM 4137.019531 1659345887.1695
MEM 792.187500 1659345887.2699
MEM 41.085938 1659345887.3703
MEM 41.085938 1659345887.4706
MEM 41.085938 1659345887.5709
MEM 116.855469 1659345887.6714
MEM 716.855469 1659345887.7718
MEM 1220.855469 1659345887.8722
MEM 1856.855469 1659345887.9726
MEM 2534.863281 1659345888.0730
MEM 3258.863281 1659345888.1734
MEM 3656.863281 1659345888.2737
MEM 3994.863281 1659345888.3741
MEM 4706.867188 1659345888.4745
MEM 5834.867188 1659345888.5749
MEM 6184.875000 1659345888.6753
MEM 6184.875000 1659345888.7756
MEM 6184.875000 1659345888.8760
MEM 6184.875000 1659345888.9763
MEM 6184.875000 1659345889.0766
MEM 6184.875000 1659345889.1770
MEM 6184.875000 1659345889.2773
MEM 6184.875000 1659345889.3776
MEM 6184.875000 1659345889.4779
MEM 6184.875000 1659345889.5782
MEM 6184.875000 1659345889.6784
MEM 6184.875000 1659345889.7787
MEM 6184.875000 1659345889.8790
MEM 6184.875000 1659345889.9793
MEM 6184.875000 1659345890.0796
MEM 6184.875000 1659345890.1799
MEM 6184.875000 1659345890.2802
MEM 6184.875000 1659345890.3804
MEM 6184.875000 1659345890.4807
MEM 6184.875000 1659345890.5810
MEM 6184.875000 1659345890.6813
MEM 6184.875000 1659345890.7815
MEM 6184.875000 1659345890.8818
MEM 6184.875000 1659345890.9821
MEM 6184.875000 1659345891.0824
MEM 6184.875000 1659345891.1827
MEM 6184.875000 1659345891.2829
MEM 6184.875000 1659345891.3832
MEM 6184.875000 1659345891.4835
MEM 6184.875000 1659345891.5838
MEM 6184.875000 1659345891.6841
MEM 6184.875000 1659345891.7844
MEM 6184.875000 1659345891.8846
MEM 6310.878906 1659345891.9850
MEM 6622.878906 1659345892.0855
MEM 6958.878906 1659345892.1858
MEM 7219.785156 1659345892.2861
MEM 7489.199219 1659345892.3864
MEM 7763.253906 1659345892.4868
MEM 8038.339844 1659345892.5871
MEM 2191.339844 1659345892.6875
MEM 2673.339844 1659345892.7878
MEM 3365.339844 1659345892.8882
MEM 4067.339844 1659345892.9886
MEM 4137.023438 1659345893.0889
MEM 4137.023438 1659345893.1893
MEM 4137.023438 1659345893.2896
MEM 4137.023438 1659345893.3900
MEM 4137.023438 1659345893.4904
MEM 4137.023438 1659345893.5908
MEM 4137.023438 1659345893.6912
MEM 4137.023438 1659345893.7915
MEM 4137.023438 1659345893.8919
MEM 4137.023438 1659345893.9923
MEM 4137.023438 1659345894.0926
MEM 4137.023438 1659345894.1929
MEM 4137.023438 1659345894.2939
MEM 4137.023438 1659345894.3942
MEM 4137.023438 1659345894.4946
MEM 41.089844 1659345894.5949
MEM 41.089844 1659345894.6953
MEM 41.089844 1659345894.7957
MEM 41.089844 1659345894.8960
MEM 364.855469 1659345894.9964
MEM 944.855469 1659345895.0968
MEM 1396.855469 1659345895.1973
MEM 1980.855469 1659345895.2977
MEM 2610.863281 1659345895.3980
MEM 3262.863281 1659345895.4984
MEM 3806.863281 1659345895.5987
MEM 4268.867188 1659345895.6991
MEM 5332.867188 1659345895.7996
MEM 6184.886719 1659345895.8999
MEM 6184.886719 1659345896.0002
MEM 6184.886719 1659345896.1006
MEM 6184.886719 1659345896.2008
MEM 6184.886719 1659345896.3011
MEM 6184.886719 1659345896.4014
MEM 6184.886719 1659345896.5017
MEM 6184.886719 1659345896.6020
MEM 6184.886719 1659345896.7023
MEM 6184.886719 1659345896.8026
MEM 6184.886719 1659345896.9029
MEM 6184.886719 1659345897.0032
MEM 6184.886719 1659345897.1035
MEM 6184.886719 1659345897.2038
MEM 6184.886719 1659345897.3041
MEM 6184.886719 1659345897.4044
MEM 6184.886719 1659345897.5046
MEM 6184.886719 1659345897.6049
MEM 6184.886719 1659345897.7052
MEM 6184.886719 1659345897.8055
MEM 6184.886719 1659345897.9057
MEM 6184.886719 1659345898.0060
MEM 6184.886719 1659345898.1064
MEM 6184.886719 1659345898.2068
MEM 6184.886719 1659345898.3071
MEM 6184.886719 1659345898.4073
MEM 6184.886719 1659345898.5076
MEM 6184.886719 1659345898.6078
MEM 6184.886719 1659345898.7081
MEM 6184.886719 1659345898.8084
MEM 6184.886719 1659345898.9087
MEM 6184.886719 1659345899.0090
MEM 6184.886719 1659345899.1093
MEM 6236.878906 1659345899.2099
MEM 6558.878906 1659345899.3102
